# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.141347   7.719636 1653.720494 1.074732e-07 0
  1.137421   7.608871 1653.742950 1.055673e-07 0
  1.134246   7.492441 1653.763474 1.036614e-07 0
  1.130349   7.379972 1653.786681 1.017555e-07 0
  1.126344   7.267505 1653.808557 9.984951e-08 0
  1.122984   7.150088 1653.831084 9.794358e-08 0
  1.118826   7.036988 1653.854051 9.603764e-08 0
  1.115292   6.919178 1653.876906 9.413172e-08 0
  1.113253   6.791571 1653.895801 9.222579e-08 0
  1.110707   6.666499 1653.912539 9.031985e-08 0
  1.106545   6.550247 1653.934326 8.841392e-08 0
  1.101945   6.435763 1653.957158 8.650799e-08 0
  1.098179   6.315568 1653.978674 8.460206e-08 0
  1.094962   6.191447 1653.999125 8.269612e-08 0
  1.090218   6.075132 1654.016205 8.079019e-08 0
  1.086062   5.954410 1654.037003 7.888426e-08 0
  1.081437   5.835438 1654.055601 7.697833e-08 0
  1.076578   5.716622 1654.074438 7.507240e-08 0
  1.073183   5.589109 1654.093078 7.316646e-08 0
  1.070014   5.459634 1654.111512 7.126053e-08 0
  1.066571   5.330781 1654.128303 6.935460e-08 0
  1.060541   5.213456 1654.155851 6.744867e-08 0
  1.057800   5.079593 1654.170150 6.554274e-08 0
  1.054471   4.947414 1654.185882 6.363680e-08 0
  1.050883   4.815591 1654.202547 6.173087e-08 0
  1.048636   4.676869 1654.220092 5.982494e-08 0
  1.028427   4.616448 1654.249953 5.791901e-08 0
  1.003002   4.577517 1654.284160 5.601307e-08 0
  0.995505   4.455526 1654.303928 5.410714e-08 0
  0.987956   4.331450 1654.322322 5.220121e-08 0
  0.978340   4.214251 1654.342649 5.029528e-08 0
  0.963688   4.116010 1654.368032 4.838934e-08 0
  0.912620   4.174793 1654.402578 4.648342e-08 1
  0.832308   4.389925 1654.439493 4.457748e-08 1
  0.748276   4.674421 1654.472741 4.267155e-08 1
  0.673577   4.961219 1654.498540 4.076562e-08 1
  0.605068   5.264948 1654.518655 3.885969e-08 1
  0.543087   5.578118 1654.540902 3.695375e-08 1
  0.486418   5.907074 1654.550469 3.504782e-08 1
  0.435024   6.245679 1654.565047 3.314189e-08 1
  0.390307   6.561108 1654.567694 3.123596e-08 1
  0.348719   6.895379 1654.579770 2.933002e-08 1
  0.312072   7.204563 1654.581535 2.742409e-08 1
  0.278050   7.524116 1654.586027 2.551816e-08 1
  0.247682   7.815806 1654.586501 2.361223e-08 1
  0.219925   8.091734 1654.588434 2.170630e-08 1
  0.192959   8.412766 1654.589151 1.980037e-08 1
  0.168646   8.699148 1654.570714 1.789443e-08 1
  0.146178   8.967246 1654.567034 1.598850e-08 1
  0.124885   9.244937 1654.535493 1.408257e-08 1
  0.105970   9.420604 1654.505631 1.217664e-08 1
  0.085939   9.798080 1654.510315 1.027070e-08 1
  0.068231  10.049477 1654.403040 8.364772e-09 1
  0.051799  10.221434 1654.300196 6.458840e-09 1
  0.035130  10.618174 1654.085532 4.552908e-09 0
  0.019720  10.971179 1653.632868 2.646976e-09 0
  0.013921  11.128987 1652.874365 1.905932e-09 0
  0.012378  12.609388 1653.142663 1.905932e-09 0
