# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.012351  12.650314 1652.857772 1.905932e-09 0
  0.026686  11.493169 1653.965137 3.811864e-09 0
  0.044324  10.570418 1654.138269 5.717796e-09 0
  0.061207  10.203013 1654.333172 7.623729e-09 1
  0.079108   9.874894 1654.398945 9.529660e-09 1
  0.097736   9.592112 1654.432402 1.143559e-08 1
  0.116828   9.362387 1654.439030 1.334153e-08 1
  0.138002   9.057703 1654.472614 1.524746e-08 1
  0.160124   8.782623 1654.473214 1.715339e-08 1
  0.182989   8.538941 1654.490316 1.905932e-08 1
  0.208806   8.231704 1654.487946 2.096525e-08 1
  0.235846   7.950436 1654.489094 2.287119e-08 1
  0.266362   7.626171 1654.493242 2.477712e-08 1
  0.298712   7.323456 1654.489034 2.668305e-08 1
  0.334357   7.009986 1654.490892 2.858898e-08 1
  0.374001   6.684792 1654.484986 3.049491e-08 1
  0.417835   6.357355 1654.491610 3.240085e-08 1
  0.465114   6.047183 1654.487028 3.430678e-08 1
  0.519816   5.711342 1654.490035 3.621271e-08 1
  0.580857   5.380214 1654.487283 3.811864e-08 1
  0.645992   5.079654 1654.479270 4.002457e-08 1
  0.717480   4.791326 1654.465807 4.193051e-08 1
  0.798609   4.500194 1654.441624 4.383644e-08 1
  0.885188   4.236389 1654.407684 4.574237e-08 1
  0.954398   4.092860 1654.373407 4.764830e-08 0
  0.972966   4.175477 1654.346317 4.955423e-08 0
  0.984371   4.285916 1654.325364 5.146017e-08 0
  0.992324   4.409051 1654.306338 5.336610e-08 0
  1.000160   4.530750 1654.288305 5.527203e-08 0
  1.008522   4.648127 1654.271420 5.717796e-08 0
  1.040231   4.656308 1654.229917 5.908390e-08 0
  1.048792   4.767608 1654.208656 6.098983e-08 0
  1.053116   4.896431 1654.190143 6.289576e-08 0
  1.056872   5.026893 1654.176191 6.480169e-08 0
  1.059967   5.159628 1654.159201 6.670762e-08 0
  1.063534   5.289248 1654.143821 6.861356e-08 0
  1.065977   5.423715 1654.127337 7.051949e-08 0
  1.069870   5.550028 1654.109050 7.242542e-08 0
  1.073183   5.678501 1654.093147 7.433135e-08 0
  1.077285   5.801920 1654.072904 7.623728e-08 0
  1.081675   5.922829 1654.052295 7.814322e-08 0
  1.087000   6.037576 1654.034536 8.004915e-08 0
  1.091268   6.157143 1654.013620 8.195508e-08 0
  1.095361   6.276800 1653.994653 8.386101e-08 0
  1.099053   6.397878 1653.972006 8.576694e-08 0
  1.103161   6.515701 1653.949145 8.767288e-08 0
  1.108082   6.627790 1653.928476 8.957880e-08 0
  1.110603   6.753443 1653.909193 9.148475e-08 0
  1.113291   6.877476 1653.884586 9.339067e-08 0
  1.117107   6.993878 1653.864204 9.529660e-08 0
  1.121741   7.104277 1653.840286 9.720254e-08 0
  1.124253   7.227394 1653.818164 9.910847e-08 0
  1.128982   7.335523 1653.794275 1.010144e-07 0
  1.132928   7.447910 1653.773281 1.029203e-07 0
  1.135840   7.566386 1653.752174 1.048263e-07 0
  1.139736   7.677624 1653.731200 1.067322e-07 0
  1.143389   7.789753 1653.708910 1.086381e-07 0
  1.143960   7.838963 1653.699788 1.093792e-07 0
  1.141347   7.719636 1653.720494 1.074732e-07 0
