# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001378 454.716349 1630.420034 7.716701e-10 0
  0.003512 350.131809 1610.642367 1.543340e-09 0
  0.006241 300.342514 1602.639633 2.315010e-09 1
  0.009111 275.117525 1597.807664 3.086680e-09 1
  0.011544 271.822441 1596.232312 3.858350e-09 1
  0.014355 262.314093 1594.588896 4.630020e-09 1
  0.017389 252.732370 1594.693442 5.401690e-09 1
  0.020313 247.133481 1591.850069 6.173361e-09 1
  0.023426 241.200373 1591.345370 6.945031e-09 1
  0.027030 232.288091 1592.213692 7.716701e-09 1
  0.030927 223.309522 1591.820356 8.488370e-09 1
  0.035101 214.639325 1590.819121 9.260041e-09 1
  0.039343 207.457882 1591.574071 1.003171e-08 1
  0.044420 197.889456 1591.066856 1.080338e-08 1
  0.050248 187.425061 1591.132734 1.157505e-08 1
  0.056507 177.774355 1591.027368 1.234672e-08 1
  0.062968 169.491669 1591.172175 1.311839e-08 1
  0.070517 160.255764 1590.826363 1.389006e-08 1
  0.078021 152.868507 1590.898066 1.466173e-08 1
  0.086861 144.546134 1590.580058 1.543340e-08 1
  0.096160 137.085857 1590.334238 1.620507e-08 1
  0.106587 129.551551 1590.220962 1.697674e-08 1
  0.117430 122.940045 1589.844626 1.774841e-08 1
  0.128373 117.343447 1589.491585 1.852008e-08 1
  0.139777 112.265337 1588.941834 1.929175e-08 1
  0.146308 111.554750 1588.155121 2.006342e-08 0
  0.148829 113.893914 1587.077512 2.083509e-08 0
  0.150320 116.938574 1586.086090 2.160676e-08 0
  0.151765 119.959362 1585.197609 2.237843e-08 0
  0.152951 123.128866 1584.480653 2.315010e-08 0
  0.154259 126.144205 1584.049729 2.392177e-08 0
  0.156366 128.470243 1583.381816 2.469344e-08 0
  0.158493 130.702517 1582.847731 2.546511e-08 0
  0.160727 132.792833 1582.317361 2.623678e-08 0
  0.163135 134.679820 1581.852215 2.700845e-08 0
  0.165667 136.408770 1581.459799 2.778012e-08 0
  0.168315 137.994952 1581.029479 2.855179e-08 0
  0.171243 139.302953 1580.592900 2.932346e-08 0
  0.173533 141.074323 1580.370458 3.009513e-08 0
  0.176015 142.652541 1580.150349 3.086680e-08 0
  0.177890 144.679261 1579.942835 3.163847e-08 0
  0.179253 147.097631 1579.307018 3.241014e-08 0
  0.179832 150.108957 1578.933715 3.318181e-08 0
  0.180545 152.999587 1578.408010 3.395348e-08 0
  0.181137 155.967222 1577.887307 3.472515e-08 0
  0.181403 159.201003 1577.383680 3.549682e-08 0
  0.182221 161.919597 1577.329926 3.626849e-08 0
  0.182429 165.187694 1577.001415 3.704016e-08 0
  0.182808 168.274908 1576.901753 3.781183e-08 0
  0.183397 171.154843 1576.956285 3.858350e-08 0
  0.184024 173.976197 1577.296200 3.935517e-08 0
  0.184537 176.908914 1577.264162 4.012684e-08 0
  0.185340 179.534840 1577.115511 4.089851e-08 0
  0.185820 182.444760 1577.235006 4.167018e-08 0
  0.186320 185.326843 1577.357038 4.244185e-08 0
  0.186814 188.192656 1577.753105 4.321352e-08 0
  0.187254 191.111459 1577.933793 4.398519e-08 0
  0.187905 193.794662 1578.008741 4.475686e-08 0
  0.188310 196.706968 1578.387770 4.552853e-08 0
  0.188994 199.323428 1578.594840 4.630020e-08 0
  0.189597 202.001182 1578.839398 4.707187e-08 0
  0.189966 204.918546 1578.827269 4.784355e-08 0
  0.190311 207.846498 1578.925313 4.861522e-08 0
  0.190752 210.658692 1578.942437 4.938689e-08 0
  0.191385 213.241206 1579.231693 5.015856e-08 0
  0.192009 215.821356 1579.093701 5.093023e-08 0
  0.192185 218.888818 1579.398258 5.170190e-08 0
  0.192859 221.381765 1579.304373 5.247356e-08 0
  0.192977 224.497996 1579.884288 5.324523e-08 0
  0.193634 226.978670 1579.602838 5.401690e-08 0
  0.193549 227.079159 1579.602669 5.401690e-08 0
