# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.188382 159.531679 1579.111513 3.648342e-08 0
  0.188260 157.350390 1578.853987 3.596223e-08 0
  0.187951 155.327239 1578.708994 3.544104e-08 0
  0.187237 153.627218 1578.587858 3.491985e-08 0
  0.186903 151.603639 1578.360542 3.439866e-08 0
  0.186356 149.747539 1578.358478 3.387746e-08 0
  0.186262 147.518480 1578.375424 3.335627e-08 0
  0.185779 145.590233 1578.294759 3.283508e-08 0
  0.185186 143.738889 1578.254067 3.231389e-08 0
  0.185160 141.440054 1578.199098 3.179270e-08 0
  0.184971 139.263464 1578.222240 3.127151e-08 0
  0.184510 137.284107 1578.230434 3.075032e-08 0
  0.183769 135.501082 1578.267693 3.022912e-08 0
  0.183376 133.450300 1578.339277 2.970793e-08 0
  0.183155 131.266145 1578.433593 2.918674e-08 0
  0.182906 129.094764 1578.693799 2.866555e-08 0
  0.182158 127.268288 1578.904768 2.814436e-08 0
  0.182043 124.987939 1579.197600 2.762316e-08 0
  0.181571 122.944614 1579.616356 2.710197e-08 0
  0.181432 120.670489 1580.053149 2.658078e-08 0
  0.181013 118.581973 1580.311206 2.605959e-08 0
  0.180273 116.685092 1580.603645 2.553840e-08 0
  0.179591 114.730680 1581.097937 2.501720e-08 0
  0.178786 112.850385 1581.420140 2.449601e-08 0
  0.177253 111.404473 1581.719336 2.397482e-08 0
  0.175618 109.999023 1581.925495 2.345363e-08 0
  0.174217 108.420757 1582.059462 2.293244e-08 0
  0.172303 107.133006 1582.184692 2.241125e-08 0
  0.170411 105.804190 1582.266439 2.189006e-08 0
  0.168798 104.263693 1582.573844 2.136886e-08 0
  0.166531 103.100795 1582.970455 2.084767e-08 0
  0.164754 101.612685 1583.216026 2.032648e-08 0
  0.163026 100.049337 1583.610796 1.980529e-08 0
  0.161218  98.509766 1583.951190 1.928409e-08 0
  0.159819  96.680300 1584.400606 1.876290e-08 0
  0.158421  94.827471 1584.740523 1.824171e-08 0
  0.157159  92.857261 1585.058633 1.772052e-08 0
  0.155564  91.041913 1585.504354 1.719933e-08 0
  0.154464  88.922733 1585.686481 1.667814e-08 0
  0.153679  86.570177 1586.110677 1.615694e-08 0
  0.153102  84.082728 1586.660387 1.563575e-08 0
  0.151823  81.965682 1587.146983 1.511456e-08 0
  0.150910  79.621373 1587.537151 1.459337e-08 0
  0.149895  77.281641 1588.130274 1.407218e-08 0
  0.149131  74.787222 1588.841915 1.355099e-08 0
  0.146796  73.044236 1589.628773 1.302979e-08 0
  0.141820  72.589045 1590.335719 1.250860e-08 0
  0.130877  75.408958 1590.729971 1.198741e-08 1
  0.119630  78.917305 1591.099905 1.146622e-08 1
  0.108921  82.744385 1591.389852 1.094503e-08 1
  0.096070  89.353156 1591.640991 1.042384e-08 1
  0.086218  94.589593 1591.884725 9.902644e-09 1
  0.077248 100.019470 1592.154884 9.381452e-09 1
  0.068646 106.315285 1592.068549 8.860260e-09 1
  0.061255 112.131051 1592.187781 8.339068e-09 1
  0.054404 118.363155 1592.325609 7.817876e-09 1
  0.048338 124.339971 1592.364989 7.296685e-09 1
  0.043035 129.682520 1592.731438 6.775492e-09 1
  0.037765 136.421129 1592.621086 6.254301e-09 1
  0.033161 142.411566 1592.850604 5.733109e-09 1
  0.028969 148.204178 1593.056287 5.211918e-09 1
  0.024918 155.062148 1592.363214 4.690726e-09 1
  0.021415 160.346939 1594.266070 4.169534e-09 1
  0.018174 165.359135 1594.251392 3.648342e-09 1
  0.014932 172.509922 1594.235558 3.127151e-09 1
  0.011802 181.875603 1596.075141 2.605959e-09 1
  0.009365 183.363241 1595.964254 2.084767e-09 1
  0.006626 194.310294 1599.760272 1.563575e-09 1
  0.004077 210.608649 1602.707521 1.042383e-09 0
  0.001829 226.859087 1634.708465 5.211917e-10 0
  0.001426 299.522522 1652.361168 5.211917e-10 0
