# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.186395 139.465301 1578.437125 3.154495e-08 0
  0.186106 137.686216 1578.434021 3.109431e-08 0
  0.185374 136.226731 1578.391450 3.064367e-08 0
  0.185128 134.401363 1578.474316 3.019303e-08 0
  0.184904 132.556154 1578.459869 2.974238e-08 0
  0.184474 130.852087 1578.436422 2.929174e-08 0
  0.184564 128.776389 1578.380906 2.884110e-08 0
  0.184083 127.094010 1578.507818 2.839046e-08 0
  0.183663 125.363087 1578.510393 2.793982e-08 0
  0.183613 123.371814 1578.764165 2.748917e-08 0
  0.182894 121.828075 1578.862610 2.703853e-08 0
  0.182686 119.932714 1579.040888 2.658789e-08 0
  0.182269 118.166015 1579.357609 2.613725e-08 0
  0.181956 116.329418 1579.606853 2.568661e-08 0
  0.181573 114.526479 1579.942977 2.523596e-08 0
  0.181393 112.591004 1580.319874 2.478532e-08 0
  0.180770 110.926943 1580.579719 2.433468e-08 0
  0.180592 108.976477 1580.927987 2.388404e-08 0
  0.180186 107.162079 1581.227063 2.343339e-08 0
  0.179121 105.722326 1581.606453 2.298275e-08 0
  0.178127 104.230142 1581.875124 2.253211e-08 0
  0.176999 102.799855 1581.991707 2.208147e-08 0
  0.175538 101.538521 1582.159836 2.163083e-08 0
  0.174009 100.294276 1582.387623 2.118018e-08 0
  0.172209  99.191546 1582.395572 2.072954e-08 0
  0.170610  97.937876 1582.621473 2.027890e-08 0
  0.168691  96.850810 1582.835448 1.982826e-08 0
  0.167438  95.351613 1583.193600 1.937761e-08 0
  0.165668  94.131349 1583.465246 1.892697e-08 0
  0.163854  92.905935 1583.765923 1.847633e-08 0
  0.162592  91.342360 1584.055053 1.802569e-08 0
  0.160825  90.034880 1584.382824 1.757505e-08 0
  0.159640  88.378352 1584.656164 1.712440e-08 0
  0.158393  86.724010 1585.043830 1.667376e-08 0
  0.157872  84.663512 1585.286645 1.622312e-08 0
  0.156015  83.283392 1585.671243 1.577248e-08 0
  0.154772  81.561544 1585.861276 1.532183e-08 0
  0.154157  79.475374 1586.086746 1.487119e-08 0
  0.153797  77.236028 1586.499552 1.442055e-08 0
  0.153184  75.113577 1587.001347 1.396991e-08 0
  0.152435  73.051128 1587.408194 1.351927e-08 0
  0.151223  71.178848 1587.835056 1.306862e-08 0
  0.150431  69.081798 1588.288023 1.261798e-08 0
  0.149631  66.960791 1588.837725 1.216734e-08 0
  0.148431  64.990763 1589.489206 1.171670e-08 0
  0.146102  63.483720 1590.148716 1.126605e-08 0
  0.137504  64.755296 1590.835751 1.081541e-08 1
  0.127292  67.064084 1591.198543 1.036477e-08 1
  0.116045  70.375474 1591.465875 9.914128e-09 1
  0.105307  74.027404 1591.771146 9.463486e-09 1
  0.095410  77.825443 1591.945158 9.012844e-09 1
  0.085304  82.690125 1592.234322 8.562202e-09 1
  0.075972  87.972885 1592.314155 8.111560e-09 1
  0.068339  92.369679 1592.364005 7.660917e-09 1
  0.060907  97.547108 1592.398537 7.210275e-09 1
  0.054173 102.807629 1592.802289 6.759632e-09 1
  0.048068 108.156203 1592.780768 6.308991e-09 1
  0.042157 114.517109 1592.528804 5.858349e-09 1
  0.037483 118.889978 1592.508936 5.407706e-09 1
  0.032765 124.654566 1593.375039 4.957064e-09 1
  0.028954 128.262582 1593.167054 4.506422e-09 1
  0.024887 134.297146 1593.433985 4.055780e-09 1
  0.021131 140.592362 1593.535525 3.605138e-09 1
  0.017756 146.406246 1593.226493 3.154495e-09 1
  0.014835 150.187408 1594.266051 2.703853e-09 1
  0.011925 155.705666 1595.126455 2.253211e-09 1
  0.009155 162.259602 1595.221907 1.802569e-09 1
  0.006996 158.549156 1603.245934 1.351927e-09 1
  0.003857 192.429694 1600.369089 9.012844e-10 0
  0.001907 185.710789 1631.057775 4.506422e-10 0
  0.001667 216.535287 1606.008427 4.506422e-10 0
