# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.198677 269.251755 1576.763410 6.550937e-08 0
  0.197689 266.675609 1577.136580 6.455996e-08 0
  0.197288 263.288720 1577.394866 6.361055e-08 0
  0.196606 260.258126 1577.487834 6.266114e-08 0
  0.196094 256.984971 1577.895916 6.171173e-08 0
  0.195059 254.374166 1578.007512 6.076232e-08 0
  0.193914 251.865906 1579.352320 5.981291e-08 0
  0.193865 247.939461 1578.675719 5.886350e-08 0
  0.193465 244.446722 1578.998612 5.791408e-08 0
  0.193032 240.977171 1579.350953 5.696467e-08 0
  0.192471 237.653921 1579.043460 5.601526e-08 0
  0.191919 234.297525 1578.826488 5.506585e-08 0
  0.191400 230.879158 1578.846505 5.411644e-08 0
  0.190246 228.206750 1578.520730 5.316703e-08 0
  0.190047 224.358840 1578.672996 5.221762e-08 0
  0.189229 221.235163 1578.439214 5.126821e-08 0
  0.188748 217.691465 1578.145106 5.031879e-08 0
  0.188248 214.147363 1577.951815 4.936938e-08 0
  0.187564 210.791278 1577.817491 4.841997e-08 0
  0.186896 207.403278 1577.208223 4.747056e-08 0
  0.186268 203.931246 1576.940323 4.652115e-08 0
  0.185521 200.567409 1576.818096 4.557174e-08 0
  0.185014 196.918805 1576.844604 4.462233e-08 0
  0.184206 193.575346 1576.724015 4.367292e-08 0
  0.183648 189.944843 1576.439522 4.272350e-08 0
  0.182546 186.833254 1576.368992 4.177409e-08 0
  0.182138 182.978672 1576.581364 4.082468e-08 0
  0.181575 179.263088 1576.962396 3.987527e-08 0
  0.180787 175.759388 1577.194321 3.892586e-08 0
  0.180350 171.855180 1577.859317 3.797645e-08 0
  0.179538 168.320071 1578.342279 3.702704e-08 0
  0.178817 164.642098 1579.050808 3.607763e-08 0
  0.176461 162.458749 1579.545183 3.512822e-08 0
  0.173343 160.923689 1579.801108 3.417880e-08 0
  0.170499 159.056256 1580.121349 3.322939e-08 0
  0.167111 157.638061 1580.479844 3.227998e-08 0
  0.163714 156.156805 1581.059908 3.133057e-08 0
  0.161103 153.880601 1581.563195 3.038116e-08 0
  0.157925 152.050601 1582.272198 2.943175e-08 0
  0.155721 149.213469 1583.067662 2.848234e-08 0
  0.153282 146.554158 1583.561266 2.753293e-08 0
  0.152190 142.462431 1584.535183 2.658351e-08 0
  0.150046 139.319521 1585.577599 2.563410e-08 0
  0.148221 135.803458 1586.584233 2.468469e-08 0
  0.144059 134.312694 1587.895963 2.373528e-08 0
  0.133690 139.015906 1588.632092 2.278587e-08 1
  0.122099 145.917198 1589.036720 2.183646e-08 1
  0.110760 153.880764 1589.411509 2.088705e-08 1
  0.100120 162.530755 1589.517435 1.993764e-08 1
  0.090227 171.746310 1590.119719 1.898822e-08 1
  0.081060 181.664212 1590.135604 1.803881e-08 1
  0.072582 192.217772 1590.180061 1.708940e-08 1
  0.065293 201.807116 1590.483521 1.613999e-08 1
  0.058514 211.954781 1590.782152 1.519058e-08 1
  0.052325 222.243751 1590.241864 1.424117e-08 1
  0.046516 233.308801 1590.976204 1.329176e-08 1
  0.041262 244.245926 1591.498755 1.234235e-08 1
  0.036849 252.473581 1591.125112 1.139293e-08 1
  0.031941 266.992800 1591.393471 1.044352e-08 1
  0.028327 273.685145 1591.337545 9.494112e-09 1
  0.024283 287.343145 1592.548161 8.544701e-09 1
  0.021263 291.587983 1590.234148 7.595290e-09 1
  0.017721 306.115575 1596.519024 6.645878e-09 1
  0.014524 319.971355 1592.215246 5.696467e-09 1
  0.012115 319.942396 1597.670899 4.747056e-09 1
  0.009228 336.015042 1598.408629 3.797645e-09 1
  0.006411 362.637184 1608.615316 2.848234e-09 1
  0.004402 350.672087 1598.397936 1.898823e-09 0
  0.001696 438.968110 1666.573791 9.494112e-10 0
  0.001492 508.180330 1621.223501 9.494112e-10 0
