# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.184279 120.502905 1578.819861 2.691275e-08 0
  0.183681 119.167304 1579.046916 2.652828e-08 0
  0.183536 117.533466 1579.111807 2.614381e-08 0
  0.183208 116.011123 1579.335149 2.575934e-08 0
  0.183009 114.404273 1579.470915 2.537488e-08 0
  0.182761 112.823540 1579.654369 2.499041e-08 0
  0.182712 111.117194 1579.841098 2.460594e-08 0
  0.182321 109.612911 1580.167021 2.422147e-08 0
  0.182022 108.049390 1580.488380 2.383700e-08 0
  0.181726 106.480596 1580.763525 2.345254e-08 0
  0.181102 105.095147 1581.041619 2.306807e-08 0
  0.180737 103.552892 1581.250545 2.268360e-08 0
  0.180433 101.967582 1581.504303 2.229913e-08 0
  0.179937 100.484603 1581.799757 2.191466e-08 0
  0.179318  99.060910 1582.118219 2.153020e-08 0
  0.178091  97.963034 1582.382914 2.114573e-08 0
  0.177548  96.478709 1582.519820 2.076126e-08 0
  0.176466  95.271759 1582.678241 2.037679e-08 0
  0.174947  94.286069 1582.798993 1.999233e-08 0
  0.173787  93.088366 1582.975337 1.960786e-08 0
  0.172507  91.942256 1583.031963 1.922339e-08 0
  0.171029  90.878578 1583.219235 1.883892e-08 0
  0.169655  89.747114 1583.314731 1.845445e-08 0
  0.168060  88.704678 1583.631042 1.806999e-08 0
  0.166584  87.587519 1583.886568 1.768552e-08 0
  0.164803  86.606991 1584.201559 1.730105e-08 0
  0.163800  85.206581 1584.315986 1.691658e-08 0
  0.162458  83.949623 1584.663639 1.653212e-08 0
  0.161161  82.657519 1584.974172 1.614765e-08 0
  0.159963  81.293812 1585.268318 1.576318e-08 0
  0.158892  79.848669 1585.455308 1.537871e-08 0
  0.158169  78.203649 1585.740022 1.499424e-08 0
  0.157070  76.734414 1585.930463 1.460978e-08 0
  0.155863  75.286211 1586.270369 1.422531e-08 0
  0.154743  73.789654 1586.388035 1.384084e-08 0
  0.154410  71.885019 1586.713818 1.345637e-08 0
  0.153529  70.231431 1587.018885 1.307190e-08 0
  0.153476  68.185267 1587.376131 1.268744e-08 0
  0.152664  66.464580 1587.806917 1.230297e-08 0
  0.151933  64.704323 1588.084852 1.191850e-08 0
  0.151322  62.866195 1588.404302 1.153403e-08 0
  0.150457  61.114117 1588.792618 1.114957e-08 0
  0.149330  59.430375 1589.449384 1.076510e-08 0
  0.148818  57.511824 1589.975926 1.038063e-08 0
  0.146870  56.119023 1590.444167 9.996163e-09 0
  0.143440  55.237426 1591.066523 9.611695e-09 0
  0.133594  56.954145 1591.497034 9.227227e-09 1
  0.123260  59.165244 1591.842991 8.842759e-09 1
  0.112391  62.074837 1592.083057 8.458291e-09 1
  0.102342  65.071337 1592.362194 8.073824e-09 1
  0.092175  68.818956 1592.460912 7.689356e-09 1
  0.083056  72.559367 1592.522598 7.304888e-09 1
  0.074624  76.505529 1592.690529 6.920421e-09 1
  0.066321  81.304655 1592.817207 6.535952e-09 1
  0.059350  85.517248 1592.757902 6.151485e-09 1
  0.053069  89.656220 1592.901869 5.767017e-09 1
  0.046623  95.244931 1593.279126 5.382549e-09 1
  0.041676  98.950102 1593.290965 4.998081e-09 1
  0.036599 104.009337 1593.338363 4.613613e-09 1
  0.032363 107.818256 1593.578192 4.229146e-09 1
  0.028290 112.134532 1593.257000 3.844678e-09 1
  0.024403 116.988192 1593.840175 3.460210e-09 1
  0.020880 121.527155 1594.791046 3.075742e-09 1
  0.017598 126.185446 1594.711700 2.691275e-09 1
  0.014137 134.622400 1595.909409 2.306807e-09 1
  0.011722 135.294763 1594.930888 1.922339e-09 1
  0.009192 138.031162 1596.384767 1.537871e-09 1
  0.006550 145.210449 1599.249690 1.153403e-09 1
  0.004095 154.802364 1602.799254 7.689356e-10 0
  0.001647 190.856768 1616.625816 3.844678e-10 0
  0.001353 233.715419 1609.436396 3.844678e-10 0
