# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.156140  31.675886 1589.527397 6.048668e-09 0
  0.155841  31.282542 1589.604193 5.962258e-09 0
  0.156118  30.774435 1589.685222 5.875849e-09 0
  0.155833  30.376770 1589.782584 5.789439e-09 0
  0.155972  29.896786 1589.877340 5.703030e-09 0
  0.155518  29.529825 1589.964407 5.616621e-09 0
  0.155215  29.132547 1590.040725 5.530211e-09 0
  0.155085  28.700030 1590.169260 5.443802e-09 0
  0.155075  28.246890 1590.269499 5.357392e-09 0
  0.154924  27.817588 1590.393388 5.270982e-09 0
  0.154710  27.401223 1590.432324 5.184573e-09 0
  0.154309  27.013224 1590.534735 5.098163e-09 0
  0.154264  26.563993 1590.598133 5.011754e-09 0
  0.154029  26.145200 1590.680840 4.925344e-09 0
  0.153804  25.724744 1590.729525 4.838935e-09 0
  0.153824  25.262394 1590.764948 4.752525e-09 0
  0.153377  24.873647 1590.870718 4.666116e-09 0
  0.152900  24.490846 1590.897125 4.579706e-09 0
  0.152897  24.028795 1590.948118 4.493297e-09 0
  0.152800  23.580597 1591.039634 4.406887e-09 0
  0.152751  23.126442 1591.095287 4.320477e-09 0
  0.152576  22.688919 1591.184258 4.234068e-09 0
  0.152371  22.255600 1591.277032 4.147658e-09 0
  0.152150  21.823379 1591.373245 4.061249e-09 0
  0.151831  21.403457 1591.480137 3.974839e-09 0
  0.151616  20.968239 1591.571406 3.888430e-09 0
  0.151666  20.495239 1591.665268 3.802020e-09 0
  0.151084  20.105371 1591.790385 3.715611e-09 0
  0.151018  19.646839 1591.898637 3.629201e-09 0
  0.151439  19.125944 1591.995848 3.542792e-09 0
  0.150941  18.716463 1592.186590 3.456382e-09 0
  0.150712  18.279574 1592.304905 3.369972e-09 0
  0.150520  17.833545 1592.419334 3.283563e-09 0
  0.150340  17.383562 1592.561941 3.197153e-09 0
  0.149974  16.956535 1592.666373 3.110744e-09 0
  0.149397  16.547507 1592.803105 3.024334e-09 0
  0.149065  16.108388 1592.971043 2.937924e-09 0
  0.148656  15.680667 1593.075826 2.851515e-09 0
  0.147507  15.321323 1593.227417 2.765105e-09 0
  0.147038  14.890967 1593.354367 2.678696e-09 0
  0.146766  14.438392 1593.454886 2.592286e-09 0
  0.145940  14.033871 1593.593719 2.505877e-09 0
  0.145743  13.568357 1593.724174 2.419467e-09 0
  0.141274  13.490991 1593.944790 2.333058e-09 0
  0.134158  13.681692 1594.152517 2.246648e-09 1
  0.126389  13.967827 1594.316642 2.160239e-09 1
  0.117145  14.469127 1594.460360 2.073829e-09 1
  0.109010  14.901262 1594.605681 1.987420e-09 1
  0.100159  15.516822 1594.680692 1.901010e-09 1
  0.091686  16.179137 1594.789428 1.814601e-09 1
  0.083405  16.940333 1594.862418 1.728191e-09 1
  0.075487  17.782807 1594.896396 1.641781e-09 1
  0.068016  18.697074 1594.946498 1.555372e-09 1
  0.060929  19.712172 1595.007573 1.468962e-09 1
  0.054436  20.765654 1595.066359 1.382553e-09 1
  0.048519  21.842656 1595.098521 1.296143e-09 1
  0.043243  22.874597 1595.083691 1.209734e-09 1
  0.038555  23.822843 1595.113248 1.123324e-09 1
  0.033253  25.494173 1595.237606 1.036915e-09 1
  0.029079  26.727637 1595.109091 9.505051e-10 1
  0.025703  27.487833 1595.203402 8.640955e-10 1
  0.021864  29.083407 1595.297535 7.776859e-10 1
  0.018940  29.841666 1595.434009 6.912763e-10 1
  0.016004  30.903424 1595.217450 6.048668e-10 1
  0.013320  31.814062 1595.593257 5.184573e-10 1
  0.010559  33.435751 1596.125374 4.320478e-10 1
  0.008191  34.497738 1596.363600 3.456382e-10 1
  0.005837  36.304210 1596.792217 2.592286e-10 1
  0.003445  41.014703 1596.785564 1.728191e-10 0
  0.001594  39.683065 1606.617342 8.640954e-11 0
  0.001008  69.350478 1601.865132 8.640954e-11 0
