# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.319804  13.015492 6782.296325 2.652992e-08 0
  0.318959  12.863375 6782.336131 2.615092e-08 0
  0.318535  12.693785 6782.380248 2.577192e-08 0
  0.318003  12.528077 6782.420566 2.539292e-08 0
  0.317263  12.369916 6782.457110 2.501392e-08 0
  0.316438  12.214262 6782.491642 2.463492e-08 0
  0.315896  12.046941 6782.530415 2.425593e-08 0
  0.315229  11.883813 6782.567295 2.387693e-08 0
  0.314444  11.724417 6782.597630 2.349793e-08 0
  0.314002  11.551551 6782.627286 2.311893e-08 0
  0.313476  11.381228 6782.658925 2.273993e-08 0
  0.312679  11.220094 6782.686871 2.236093e-08 0
  0.311895  11.057614 6782.716914 2.198193e-08 0
  0.311349  10.886047 6782.745292 2.160293e-08 0
  0.310705  10.717192 6782.776720 2.122393e-08 0
  0.309968  10.550830 6782.807161 2.084494e-08 0
  0.309566  10.372464 6782.835298 2.046594e-08 0
  0.308914  10.201898 6782.862035 2.008694e-08 0
  0.308266  10.030438 6782.890157 1.970794e-08 0
  0.307742   9.854202 6782.923987 1.932894e-08 0
  0.306878   9.688239 6782.952619 1.894994e-08 0
  0.306238   9.514292 6782.983961 1.857094e-08 0
  0.305288   9.349124 6783.015411 1.819194e-08 0
  0.304557   9.176260 6783.050146 1.781295e-08 0
  0.304001   8.997516 6783.077987 1.743395e-08 0
  0.302864   8.834861 6783.112913 1.705495e-08 0
  0.302052   8.661778 6783.144795 1.667595e-08 0
  0.301231   8.488003 6783.176137 1.629695e-08 0
  0.300553   8.309249 6783.210885 1.591795e-08 0
  0.299843   8.130689 6783.239954 1.553895e-08 0
  0.298819   7.959525 6783.270507 1.515995e-08 0
  0.297775   7.787792 6783.296053 1.478095e-08 0
  0.296703   7.615539 6783.320206 1.440196e-08 0
  0.296233   7.426866 6783.347091 1.402296e-08 0
  0.294732   7.262936 6783.373207 1.364396e-08 0
  0.292967   7.103573 6783.407898 1.326496e-08 0
  0.291232   6.941553 6783.450042 1.288596e-08 0
  0.288866   6.792161 6783.505875 1.250696e-08 0
  0.284843   6.679317 6783.561823 1.212796e-08 0
  0.276752   6.658830 6783.641213 1.174896e-08 0
  0.262339   6.798370 6783.714824 1.136997e-08 1
  0.245628   7.019583 6783.771104 1.099097e-08 1
  0.226264   7.358165 6783.808032 1.061197e-08 1
  0.209764   7.653705 6783.832212 1.023297e-08 1
  0.194038   7.967646 6783.850503 9.853970e-09 1
  0.178958   8.306822 6783.856998 9.474971e-09 1
  0.164842   8.657470 6783.861471 9.095972e-09 1
  0.151783   9.010575 6783.862554 8.716973e-09 1
  0.139524   9.376012 6783.848519 8.337974e-09 1
  0.128032   9.753139 6783.839171 7.958976e-09 1
  0.117426  10.127587 6783.817242 7.579977e-09 1
  0.107329  10.526340 6783.798477 7.200978e-09 1
  0.098532  10.862598 6783.767148 6.821979e-09 1
  0.089988  11.233167 6783.740521 6.442980e-09 1
  0.081694  11.645709 6783.708013 6.063982e-09 1
  0.074190  12.022026 6783.663779 5.684983e-09 1
  0.067138  12.399432 6783.639575 5.305984e-09 1
  0.060453  12.786632 6783.596598 4.926985e-09 1
  0.054207  13.162866 6783.542694 4.547986e-09 1
  0.048308  13.539330 6783.482985 4.168987e-09 1
  0.042737  13.913138 6783.437084 3.789988e-09 1
  0.037118  14.416573 6783.345590 3.410990e-09 1
  0.032322  14.716516 6783.269486 3.031991e-09 1
  0.027534  15.116894 6783.212421 2.652992e-09 1
  0.023147  15.412086 6783.110489 2.273993e-09 1
  0.018822  15.794711 6783.009106 1.894994e-09 1
  0.014789  16.082700 6782.968293 1.515995e-09 1
  0.010992  16.227610 6782.907402 1.136997e-09 1
  0.007101  16.742605 6782.695951 7.579977e-10 0
  0.003559  16.697374 6782.438711 3.789989e-10 0
  0.003589  16.565280 6782.300092 3.789989e-10 0
