# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.514835  22.527567 3104.279716 1.068443e-07 0
  0.510701  22.170825 3104.340899 1.043094e-07 0
  0.507295  21.777299 3104.401077 1.017746e-07 0
  0.503413  21.398546 3104.464584 9.923972e-08 0
  0.499809  21.002488 3104.517718 9.670487e-08 0
  0.495434  20.632495 3104.572241 9.417000e-08 0
  0.492234  20.207321 3104.640551 9.163514e-08 0
  0.488711  19.790019 3104.704224 8.910027e-08 0
  0.485117  19.369811 3104.746591 8.656541e-08 0
  0.481311  18.951537 3104.772190 8.403055e-08 0
  0.478253  18.496632 3104.835917 8.149569e-08 0
  0.474926  18.046781 3104.900521 7.896083e-08 0
  0.471732  17.585328 3104.976345 7.642596e-08 0
  0.465050  17.246962 3105.024527 7.389110e-08 0
  0.459238  16.864497 3105.128407 7.135624e-08 0
  0.453196  16.482101 3105.233147 6.882138e-08 0
  0.445477  16.149290 3105.356349 6.628651e-08 0
  0.402630  17.170111 3105.708112 6.375165e-08 1
  0.364993  18.204761 3105.793827 6.121679e-08 1
  0.329764  19.316517 3105.836458 5.868193e-08 1
  0.298557  20.414317 3105.858227 5.614706e-08 1
  0.269632  21.583989 3105.866870 5.361220e-08 1
  0.244131  22.711535 3105.870701 5.107734e-08 1
  0.221161  23.826240 3105.874529 4.854248e-08 1
  0.200442  24.916401 3105.862620 4.600762e-08 1
  0.181711  25.970558 3105.838218 4.347275e-08 1
  0.164501  27.014687 3105.842999 4.093789e-08 1
  0.148644  28.045483 3105.824282 3.840303e-08 1
  0.133931  29.071741 3105.812330 3.586816e-08 1
  0.120065  30.137417 3105.771910 3.333330e-08 1
  0.107717  31.037633 3105.742293 3.079844e-08 1
  0.096195  31.894880 3105.721876 2.826358e-08 1
  0.084929  32.885512 3105.711714 2.572872e-08 1
  0.074635  33.734318 3105.716089 2.319385e-08 1
  0.065193  34.399061 3105.617448 2.065899e-08 1
  0.056104  35.066302 3105.738615 1.812413e-08 1
  0.047119  35.914911 3105.763614 1.558927e-08 1
  0.038973  36.360927 3105.789360 1.305440e-08 0
  0.031098  36.720112 3105.749185 1.051954e-08 0
  0.023382  37.062672 3106.078153 7.984680e-09 0
  0.016173  36.576002 3106.281774 5.449817e-09 0
  0.008996  35.085568 3107.504969 2.914955e-09 0
  0.007562  36.378359 3107.025357 2.534862e-09 0
  0.007701  35.696370 3107.763383 2.534862e-09 0
