# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.506250  11.262576 3104.881442 5.275357e-08 0
  0.505119  11.126452 3104.901870 5.199995e-08 0
  0.504149  10.986313 3104.921113 5.124633e-08 0
  0.503034  10.848712 3104.943582 5.049271e-08 0
  0.501428  10.720997 3104.967032 4.973909e-08 0
  0.499965  10.589519 3104.983734 4.898546e-08 0
  0.498638  10.454309 3105.004974 4.823184e-08 0
  0.497671  10.310908 3105.030384 4.747822e-08 0
  0.496943  10.162079 3105.056978 4.672460e-08 0
  0.495613  10.025022 3105.082552 4.597097e-08 0
  0.494440   9.884089 3105.105027 4.521735e-08 0
  0.493607   9.735752 3105.128768 4.446373e-08 0
  0.492262   9.596932 3105.148023 4.371011e-08 0
  0.491225   9.451274 3105.174935 4.295648e-08 0
  0.490524   9.298797 3105.195246 4.220286e-08 0
  0.489475   9.152273 3105.220423 4.144924e-08 0
  0.488479   9.004235 3105.241162 4.069561e-08 0
  0.487675   8.852035 3105.263829 3.994199e-08 0
  0.486430   8.707195 3105.288942 3.918837e-08 0
  0.485372   8.558456 3105.306037 3.843475e-08 0
  0.484608   8.403737 3105.334143 3.768112e-08 0
  0.483367   8.256931 3105.351773 3.692750e-08 0
  0.482605   8.101171 3105.370723 3.617388e-08 0
  0.481939   7.943330 3105.390481 3.542026e-08 0
  0.481658   7.778836 3105.412788 3.466664e-08 0
  0.481454   7.612867 3105.439353 3.391301e-08 0
  0.480293   7.461716 3105.463940 3.315939e-08 0
  0.479359   7.306413 3105.482534 3.240577e-08 0
  0.478455   7.149954 3105.503064 3.165215e-08 0
  0.476892   7.002600 3105.522401 3.089852e-08 0
  0.476256   6.840826 3105.547756 3.014490e-08 0
  0.475664   6.677990 3105.578620 2.939128e-08 0
  0.474027   6.529403 3105.598609 2.863766e-08 0
  0.471392   6.393163 3105.614088 2.788403e-08 0
  0.469397   6.246852 3105.625834 2.713041e-08 0
  0.467304   6.100338 3105.650873 2.637679e-08 0
  0.464827   5.957731 3105.668877 2.562317e-08 0
  0.462543   5.810904 3105.694770 2.486954e-08 0
  0.461060   5.653023 3105.715351 2.411592e-08 0
  0.459004   5.500876 3105.736568 2.336230e-08 0
  0.455589   5.363359 3105.755717 2.260867e-08 0
  0.453276   5.210192 3105.803555 2.185505e-08 0
  0.451191   5.054374 3105.831394 2.110143e-08 0
  0.446155   4.928031 3105.882315 2.034781e-08 0
  0.426489   4.962092 3105.971047 1.959418e-08 1
  0.392287   5.186994 3106.066427 1.884056e-08 1
  0.356168   5.486910 3106.129051 1.808694e-08 1
  0.321210   5.831652 3106.169543 1.733332e-08 1
  0.288573   6.209457 3106.194172 1.657970e-08 1
  0.255660   6.685550 3106.319236 1.582607e-08 1
  0.230854   7.056563 3106.329198 1.507245e-08 1
  0.208054   7.438431 3106.330541 1.431883e-08 1
  0.187936   7.801321 3106.325751 1.356521e-08 1
  0.169549   8.166924 3106.322021 1.281158e-08 1
  0.152964   8.519902 3106.310078 1.205796e-08 1
  0.137684   8.873886 3106.304348 1.130434e-08 1
  0.122839   9.283052 3106.276647 1.055072e-08 1
  0.110285   9.601285 3106.282944 9.797093e-09 1
  0.098378   9.935315 3106.252350 9.043470e-09 1
  0.087368  10.255207 3106.230523 8.289848e-09 1
  0.077178  10.553828 3106.215360 7.536225e-09 1
  0.067437  10.870426 3106.224569 6.782603e-09 1
  0.058845  11.073453 3106.203800 6.028980e-09 1
  0.050425  11.307172 3106.181351 5.275358e-09 1
  0.042370  11.534453 3106.175692 4.521735e-09 1
  0.034840  11.689406 3106.189769 3.768113e-09 0
  0.027549  11.826468 3106.224919 3.014490e-09 0
  0.020618  11.851396 3106.236729 2.260867e-09 0
  0.013575  11.994834 3106.412189 1.507245e-09 0
  0.007090  11.471376 3106.724664 7.536225e-10 0
  0.007002  11.633148 3106.696689 7.536225e-10 0
