# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.007001   2.980682 3106.207166 1.979763e-10 0
  0.013167   3.169739 3106.145337 3.959526e-10 0
  0.020032   3.127554 3106.154782 5.939289e-10 0
  0.027214   3.069452 3106.173639 7.919053e-10 0
  0.034724   3.007222 3106.178855 9.898815e-10 0
  0.042439   2.952532 3106.189866 1.187858e-09 1
  0.050843   2.875250 3106.202910 1.385834e-09 1
  0.059612   2.802542 3106.218932 1.583810e-09 1
  0.069046   2.722203 3106.227137 1.781787e-09 1
  0.079473   2.627781 3106.238976 1.979763e-09 1
  0.090227   2.545983 3106.252663 2.177739e-09 1
  0.102246   2.450930 3106.267242 2.375716e-09 1
  0.114968   2.361303 3106.283630 2.573692e-09 1
  0.129185   2.263193 3106.294281 2.771668e-09 1
  0.144352   2.169915 3106.311120 2.969644e-09 1
  0.161546   2.068264 3106.325848 3.167621e-09 1
  0.180109   1.971011 3106.340734 3.365597e-09 1
  0.201727   1.863339 3106.353616 3.563573e-09 1
  0.224329   1.768702 3106.365433 3.761550e-09 1
  0.249234   1.675713 3106.377794 3.959526e-09 1
  0.276209   1.587755 3106.385436 4.157502e-09 1
  0.304475   1.509010 3106.384120 4.355479e-09 1
  0.333767   1.438798 3106.368318 4.553455e-09 1
  0.362751   1.380575 3106.340405 4.751431e-09 1
  0.390295   1.335070 3106.298623 4.949407e-09 1
  0.413206   1.310323 3106.249306 5.147384e-09 1
  0.430071   1.307156 3106.198999 5.345360e-09 0
  0.439915   1.326443 3106.156713 5.543337e-09 0
  0.442361   1.368290 3106.133294 5.741313e-09 0
  0.443284   1.413072 3106.118861 5.939289e-09 0
  0.443630   1.459105 3106.105727 6.137265e-09 0
  0.444107   1.504631 3106.094143 6.335242e-09 0
  0.444307   1.550976 3106.082998 6.533218e-09 0
  0.444719   1.596558 3106.074114 6.731194e-09 0
  0.445252   1.641546 3106.064631 6.929171e-09 0
  0.445413   1.687821 3106.054520 7.127147e-09 0
  0.445717   1.733558 3106.045448 7.325124e-09 0
  0.446252   1.778288 3106.036802 7.523100e-09 0
  0.446534   1.823893 3106.026246 7.721076e-09 0
  0.447083   1.868399 3106.016997 7.919052e-09 0
  0.447561   1.913078 3106.008189 8.117028e-09 0
  0.447574   1.959686 3105.999305 8.315005e-09 0
  0.447815   2.005281 3105.991370 8.512981e-09 0
  0.447932   2.051404 3105.984683 8.710957e-09 0
  0.447911   2.098121 3105.977804 8.908933e-09 0
  0.448105   2.143824 3105.970893 9.106910e-09 0
  0.448369   2.189144 3105.964456 9.304886e-09 0
  0.448588   2.234603 3105.956060 9.502863e-09 0
  0.448812   2.280048 3105.949316 9.700839e-09 0
  0.448987   2.325681 3105.943526 9.898815e-09 0
  0.449016   2.372042 3105.937602 1.009679e-08 0
  0.449164   2.417765 3105.931998 1.029477e-08 0
  0.449457   2.462643 3105.925932 1.049274e-08 0
  0.449622   2.508198 3105.920528 1.069072e-08 0
  0.449659   2.554432 3105.914905 1.088870e-08 0
  0.450089   2.598401 3105.910110 1.108667e-08 0
  0.450405   2.642932 3105.903731 1.128465e-08 0
  0.450577   2.688284 3105.898137 1.148263e-08 0
  0.450647   2.734200 3105.892096 1.168060e-08 0
  0.465737   2.688087 3105.836908 1.187858e-08 0
  0.466134   2.732937 3105.827669 1.207655e-08 0
  0.466417   2.776040 3105.818463 1.227453e-08 0
  0.467196   2.816183 3105.815298 1.247251e-08 0
  0.467968   2.856140 3105.809676 1.267048e-08 0
  0.468065   2.900165 3105.803996 1.286846e-08 0
  0.468538   2.941808 3105.798115 1.306644e-08 0
  0.469071   2.982992 3105.792258 1.326441e-08 0
  0.469696   3.023467 3105.785222 1.346239e-08 0
  0.470121   3.065172 3105.779252 1.366037e-08 0
  0.470605   3.106378 3105.771388 1.385834e-08 0
  0.470586   3.106564 3105.771299 1.385834e-08 0
