# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.006810   5.416038 3106.290044 3.434506e-10 0
  0.012939   5.697297 3106.186346 6.869012e-10 0
  0.019796   5.589392 3106.179049 1.030352e-09 0
  0.026326   5.602364 3106.110475 1.373802e-09 0
  0.033223   5.550818 3106.120647 1.717253e-09 0
  0.040532   5.459819 3106.131496 2.060704e-09 1
  0.048314   5.343639 3106.151145 2.404154e-09 1
  0.056541   5.218577 3106.148394 2.747605e-09 1
  0.065069   5.101385 3106.158092 3.091055e-09 1
  0.074457   4.953437 3106.176011 3.434506e-09 1
  0.084768   4.786124 3106.183213 3.777957e-09 1
  0.095643   4.627248 3106.208441 4.121407e-09 1
  0.106893   4.485545 3106.215022 4.464858e-09 1
  0.119384   4.325093 3106.229920 4.808308e-09 1
  0.132525   4.174431 3106.248201 5.151759e-09 1
  0.147442   4.002292 3106.263427 5.495210e-09 1
  0.163817   3.827322 3106.279347 5.838660e-09 1
  0.181174   3.664199 3106.296041 6.182110e-09 1
  0.200863   3.488722 3106.307791 6.525561e-09 1
  0.222153   3.320389 3106.319384 6.869012e-09 1
  0.246266   3.144981 3106.333386 7.212463e-09 1
  0.271952   2.983601 3106.343849 7.555913e-09 1
  0.300337   2.824510 3106.345177 7.899364e-09 1
  0.331275   2.671966 3106.331140 8.242815e-09 1
  0.363314   2.537184 3106.298002 8.586266e-09 1
  0.394592   2.428242 3106.247014 8.929716e-09 1
  0.421155   2.361069 3106.181685 9.273166e-09 1
  0.439223   2.347218 3106.112093 9.616617e-09 0
  0.443179   2.412410 3106.075038 9.960068e-09 0
  0.444503   2.488835 3106.050442 1.030352e-08 0
  0.445251   2.567699 3106.032084 1.064697e-08 0
  0.446050   2.645841 3106.015019 1.099042e-08 0
  0.446946   2.723082 3105.998962 1.133387e-08 0
  0.447827   2.800122 3105.984639 1.167732e-08 0
  0.448235   2.879845 3105.969116 1.202077e-08 0
  0.448980   2.957234 3105.954830 1.236422e-08 0
  0.449279   3.037387 3105.941935 1.270767e-08 0
  0.449924   3.115030 3105.930240 1.305112e-08 0
  0.450314   3.194236 3105.918785 1.339457e-08 0
  0.450550   3.274459 3105.909912 1.373802e-08 0
  0.451031   3.352747 3105.902513 1.408147e-08 0
  0.451533   3.430691 3105.893297 1.442492e-08 0
  0.452019   3.508601 3105.883554 1.476838e-08 0
  0.452637   3.585291 3105.874170 1.511183e-08 0
  0.452921   3.664465 3105.863282 1.545528e-08 0
  0.453302   3.742777 3105.854632 1.579873e-08 0
  0.468359   3.699655 3105.798725 1.614218e-08 0
  0.469344   3.771987 3105.787324 1.648563e-08 0
  0.470241   3.843275 3105.783042 1.682908e-08 0
  0.471421   3.911873 3105.774397 1.717253e-08 0
  0.472310   3.982597 3105.765096 1.751598e-08 0
  0.473321   4.051989 3105.753627 1.785943e-08 0
  0.474289   4.121506 3105.743735 1.820288e-08 0
  0.474962   4.193313 3105.732799 1.854633e-08 0
  0.475886   4.262678 3105.722066 1.888978e-08 0
  0.476607   4.333604 3105.710373 1.923323e-08 0
  0.476064   4.415897 3105.689223 1.957669e-08 0
  0.476345   4.490817 3105.674866 1.992014e-08 0
  0.476532   4.566472 3105.661201 2.026359e-08 0
  0.477212   4.637285 3105.652617 2.060704e-08 0
  0.477919   4.707594 3105.642943 2.095049e-08 0
  0.478667   4.777287 3105.632497 2.129394e-08 0
  0.478915   4.851805 3105.619437 2.163739e-08 0
  0.479268   4.925207 3105.607717 2.198084e-08 0
  0.479823   4.996381 3105.597250 2.232429e-08 0
  0.480283   5.068395 3105.587410 2.266774e-08 0
  0.481167   5.135751 3105.579578 2.301119e-08 0
  0.481125   5.212819 3105.565960 2.335464e-08 0
  0.481706   5.283143 3105.562053 2.369809e-08 0
  0.481415   5.362813 3105.540987 2.404154e-08 0
  0.481398   5.363138 3105.542862 2.404154e-08 0
