# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.007479  17.457261 3106.689895 1.198796e-09 0
  0.013971  18.666008 3106.190082 2.397591e-09 0
  0.021494  18.220170 3105.965030 3.596387e-09 0
  0.028607  18.257790 3105.946850 4.795183e-09 0
  0.036044  18.112173 3105.846827 5.993979e-09 0
  0.044111  17.760388 3105.770460 7.192774e-09 1
  0.052439  17.429570 3105.850655 8.391570e-09 1
  0.061230  17.060213 3105.809062 9.590366e-09 1
  0.070565  16.653619 3105.837138 1.078916e-08 1
  0.080857  16.148842 3105.870796 1.198796e-08 1
  0.091697  15.663850 3105.879175 1.318675e-08 1
  0.103173  15.186983 3105.908944 1.438555e-08 1
  0.115523  14.693814 3105.919990 1.558435e-08 1
  0.129020  14.168754 3105.934568 1.678314e-08 1
  0.143570  13.642274 3105.952689 1.798194e-08 1
  0.159140  13.127967 3105.971189 1.918073e-08 1
  0.176575  12.571161 3105.995255 2.037953e-08 1
  0.195926  11.996057 3106.009939 2.157832e-08 1
  0.217153  11.424647 3106.030801 2.277712e-08 1
  0.240450  10.860655 3106.058864 2.397591e-08 1
  0.267102  10.265957 3106.072410 2.517471e-08 1
  0.296971   9.673152 3106.076711 2.637351e-08 1
  0.329922   9.102869 3106.060971 2.757230e-08 1
  0.366683   8.546186 3106.024035 2.877110e-08 1
  0.405632   8.046511 3105.948073 2.996989e-08 1
  0.438324   7.741744 3105.822849 3.116869e-08 0
  0.441893   7.976379 3105.730166 3.236748e-08 0
  0.444715   8.220069 3105.653656 3.356628e-08 0
  0.449864   8.417193 3105.616668 3.476508e-08 0
  0.451223   8.681338 3105.588698 3.596387e-08 0
  0.453070   8.934170 3105.562441 3.716267e-08 0
  0.469031   8.907623 3105.487463 3.836146e-08 0
  0.472269   9.123965 3105.464595 3.956026e-08 0
  0.475683   9.332749 3105.419356 4.075905e-08 0
  0.475858   9.603685 3105.371713 4.195785e-08 0
  0.477618   9.841868 3105.338030 4.315665e-08 0
  0.479879  10.067625 3105.308002 4.435544e-08 0
  0.481345  10.308251 3105.278231 4.555424e-08 0
  0.481702  10.571495 3105.231058 4.675304e-08 0
  0.483090  10.811620 3105.202651 4.795183e-08 0
  0.484436  11.051150 3105.178915 4.915062e-08 0
  0.486485  11.273027 3105.159769 5.034942e-08 0
  0.487628  11.514187 3105.117090 5.154822e-08 0
  0.489570  11.735397 3105.093040 5.274701e-08 0
  0.491204  11.962124 3105.060210 5.394581e-08 0
  0.492754  12.189499 3105.026775 5.514460e-08 0
  0.494645  12.406826 3104.987324 5.634340e-08 0
  0.496352  12.627234 3104.949751 5.754220e-08 0
  0.497634  12.857101 3104.912776 5.874099e-08 0
  0.499485  13.070902 3104.878395 5.993979e-08 0
  0.501687  13.273881 3104.857425 6.113858e-08 0
  0.503643  13.481534 3104.824901 6.233738e-08 0
  0.505456  13.691465 3104.788670 6.353617e-08 0
  0.506973  13.908098 3104.757574 6.473497e-08 0
  0.508915  14.111541 3104.717752 6.593377e-08 0
  0.510634  14.319829 3104.687959 6.713256e-08 0
  0.512754  14.515220 3104.650034 6.833136e-08 0
  0.514512  14.719423 3104.613646 6.953015e-08 0
  0.516451  14.917041 3104.583884 7.072895e-08 0
  0.518695  15.104247 3104.556996 7.192774e-08 0
  0.520478  15.303371 3104.526982 7.312654e-08 0
  0.521788  15.515215 3104.502090 7.432534e-08 0
  0.523974  15.699698 3104.476310 7.552413e-08 0
  0.525485  15.903040 3104.455379 7.672293e-08 0
  0.527441  16.091614 3104.431171 7.792172e-08 0
  0.529401  16.278691 3104.407431 7.912052e-08 0
  0.531657  16.455229 3104.382232 8.031931e-08 0
  0.533560  16.641258 3104.356561 8.151811e-08 0
  0.535323  16.830381 3104.332708 8.271691e-08 0
  0.537298  17.011570 3104.319187 8.391570e-08 0
  0.535142  16.836081 3104.330973 8.271691e-08 0
