# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.002006 459.834983 1629.504884 9.417546e-10 0
  0.004927 367.978662 1606.855923 1.883509e-09 0
  0.007909 349.107173 1600.197211 2.825264e-09 0
  0.011022 334.867987 1602.595188 3.767019e-09 1
  0.014428 319.550534 1599.557964 4.708773e-09 1
  0.017672 313.238312 1598.828007 5.650528e-09 1
  0.020992 307.686000 1599.451376 6.592283e-09 1
  0.024813 297.403379 1597.099314 7.534037e-09 1
  0.028729 289.040680 1596.111444 8.475792e-09 1
  0.032914 280.347374 1597.064748 9.417547e-09 1
  0.037521 270.485933 1595.158016 1.035930e-08 1
  0.042608 259.873568 1595.451262 1.130106e-08 1
  0.047723 251.353826 1595.556860 1.224281e-08 1
  0.053093 243.310181 1595.519286 1.318457e-08 1
  0.059279 233.479188 1595.447156 1.412632e-08 1
  0.065495 225.408369 1595.089788 1.506807e-08 1
  0.073029 214.766717 1595.210270 1.600983e-08 1
  0.080897 205.291891 1594.653330 1.695158e-08 1
  0.089557 195.714874 1594.619150 1.789334e-08 1
  0.099291 185.810331 1594.461642 1.883509e-08 1
  0.109603 176.731869 1594.296147 1.977685e-08 1
  0.120741 168.058495 1594.051835 2.071860e-08 1
  0.133255 159.175797 1593.940979 2.166036e-08 1
  0.146863 150.703926 1593.640933 2.260211e-08 1
  0.160772 143.392269 1593.325399 2.354387e-08 1
  0.173054 138.559569 1592.672385 2.448562e-08 0
  0.178311 139.649656 1592.005362 2.542738e-08 0
  0.181525 142.263821 1591.288359 2.636913e-08 0
  0.183980 145.363319 1590.848131 2.731089e-08 0
  0.186155 148.620437 1590.439120 2.825264e-08 0
  0.189385 150.969437 1589.856869 2.919440e-08 0
  0.193063 152.876369 1589.222561 3.013615e-08 0
  0.196676 154.744352 1588.831264 3.107790e-08 0
  0.200358 156.505581 1588.445721 3.201966e-08 0
  0.204733 157.660682 1588.160592 3.296141e-08 0
  0.208811 159.016522 1587.614594 3.390317e-08 0
  0.213201 160.084742 1586.798504 3.484492e-08 0
  0.215115 162.938694 1586.220832 3.578668e-08 0
  0.216695 165.984952 1586.059110 3.672843e-08 0
  0.217560 169.577645 1585.745600 3.767019e-08 0
  0.217967 173.448298 1586.185781 3.861194e-08 0
  0.218580 177.233986 1585.901806 3.955370e-08 0
  0.219045 181.062012 1585.849130 4.049545e-08 0
  0.219809 184.611079 1586.169886 4.143721e-08 0
  0.220249 188.441017 1586.418443 4.237896e-08 0
  0.220832 192.143334 1586.370023 4.332071e-08 0
  0.221609 195.653509 1585.987585 4.426247e-08 0
  0.222339 199.164717 1585.611496 4.520423e-08 0
  0.222207 203.368579 1586.573102 4.614598e-08 0
  0.223321 206.562736 1586.076242 4.708773e-08 0
  0.223873 210.171013 1585.802231 4.802949e-08 0
  0.224215 213.971350 1585.468807 4.897124e-08 0
  0.224525 217.740672 1586.279379 4.991300e-08 0
  0.225272 221.152749 1586.323719 5.085476e-08 0
  0.226094 224.436822 1586.263829 5.179651e-08 0
  0.227454 227.166541 1585.762157 5.273826e-08 0
  0.229117 229.550742 1585.095843 5.368002e-08 0
  0.230641 232.040121 1584.166433 5.462177e-08 0
  0.231577 235.078439 1583.824768 5.556353e-08 0
  0.233208 237.399840 1582.994381 5.650528e-08 0
  0.234992 239.525014 1582.197654 5.744704e-08 0
  0.236055 242.355458 1581.438664 5.838879e-08 0
  0.237319 244.952179 1580.863547 5.933055e-08 0
  0.237681 248.452278 1580.927077 6.027230e-08 0
  0.238336 251.644389 1580.940456 6.121405e-08 0
  0.239516 254.261460 1580.724228 6.215581e-08 0
  0.240852 256.686976 1580.126299 6.309756e-08 0
  0.242176 259.094300 1579.563794 6.403932e-08 0
  0.243512 261.460764 1579.189476 6.498107e-08 0
  0.244850 263.801570 1578.623083 6.592283e-08 0
  0.244676 263.986921 1578.677012 6.592283e-08 0
