# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.187690  25.719896 1595.356504 4.900187e-09 0
  0.187447  25.385169 1595.392626 4.830184e-09 0
  0.187572  25.000712 1595.404942 4.760182e-09 0
  0.187198  24.682094 1595.435969 4.690179e-09 0
  0.186855  24.358445 1595.462235 4.620176e-09 0
  0.186768  24.000410 1595.499741 4.550174e-09 0
  0.186438  23.673053 1595.527045 4.480171e-09 0
  0.186416  23.305679 1595.573818 4.410168e-09 0
  0.186032  22.983115 1595.618979 4.340166e-09 0
  0.185892  22.629455 1595.657845 4.270163e-09 0
  0.185528  22.302318 1595.676252 4.200160e-09 0
  0.185477  21.936496 1595.708875 4.130158e-09 0
  0.184871  21.635023 1595.766236 4.060155e-09 0
  0.184857  21.263756 1595.809722 3.990152e-09 0
  0.184550  20.925362 1595.859295 3.920149e-09 0
  0.184060  20.606453 1595.905229 3.850147e-09 0
  0.184090  20.228037 1595.972779 3.780144e-09 0
  0.183699  19.896041 1596.018870 3.710141e-09 0
  0.183545  19.536263 1596.100984 3.640139e-09 0
  0.183146  19.202235 1596.184887 3.570136e-09 0
  0.183039  18.836650 1596.268328 3.500134e-09 0
  0.182657  18.498509 1596.350006 3.430131e-09 0
  0.182364  18.149127 1596.463498 3.360128e-09 0
  0.182130  17.794381 1596.555110 3.290125e-09 0
  0.181228  17.502832 1596.631243 3.220123e-09 0
  0.181209  17.124617 1596.683668 3.150120e-09 0
  0.180579  16.802114 1596.751305 3.080118e-09 0
  0.179927  16.479087 1596.838908 3.010115e-09 0
  0.179227  16.159611 1596.892738 2.940112e-09 0
  0.178118  15.872766 1596.955902 2.870110e-09 0
  0.177074  15.576147 1597.044643 2.800107e-09 0
  0.176204  15.262356 1597.109220 2.730104e-09 0
  0.175316  14.946538 1597.164861 2.660102e-09 0
  0.174398  14.628330 1597.265258 2.590099e-09 0
  0.171332  14.486599 1597.389197 2.520096e-09 0
  0.163633  14.747191 1597.508680 2.450094e-09 1
  0.156116  15.016285 1597.614640 2.380091e-09 1
  0.148029  15.371580 1597.704225 2.310088e-09 1
  0.139807  15.782563 1597.793878 2.240085e-09 1
  0.131907  16.205564 1597.866978 2.170083e-09 1
  0.124194  16.657022 1597.936841 2.100080e-09 1
  0.116534  17.160463 1598.000351 2.030077e-09 1
  0.108564  17.785421 1598.052439 1.960075e-09 1
  0.101408  18.360343 1598.110352 1.890072e-09 1
  0.094248  19.023927 1598.144031 1.820069e-09 1
  0.087384  19.729020 1598.194229 1.750067e-09 1
  0.080828  20.476208 1598.232788 1.680064e-09 1
  0.074902  21.175709 1598.258433 1.610061e-09 1
  0.069071  21.964405 1598.327234 1.540059e-09 1
  0.064109  22.589487 1598.370212 1.470056e-09 1
  0.058846  23.438418 1598.364274 1.400053e-09 1
  0.054300  24.130211 1598.414773 1.330051e-09 1
  0.049819  24.916837 1598.397793 1.260048e-09 1
  0.045528  25.749575 1598.457482 1.190045e-09 1
  0.041503  26.585774 1598.477421 1.120043e-09 1
  0.037542  27.552855 1598.598961 1.050040e-09 1
  0.034021  28.378468 1598.584849 9.800373e-10 1
  0.030694  29.208052 1598.523368 9.100347e-10 1
  0.027958  29.598317 1598.635641 8.400321e-10 1
  0.024788  30.602426 1598.615699 7.700294e-10 1
  0.022155  31.127612 1598.636672 7.000268e-10 1
  0.019330  32.108528 1598.743591 6.300240e-10 1
  0.016810  32.818796 1598.682721 5.600214e-10 1
  0.014347  33.645437 1598.798186 4.900187e-10 1
  0.012285  33.667778 1599.311345 4.200160e-10 1
  0.009963  34.609446 1599.296183 3.500134e-10 0
  0.007921  34.817048 1599.633509 2.800107e-10 0
  0.005678  36.390086 1600.555948 2.100080e-10 0
  0.003231  42.611390 1601.836145 1.400053e-10 0
  0.001368  49.385175 1606.984437 7.000267e-11 0
  0.001062  64.644374 1604.258938 7.000267e-11 0
