# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.220088  96.522740 1587.970912 2.159145e-08 0
  0.219893  95.228433 1587.929423 2.128300e-08 0
  0.219844  93.868972 1587.973427 2.097455e-08 0
  0.219399  92.676094 1588.074115 2.066610e-08 0
  0.218884  91.507341 1588.164719 2.035765e-08 0
  0.218436  90.305103 1588.324725 2.004920e-08 0
  0.217475  89.308813 1588.454273 1.974075e-08 0
  0.216793  88.189574 1588.594398 1.943230e-08 0
  0.215759  87.200202 1589.038926 1.912385e-08 0
  0.215124  86.051475 1589.245269 1.881540e-08 0
  0.213753  85.182833 1589.478994 1.850696e-08 0
  0.212446  84.279250 1589.631713 1.819851e-08 0
  0.211328  83.288843 1589.800965 1.789006e-08 0
  0.209882  82.417094 1589.937649 1.758161e-08 0
  0.208226  81.614923 1590.083705 1.727316e-08 0
  0.206706  80.746411 1590.231902 1.696471e-08 0
  0.205804  79.627714 1590.238377 1.665626e-08 0
  0.204324  78.717562 1590.350243 1.634781e-08 0
  0.202647  77.868844 1590.592043 1.603936e-08 0
  0.200743  77.095330 1590.833404 1.573091e-08 0
  0.199847  75.924616 1590.961736 1.542246e-08 0
  0.198389  74.952866 1591.078292 1.511401e-08 0
  0.197392  73.791955 1591.282169 1.480557e-08 0
  0.196121  72.724582 1591.387339 1.449712e-08 0
  0.194747  71.675434 1591.651880 1.418867e-08 0
  0.194044  70.374859 1591.749068 1.388022e-08 0
  0.192392  69.398209 1591.983037 1.357177e-08 0
  0.191379  68.181118 1592.148477 1.326332e-08 0
  0.190270  66.982539 1592.343327 1.295487e-08 0
  0.189197  65.758276 1592.530740 1.264642e-08 0
  0.188272  64.468754 1592.731206 1.233797e-08 0
  0.187492  63.119797 1592.867308 1.202952e-08 0
  0.186882  61.699074 1593.088993 1.172107e-08 0
  0.186186  60.299974 1593.286582 1.141262e-08 0
  0.185397  58.922069 1593.401890 1.110417e-08 0
  0.184531  57.552939 1593.547852 1.079572e-08 0
  0.183873  56.109251 1593.650051 1.048728e-08 0
  0.182405  54.893036 1593.858255 1.017883e-08 0
  0.181622  53.455833 1594.126306 9.870377e-09 0
  0.180422  52.129287 1594.386520 9.561927e-09 0
  0.178856  50.887943 1594.660439 9.253478e-09 0
  0.176808  49.760857 1594.929099 8.945029e-09 0
  0.173441  48.976024 1595.216486 8.636580e-09 0
  0.165392  49.522421 1595.564359 8.328130e-09 1
  0.153109  51.520689 1595.809505 8.019681e-09 1
  0.141121  53.749956 1596.029915 7.711232e-09 1
  0.129821  56.094614 1596.200060 7.402782e-09 1
  0.118281  59.001353 1596.418889 7.094333e-09 1
  0.108000  61.814000 1596.509939 6.785884e-09 1
  0.098003  65.023257 1596.622066 6.477435e-09 1
  0.089271  67.985647 1596.728033 6.168985e-09 1
  0.080834  71.328315 1596.819683 5.860536e-09 1
  0.073241  74.580063 1596.937473 5.552087e-09 1
  0.066164  77.972353 1596.982764 5.243638e-09 1
  0.059899  81.060793 1597.137754 4.935188e-09 1
  0.053712  84.751115 1597.164493 4.626739e-09 1
  0.048382  87.812215 1597.419327 4.318290e-09 1
  0.043358  90.990884 1597.557572 4.009841e-09 1
  0.038678  94.154965 1597.588903 3.701391e-09 1
  0.034093  97.916110 1597.692155 3.392942e-09 1
  0.030154 100.640861 1597.380341 3.084493e-09 1
  0.026361 103.609749 1597.619252 2.776043e-09 1
  0.022722 106.847410 1597.882254 2.467594e-09 1
  0.019354 109.760383 1598.514604 2.159145e-09 1
  0.016230 112.186828 1599.265070 1.850696e-09 1
  0.013216 114.813216 1599.017769 1.542246e-09 1
  0.010102 120.133289 1600.811730 1.233797e-09 1
  0.007617 119.515006 1602.105935 9.253478e-10 0
  0.004740 128.036992 1602.357877 6.168985e-10 0
  0.002290 131.261514 1612.028266 3.084493e-10 0
  0.002116 142.256726 1603.787661 3.084493e-10 0
