# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.117647  59.990103 6755.714027 1.051243e-07 0
  0.184181  37.333636 6752.862292 1.036225e-07 0
  0.104214  51.271045 6773.451639 1.021208e-07 0
  0.244311  12.164388 6762.362748 1.006190e-07 0
  0.322391  19.862173 6759.654271 9.911722e-08 0
  0.284539  22.698688 6757.578711 9.761545e-08 0
  0.243360  26.554270 6757.192588 9.611367e-08 0
  0.238886  26.609355 6757.835590 9.461190e-08 0
  0.259212  24.144582 6758.305774 9.311012e-08 0
  0.274822  22.400551 6758.802210 9.160834e-08 0
  0.290484  20.840827 6759.312238 9.010656e-08 0
  0.305958  19.451573 6759.840463 8.860479e-08 0
  0.319083  18.337293 6760.317270 8.710301e-08 0
  0.319054  18.045245 6760.424051 8.560124e-08 0
  0.317742  17.802759 6760.477389 8.409946e-08 0
  0.315628  17.601831 6760.539847 8.259768e-08 0
  0.314524  17.342659 6760.585418 8.109591e-08 0
  0.313298  17.087796 6760.655473 7.959413e-08 0
  0.311846  16.843761 6760.698996 7.809235e-08 0
  0.310018  16.616992 6760.762073 7.659058e-08 0
  0.309129  16.337915 6760.832681 7.508880e-08 0
  0.308005  16.069494 6760.907032 7.358703e-08 0
  0.306866  15.799923 6760.981351 7.208525e-08 0
  0.305731  15.528255 6761.051253 7.058347e-08 0
  0.304258  15.271577 6761.111778 6.908170e-08 0
  0.303671  14.968173 6761.188900 6.757992e-08 0
  0.302709  14.682223 6761.253837 6.607815e-08 0
  0.301558  14.403294 6761.317424 6.457637e-08 0
  0.300177  14.133026 6761.382975 6.307459e-08 0
  0.296429  13.970075 6761.485708 6.157282e-08 0
  0.295927  13.653504 6761.537095 6.007104e-08 0
  0.295333  13.338832 6761.595413 5.856927e-08 0
  0.294008  13.055156 6761.663130 5.706749e-08 0
  0.293581  12.730346 6761.715279 5.556571e-08 0
  0.292447  12.434235 6761.770670 5.406394e-08 0
  0.291094  12.144809 6761.835823 5.256216e-08 0
  0.290452  11.823958 6761.896962 5.106039e-08 0
  0.289123  11.528759 6761.963707 4.955861e-08 0
  0.288293  11.211902 6762.013258 4.805683e-08 0
  0.286132  10.942960 6762.087757 4.655506e-08 0
  0.274581  11.034511 6762.192332 4.505328e-08 1
  0.251691  11.637165 6762.290949 4.355151e-08 1
  0.229822  12.305829 6762.370503 4.204973e-08 1
  0.209568  13.013624 6762.434284 4.054795e-08 1
  0.191514  13.713097 6762.495745 3.904618e-08 1
  0.175395  14.397802 6762.540950 3.754440e-08 1
  0.160491  15.105219 6762.602806 3.604263e-08 1
  0.148108  15.686217 6762.662258 3.454085e-08 1
  0.135779  16.366829 6762.702891 3.303907e-08 1
  0.124634  17.020034 6762.735449 3.153730e-08 1
  0.114279  17.678320 6762.773764 3.003552e-08 1
  0.104189  18.420941 6762.790538 2.853375e-08 1
  0.095363  19.066629 6762.785446 2.703197e-08 1
  0.087078  19.720273 6762.855052 2.553019e-08 1
  0.079291  20.383420 6762.854361 2.402842e-08 1
  0.071943  21.061130 6762.818895 2.252664e-08 1
  0.065016  21.751206 6762.776693 2.102486e-08 1
  0.058777  22.341682 6762.818312 1.952309e-08 1
  0.052768  22.971374 6762.822496 1.802131e-08 1
  0.047181  23.550140 6762.730327 1.651954e-08 1
  0.041680  24.234942 6762.837733 1.501776e-08 1
  0.036428  24.956089 6762.752517 1.351598e-08 1
  0.032059  25.206491 6762.692250 1.201421e-08 1
  0.027314  25.886816 6762.835573 1.051243e-08 1
  0.023138  26.190406 6762.641603 9.010657e-09 1
  0.018445  27.377410 6762.392508 7.508880e-09 1
  0.014732  27.426899 6762.406522 6.007104e-09 1
  0.010689  28.349462 6762.314348 4.505328e-09 1
  0.007108  28.411513 6762.714208 3.003552e-09 0
  0.003372  29.826812 6761.346366 1.501776e-09 0
  0.003093  32.652294 6760.988363 1.501776e-09 0
