# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.225059  11.901741 6759.205918 3.962261e-08 0
  0.224027  11.785347 6759.253659 3.905657e-08 0
  0.224286  11.601070 6759.302945 3.849053e-08 0
  0.223685  11.461424 6759.335078 3.792450e-08 0
  0.223223  11.313046 6759.403622 3.735846e-08 0
  0.222879  11.159507 6759.436762 3.679242e-08 0
  0.222494  11.006614 6759.483599 3.622638e-08 0
  0.222132  10.852165 6759.537020 3.566035e-08 0
  0.221709  10.700377 6759.583329 3.509431e-08 0
  0.221560  10.534991 6759.621614 3.452827e-08 0
  0.221306  10.373964 6759.672179 3.396223e-08 0
  0.221193  10.206148 6759.728444 3.339620e-08 0
  0.220514  10.064069 6759.782284 3.283016e-08 0
  0.219957   9.915849 6759.822834 3.226412e-08 0
  0.219285   9.771460 6759.876682 3.169808e-08 0
  0.219435   9.590613 6759.919832 3.113205e-08 0
  0.218701   9.447545 6759.974696 3.056601e-08 0
  0.218464   9.282983 6760.013358 2.999997e-08 0
  0.217866   9.132622 6760.061970 2.943394e-08 0
  0.217260   8.982132 6760.101656 2.886790e-08 0
  0.216840   8.822983 6760.145989 2.830186e-08 0
  0.216782   8.648654 6760.196305 2.773582e-08 0
  0.216058   8.500547 6760.245949 2.716979e-08 0
  0.215714   8.336884 6760.287335 2.660375e-08 0
  0.215072   8.183721 6760.334356 2.603771e-08 0
  0.214751   8.017452 6760.391876 2.547167e-08 0
  0.214446   7.850758 6760.437173 2.490564e-08 0
  0.214114   7.683923 6760.492333 2.433960e-08 0
  0.213556   7.525326 6760.526088 2.377356e-08 0
  0.213269   7.355542 6760.579224 2.320753e-08 0
  0.212486   7.202855 6760.622175 2.264149e-08 0
  0.211837   7.044035 6760.672700 2.207545e-08 0
  0.211623   6.870512 6760.716378 2.150942e-08 0
  0.211249   6.701419 6760.764110 2.094338e-08 0
  0.210799   6.534249 6760.809012 2.037734e-08 0
  0.210180   6.371229 6760.859757 1.981130e-08 0
  0.210245   6.187193 6760.911483 1.924527e-08 0
  0.209561   6.024728 6760.964149 1.867923e-08 0
  0.208930   5.859878 6761.013416 1.811319e-08 0
  0.208682   5.683439 6761.062892 1.754715e-08 0
  0.207560   5.529040 6761.128913 1.698112e-08 0
  0.207303   5.351533 6761.189434 1.641508e-08 0
  0.206717   5.181780 6761.244805 1.584904e-08 0
  0.205832   5.017726 6761.308399 1.528301e-08 0
  0.205070   4.850449 6761.356043 1.471697e-08 0
  0.203323   4.702932 6761.423071 1.415093e-08 0
  0.186322   4.907603 6761.648590 1.358489e-08 1
  0.169114   5.195367 6761.793427 1.301886e-08 1
  0.151302   5.559409 6761.901426 1.245282e-08 1
  0.135397   5.932167 6761.988527 1.188678e-08 1
  0.120238   6.363281 6762.058894 1.132074e-08 1
  0.107729   6.748443 6762.093469 1.075471e-08 1
  0.096006   7.173360 6762.151354 1.018867e-08 1
  0.085510   7.607125 6762.186137 9.622633e-09 1
  0.076708   7.981438 6762.205565 9.056596e-09 1
  0.068252   8.409686 6762.225197 8.490558e-09 1
  0.061119   8.765108 6762.234691 7.924521e-09 1
  0.054105   9.194153 6762.239893 7.358484e-09 1
  0.047943   9.577768 6762.251149 6.792447e-09 1
  0.042084  10.001711 6762.215315 6.226409e-09 1
  0.036766  10.407888 6762.235959 5.660372e-09 1
  0.032150  10.711161 6762.168100 5.094335e-09 1
  0.027019  11.329572 6762.201729 4.528298e-09 1
  0.023022  11.634015 6762.122625 3.962261e-09 1
  0.019827  11.579936 6762.101535 3.396223e-09 1
  0.015937  12.005260 6762.092831 2.830186e-09 1
  0.012242  12.491575 6761.827575 2.264149e-09 1
  0.008835  12.993366 6761.860379 1.698112e-09 0
  0.005733  13.346788 6761.981107 1.132074e-09 0
  0.002433  15.564088 6760.852605 5.660372e-10 0
  0.002678  14.273442 6761.148790 5.660372e-10 0
