# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.000943 -33.751555 1629.675694 9.515988e-11 0
  0.000694 -106.113000 1630.670245 1.903198e-10 0
  0.000349 -316.025924 1622.495413 2.854796e-10 0
  0.000555 -263.767408 1654.895623 3.806395e-10 0
  0.001032  -2.603171 1562.946391 4.757994e-10 0
  0.007512  14.673566 1585.554525 5.709593e-10 0
  0.015066  17.077970 1586.238399 6.661192e-10 1
  0.017479  16.866516 1586.414436 7.612790e-10 1
  0.020983  15.802302 1586.150430 8.564389e-10 1
  0.024742  14.897491 1586.081141 9.515988e-10 1
  0.027659  14.657690 1585.937859 1.046759e-09 1
  0.032349  13.668972 1586.081463 1.141919e-09 1
  0.035958  13.325840 1586.028888 1.237078e-09 1
  0.040869  12.626580 1586.030681 1.332238e-09 1
  0.045919  12.040559 1586.017974 1.427398e-09 1
  0.051221  11.513155 1586.059017 1.522558e-09 1
  0.056733  11.044737 1585.992249 1.617718e-09 1
  0.063188  10.500075 1585.966423 1.712878e-09 1
  0.070370   9.952164 1585.930083 1.808038e-09 1
  0.076981   9.576346 1585.884729 1.903198e-09 1
  0.084712   9.137252 1585.824015 1.998357e-09 1
  0.091867   8.826750 1585.759189 2.093517e-09 1
  0.100553   8.430551 1585.682424 2.188677e-09 1
  0.108870   8.124364 1585.583622 2.283837e-09 1
  0.117652   7.830972 1585.483468 2.378997e-09 1
  0.126222   7.590529 1585.369851 2.474157e-09 1
  0.133681   7.440666 1585.223324 2.569317e-09 1
  0.139917   7.371355 1585.065259 2.664477e-09 0
  0.140795   7.590580 1584.965685 2.759636e-09 0
  0.141224   7.829473 1584.893179 2.854796e-09 0
  0.142836   7.999048 1584.812744 2.949956e-09 0
  0.142645   8.268531 1584.748646 3.045116e-09 0
  0.143012   8.505216 1584.694051 3.140276e-09 0
  0.143634   8.724685 1584.618499 3.235436e-09 0
  0.143640   8.981413 1584.578130 3.330596e-09 0
  0.144330   9.193832 1584.531928 3.425756e-09 0
  0.144738   9.422401 1584.468664 3.520916e-09 0
  0.144942   9.663436 1584.403210 3.616075e-09 0
  0.145346   9.890464 1584.372264 3.711235e-09 0
  0.145278  10.148593 1584.311917 3.806395e-09 0
  0.146456  10.318748 1584.263248 3.901555e-09 0
  0.146476  10.568892 1584.199665 3.996715e-09 0
  0.146508  10.818337 1584.152986 4.091875e-09 0
  0.147014  11.031268 1584.064722 4.187035e-09 0
  0.146927  11.289179 1584.017011 4.282195e-09 0
  0.146890  11.542546 1583.933902 4.377355e-09 0
  0.147342  11.757804 1583.913075 4.472514e-09 0
  0.147734  11.975708 1583.835717 4.567674e-09 0
  0.147511  12.244000 1583.789120 4.662834e-09 0
  0.148247  12.431108 1583.685764 4.757994e-09 0
  0.148370  12.670036 1583.642755 4.853154e-09 0
  0.147945  12.954980 1583.548265 4.948314e-09 0
  0.148712  13.136612 1583.506682 5.043474e-09 0
  0.148793  13.377131 1583.457486 5.138634e-09 0
  0.149621  13.548960 1583.362786 5.233794e-09 0
  0.149492  13.807487 1583.285703 5.328953e-09 0
  0.149310  14.070984 1583.192306 5.424113e-09 0
  0.149429  14.306882 1583.143696 5.519273e-09 0
  0.149764  14.520500 1583.049197 5.614433e-09 0
  0.150068  14.737218 1582.993751 5.709593e-09 0
  0.150489  14.941012 1582.959765 5.804753e-09 0
  0.150316  15.202970 1582.873967 5.899913e-09 0
  0.151170  15.361193 1582.808577 5.995073e-09 0
  0.151427  15.578576 1582.742528 6.090232e-09 0
  0.151641  15.799499 1582.665476 6.185392e-09 0
  0.151620  16.044895 1582.597162 6.280552e-09 0
  0.152039  16.243220 1582.550462 6.375712e-09 0
  0.152279  16.459781 1582.520781 6.470872e-09 0
  0.152277  16.701920 1582.457183 6.566032e-09 0
  0.152444  16.925184 1582.377488 6.661192e-09 0
  0.152247  16.947417 1582.368981 6.661192e-09 0
