# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.152247  16.947417 1582.368981 6.661192e-09 0
  0.152615  16.664517 1582.406446 6.566032e-09 0
  0.151960  16.491901 1582.517467 6.470872e-09 0
  0.151952  16.251613 1582.578553 6.375712e-09 0
  0.151655  16.041043 1582.598845 6.280552e-09 0
  0.151253  15.839235 1582.661852 6.185392e-09 0
  0.150783  15.644331 1582.717491 6.090232e-09 0
  0.151137  15.363229 1582.795480 5.995073e-09 0
  0.150704  15.162444 1582.882636 5.899913e-09 0
  0.150646  14.924606 1582.932181 5.804753e-09 0
  0.150178  14.725864 1582.970803 5.709593e-09 0
  0.150184  14.479153 1583.039045 5.614433e-09 0
  0.149851  14.264660 1583.127899 5.519273e-09 0
  0.149030  14.096059 1583.213119 5.424113e-09 0
  0.149207  13.833086 1583.268420 5.328953e-09 0
  0.149119  13.593017 1583.358533 5.233794e-09 0
  0.148135  13.433974 1583.461300 5.138634e-09 0
  0.148509  13.153656 1583.508104 5.043474e-09 0
  0.148465  12.908725 1583.574194 4.948314e-09 0
  0.148599  12.649667 1583.617434 4.853154e-09 0
  0.147849  12.463559 1583.691957 4.757994e-09 0
  0.147603  12.234620 1583.765258 4.662834e-09 0
  0.147520  11.991959 1583.828121 4.567674e-09 0
  0.147124  11.774128 1583.878101 4.472514e-09 0
  0.147117  11.523087 1583.957210 4.377355e-09 0
  0.146706  11.304909 1584.013852 4.282195e-09 0
  0.146586  11.062948 1584.062131 4.187035e-09 0
  0.146260  10.834783 1584.133343 4.091875e-09 0
  0.146095  10.595582 1584.175856 3.996715e-09 0
  0.145446  10.387820 1584.263266 3.901555e-09 0
  0.145530  10.130327 1584.300352 3.806395e-09 0
  0.144861   9.922153 1584.353017 3.711235e-09 0
  0.144718   9.676807 1584.417259 3.616075e-09 0
  0.144322   9.448352 1584.469923 3.520916e-09 0
  0.143909   9.219371 1584.521107 3.425756e-09 0
  0.143862   8.965999 1584.575668 3.330596e-09 0
  0.142842   8.771990 1584.629286 3.235436e-09 0
  0.142766   8.517422 1584.705697 3.140276e-09 0
  0.142048   8.302448 1584.746786 3.045116e-09 0
  0.141871   8.050909 1584.833077 2.949956e-09 0
  0.141294   7.824763 1584.879837 2.854796e-09 0
  0.141248   7.563527 1584.979629 2.759636e-09 0
  0.138727   7.433996 1585.095889 2.664477e-09 0
  0.131861   7.537755 1585.258578 2.569317e-09 1
  0.123750   7.737145 1585.395277 2.474157e-09 1
  0.115536   7.970073 1585.517558 2.378997e-09 1
  0.107281   8.241818 1585.619023 2.283837e-09 1
  0.098786   8.577544 1585.727519 2.188677e-09 1
  0.090426   8.966491 1585.772344 2.093517e-09 1
  0.082752   9.352355 1585.830220 1.998357e-09 1
  0.075493   9.764442 1585.856375 1.903198e-09 1
  0.068206  10.266444 1585.916741 1.808038e-09 1
  0.061845  10.727958 1585.918615 1.712878e-09 1
  0.055880  11.212461 1585.968245 1.617718e-09 1
  0.050062  11.779608 1586.014020 1.522558e-09 1
  0.044812  12.337595 1586.038865 1.427398e-09 1
  0.040542  12.727427 1586.094815 1.332238e-09 1
  0.035651  13.440313 1586.005301 1.237078e-09 1
  0.031510  14.034495 1586.122146 1.141919e-09 1
  0.027703  14.634801 1586.179253 1.046759e-09 1
  0.024251  15.199507 1586.153074 9.515988e-10 1
  0.020427  16.236022 1586.316009 8.564389e-10 1
  0.017878  16.493812 1586.302664 7.612790e-10 1
  0.015215  16.950687 1586.527572 6.661192e-10 1
  0.012094  18.281335 1586.737282 5.709593e-10 1
  0.009530  19.337830 1586.839038 4.757994e-10 0
  0.007385  19.949862 1587.190529 3.806395e-10 0
  0.005166  21.359934 1587.872214 2.854796e-10 0
  0.002905  25.342907 1588.562535 1.903198e-10 0
  0.001200  24.573937 1597.795307 9.515988e-11 0
  0.000526   6.036724 1632.700005 9.515988e-11 0
