# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.181232  82.925156 1572.859361 3.855069e-08 0
  0.179805  82.386606 1573.137165 3.799997e-08 0
  0.180485  80.886930 1573.395728 3.744924e-08 0
  0.179657  80.063632 1573.698368 3.689852e-08 0
  0.178834  79.234225 1573.783945 3.634779e-08 0
  0.178723  78.080964 1573.970258 3.579707e-08 0
  0.177835  77.260533 1574.293890 3.524634e-08 0
  0.176302  76.717511 1574.456533 3.469562e-08 0
  0.175382  75.896129 1574.584510 3.414490e-08 0
  0.175197  74.752185 1574.585592 3.359417e-08 0
  0.173661  74.176380 1574.659337 3.304345e-08 0
  0.173376  73.057660 1574.877363 3.249272e-08 0
  0.172236  72.295013 1575.061211 3.194200e-08 0
  0.170790  71.651760 1575.134635 3.139128e-08 0
  0.169287  71.018046 1575.298994 3.084055e-08 0
  0.168833  69.937780 1575.433596 3.028983e-08 0
  0.167913  69.042221 1575.564809 2.973910e-08 0
  0.166585  68.299779 1575.862705 2.918838e-08 0
  0.165170  67.586563 1576.104589 2.863766e-08 0
  0.164270  66.649795 1576.343820 2.808693e-08 0
  0.162799  65.933094 1576.571689 2.753621e-08 0
  0.161799  65.013197 1576.817148 2.698548e-08 0
  0.160494  64.201271 1577.142601 2.643476e-08 0
  0.158297  63.735866 1577.465340 2.588404e-08 0
  0.157469  62.711599 1577.658415 2.533331e-08 0
  0.156658  61.665732 1577.849522 2.478259e-08 0
  0.155511  60.739634 1578.045251 2.423186e-08 0
  0.154348  59.803246 1578.326453 2.368114e-08 0
  0.154642  58.299974 1578.632577 2.313041e-08 0
  0.153320  57.407789 1578.757175 2.257969e-08 0
  0.152087  56.461633 1578.868029 2.202897e-08 0
  0.151569  55.230286 1579.201538 2.147824e-08 0
  0.150470  54.215092 1579.279637 2.092752e-08 0
  0.150066  52.930551 1579.357814 2.037679e-08 0
  0.149975  51.522112 1579.676704 1.982607e-08 0
  0.149452  50.269130 1579.903477 1.927534e-08 0
  0.148067  49.287297 1580.172321 1.872462e-08 0
  0.147643  47.976231 1580.399545 1.817390e-08 0
  0.147591  46.531575 1580.755395 1.762317e-08 0
  0.146606  45.384226 1581.019843 1.707245e-08 0
  0.145957  44.112709 1581.320873 1.652172e-08 0
  0.144542  43.058214 1581.634400 1.597100e-08 0
  0.144273  41.647060 1581.995750 1.542028e-08 0
  0.142861  40.559411 1582.289454 1.486955e-08 0
  0.141271  39.490273 1582.673434 1.431883e-08 0
  0.135772  39.509612 1583.053454 1.376810e-08 1
  0.125738  40.965933 1583.294785 1.321738e-08 1
  0.115451  42.761113 1583.477957 1.266665e-08 1
  0.105245  44.869102 1583.666548 1.211593e-08 1
  0.095521  47.185890 1583.964400 1.156521e-08 1
  0.087473  49.084495 1583.986070 1.101448e-08 1
  0.076919  53.028578 1584.034113 1.046376e-08 1
  0.069455  55.630816 1584.288696 9.913035e-09 1
  0.062014  58.854381 1584.144064 9.362310e-09 1
  0.055452  61.946602 1584.112312 8.811586e-09 1
  0.049430  65.143976 1584.396986 8.260862e-09 1
  0.043697  68.786280 1584.247007 7.710138e-09 1
  0.039182  71.227637 1584.498764 7.159414e-09 1
  0.035140  73.310924 1584.805345 6.608690e-09 1
  0.030539  77.312049 1585.531187 6.057966e-09 1
  0.027205  78.915891 1585.090921 5.507241e-09 1
  0.022912  84.321745 1585.720271 4.956517e-09 1
  0.019681  87.263445 1585.087041 4.405793e-09 1
  0.016503  91.051282 1584.286789 3.855069e-09 1
  0.013886  92.534161 1587.636855 3.304345e-09 1
  0.010967  97.878563 1587.468800 2.753621e-09 0
  0.008475 101.230851 1589.849979 2.202897e-09 0
  0.005676 113.343423 1592.878464 1.652172e-09 0
  0.003128 136.339281 1601.415685 1.101448e-09 0
  0.001123 158.323828 1655.426213 5.507241e-10 0
  0.000589 -113.347823 1822.219505 5.507241e-10 0
