# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.158184  37.543362 1579.658077 1.523652e-08 0
  0.157232  37.231119 1579.700647 1.501885e-08 0
  0.157124  36.716083 1579.814286 1.480119e-08 0
  0.156518  36.317014 1579.860140 1.458353e-08 0
  0.156381  35.804599 1580.016543 1.436586e-08 0
  0.155817  35.390813 1580.101807 1.414820e-08 0
  0.155974  34.811531 1580.168408 1.393053e-08 0
  0.155276  34.421841 1580.194885 1.371287e-08 0
  0.154688  34.003457 1580.289040 1.349520e-08 0
  0.154414  33.513614 1580.424725 1.327754e-08 0
  0.154365  32.975809 1580.494691 1.305987e-08 0
  0.153768  32.552507 1580.525817 1.284221e-08 0
  0.153138  32.130909 1580.651420 1.262454e-08 0
  0.153029  31.600197 1580.725083 1.240688e-08 0
  0.153070  31.037677 1580.776615 1.218922e-08 0
  0.152666  30.562271 1580.924367 1.197155e-08 0
  0.152879  29.965679 1581.029775 1.175389e-08 0
  0.152057  29.569741 1581.127938 1.153622e-08 0
  0.151409  29.135857 1581.235756 1.131856e-08 0
  0.151958  28.470475 1581.403497 1.110089e-08 0
  0.150905  28.109489 1581.466837 1.088323e-08 0
  0.150740  27.574776 1581.631206 1.066556e-08 0
  0.150336  27.086950 1581.702105 1.044790e-08 0
  0.149666  26.640937 1581.787111 1.023023e-08 0
  0.149822  26.044828 1581.944489 1.001257e-08 0
  0.149736  25.495973 1581.991545 9.794905e-09 0
  0.149738  24.927333 1582.111629 9.577240e-09 0
  0.148973  24.484072 1582.280261 9.359576e-09 0
  0.148415  24.005354 1582.421539 9.141911e-09 0
  0.148206  23.467901 1582.522494 8.924247e-09 0
  0.147255  23.043032 1582.633665 8.706582e-09 0
  0.147482  22.429869 1582.807346 8.488918e-09 0
  0.146933  21.936855 1582.961524 8.271253e-09 0
  0.146106  21.479306 1583.137785 8.053589e-09 0
  0.146387  20.859530 1583.286379 7.835925e-09 0
  0.146076  20.323993 1583.412088 7.618259e-09 0
  0.145560  19.813378 1583.531647 7.400595e-09 0
  0.144345  19.391785 1583.663225 7.182930e-09 0
  0.143453  18.921989 1583.767818 6.965266e-09 0
  0.143473  18.328883 1583.845951 6.747602e-09 0
  0.142923  17.802531 1584.001313 6.529937e-09 0
  0.142421  17.270354 1584.137749 6.312272e-09 0
  0.141344  16.799819 1584.308815 6.094608e-09 0
  0.136459  16.775067 1584.549668 5.876943e-09 0
  0.127691  17.269746 1584.688859 5.659279e-09 1
  0.119096  17.799859 1584.906051 5.441614e-09 1
  0.110290  18.458841 1585.000459 5.223949e-09 1
  0.101491  19.224035 1585.083831 5.006285e-09 1
  0.092689  20.132979 1585.217931 4.788620e-09 1
  0.084384  21.111524 1585.293241 4.570956e-09 1
  0.077189  21.981772 1585.303992 4.353291e-09 1
  0.069958  23.039726 1585.387845 4.135627e-09 1
  0.062829  24.303408 1585.491443 3.917962e-09 1
  0.056589  25.486794 1585.465908 3.700297e-09 1
  0.051280  26.470754 1585.471067 3.482633e-09 1
  0.044947  28.312525 1585.499079 3.264968e-09 1
  0.040504  29.322853 1585.608545 3.047304e-09 1
  0.035275  31.266588 1585.516769 2.829639e-09 1
  0.032130  31.681157 1585.761649 2.611975e-09 1
  0.028105  33.204775 1585.792405 2.394310e-09 1
  0.024014  35.302874 1586.439485 2.176646e-09 1
  0.021105  36.173021 1586.091551 1.958981e-09 1
  0.017702  38.337071 1586.369935 1.741316e-09 1
  0.015180  39.079842 1585.439425 1.523652e-09 1
  0.012835  39.490145 1587.252300 1.305987e-09 1
  0.009924  42.726966 1587.885515 1.088323e-09 0
  0.007191  47.189522 1588.126828 8.706582e-10 0
  0.005380  47.059136 1590.594357 6.529937e-10 0
  0.002712  62.569430 1590.844439 4.353291e-10 0
  0.001041  71.702065 1610.297698 2.176645e-10 0
  0.000796 -79.711213 1646.727868 2.176645e-10 0
