# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.184169  98.084790 1570.535605 4.666662e-08 0
  0.183347  97.114076 1570.877319 4.599996e-08 0
  0.183175  95.798652 1571.043374 4.533329e-08 0
  0.182507  94.733160 1571.354742 4.466663e-08 0
  0.182190  93.483590 1571.488839 4.399996e-08 0
  0.182047  92.139110 1571.631070 4.333329e-08 0
  0.181773  90.855108 1571.966856 4.266663e-08 0
  0.180455  90.089458 1572.265385 4.199996e-08 0
  0.180148  88.810671 1572.533409 4.133329e-08 0
  0.178956  87.960178 1572.768643 4.066663e-08 0
  0.178163  86.899740 1573.157512 3.999996e-08 0
  0.177818  85.621794 1573.295783 3.933330e-08 0
  0.176986  84.562641 1573.598881 3.866663e-08 0
  0.176646  83.267691 1573.740269 3.799997e-08 0
  0.175611  82.288853 1573.875391 3.733330e-08 0
  0.174098  81.516013 1574.241959 3.666663e-08 0
  0.173542  80.297244 1574.249441 3.599997e-08 0
  0.172207  79.419113 1574.374150 3.533330e-08 0
  0.171576  78.207561 1574.475024 3.466664e-08 0
  0.169295  77.734497 1574.676218 3.399997e-08 0
  0.167872  76.854402 1574.952273 3.333330e-08 0
  0.167182  75.632563 1575.015681 3.266664e-08 0
  0.165551  74.809236 1575.421246 3.199997e-08 0
  0.163419  74.211283 1575.667132 3.133330e-08 0
  0.162742  72.927753 1576.082816 3.066664e-08 0
  0.161280  71.999848 1576.113037 2.999997e-08 0
  0.159523  71.165783 1576.474201 2.933331e-08 0
  0.157336  70.508479 1576.973083 2.866664e-08 0
  0.156445  69.268341 1577.270549 2.799998e-08 0
  0.155389  68.081981 1577.458593 2.733331e-08 0
  0.154290  66.890810 1577.734170 2.666664e-08 0
  0.153216  65.673806 1578.044083 2.599998e-08 0
  0.152220  64.411138 1578.272100 2.533331e-08 0
  0.151722  62.922170 1578.469283 2.466665e-08 0
  0.150438  61.747359 1578.544632 2.399998e-08 0
  0.149751  60.298758 1578.850942 2.333331e-08 0
  0.149303  58.747068 1579.223438 2.266665e-08 0
  0.148265  57.421343 1579.512674 2.199998e-08 0
  0.147747  55.877324 1579.764966 2.133331e-08 0
  0.147669  54.158612 1580.020954 2.066665e-08 0
  0.146481  52.825008 1580.466273 1.999998e-08 0
  0.145669  51.356491 1580.748991 1.933332e-08 0
  0.144403  50.004320 1581.267722 1.866665e-08 0
  0.143302  48.600848 1581.576964 1.799998e-08 0
  0.141266  47.472036 1581.926813 1.733332e-08 0
  0.136673  47.168152 1582.441355 1.666665e-08 0
  0.126400  48.974000 1582.812870 1.599999e-08 1
  0.115606  51.329052 1582.968045 1.533332e-08 1
  0.105349  53.879726 1583.110158 1.466665e-08 1
  0.095514  56.726244 1583.286870 1.399999e-08 1
  0.086059  59.962570 1583.445325 1.333332e-08 1
  0.077389  63.348148 1583.584228 1.266665e-08 1
  0.069446  66.877396 1583.806583 1.199999e-08 1
  0.063240  69.365817 1583.849090 1.133332e-08 1
  0.055183  74.815865 1584.019200 1.066666e-08 1
  0.049733  77.829112 1584.154167 9.999991e-09 1
  0.044671  80.874786 1583.654287 9.333325e-09 1
  0.039378  85.178208 1584.238293 8.666659e-09 1
  0.035026  88.394157 1584.904127 7.999993e-09 1
  0.030919  91.810236 1584.918354 7.333326e-09 1
  0.026491  97.414059 1584.655450 6.666661e-09 1
  0.023641  98.243045 1584.743197 5.999995e-09 1
  0.019759 104.478028 1585.240232 5.333329e-09 1
  0.016808 107.456885 1586.324827 4.666662e-09 1
  0.013811 112.086732 1585.328397 3.999996e-09 1
  0.010890 118.252168 1589.232099 3.333330e-09 0
  0.007916 130.399715 1589.501036 2.666664e-09 0
  0.006388 120.639086 1595.900824 1.999998e-09 0
  0.003395 150.665805 1606.438092 1.333332e-09 0
  0.001133 187.678718 1671.135916 6.666661e-10 0
  0.000281 -97.310314 2079.503433 6.666661e-10 0
