# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.000265 -103.076848 1708.932701 1.657095e-10 0
  0.001134 -114.081296 1679.653402 3.314189e-10 0
  0.000647 -300.437047 1686.042060 4.971283e-10 0
  0.001004 -117.560881 1580.617285 6.628378e-10 0
  0.003543  39.683167 1580.933313 8.285472e-10 0
  0.010758  31.623424 1587.988628 9.942566e-10 0
  0.014474  31.236284 1586.952760 1.159966e-09 1
  0.017528  29.486026 1585.891155 1.325676e-09 1
  0.020893  27.888626 1586.336805 1.491385e-09 1
  0.024216  26.736040 1585.946201 1.657094e-09 1
  0.027577  25.834980 1586.123882 1.822804e-09 1
  0.031561  24.608034 1585.632579 1.988513e-09 1
  0.035962  23.413400 1585.767749 2.154223e-09 1
  0.039792  22.788025 1585.645999 2.319932e-09 1
  0.044892  21.643073 1585.668115 2.485642e-09 1
  0.049706  20.850135 1585.615326 2.651351e-09 1
  0.055714  19.764332 1585.617308 2.817061e-09 1
  0.061275  19.027654 1585.629524 2.982770e-09 1
  0.068694  17.914811 1585.529016 3.148479e-09 1
  0.075472  17.163188 1585.632992 3.314189e-09 1
  0.084242  16.143112 1585.436156 3.479899e-09 1
  0.091975  15.493525 1585.414216 3.645608e-09 1
  0.100418  14.835172 1585.320502 3.811317e-09 1
  0.107936  14.402224 1585.244733 3.977027e-09 1
  0.117368  13.795517 1585.119208 4.142736e-09 1
  0.126697  13.289728 1584.965039 4.308446e-09 1
  0.134827  12.969852 1584.849729 4.474155e-09 1
  0.140113  12.938537 1584.636388 4.639865e-09 0
  0.141090  13.311729 1584.504584 4.805574e-09 0
  0.142379  13.646019 1584.365609 4.971283e-09 0
  0.142801  14.060362 1584.263475 5.136993e-09 0
  0.143685  14.424187 1584.140514 5.302702e-09 0
  0.143789  14.865188 1584.061234 5.468412e-09 0
  0.144923  15.195474 1583.959281 5.634121e-09 0
  0.145268  15.606020 1583.915204 5.799831e-09 0
  0.145912  15.978920 1583.759278 5.965540e-09 0
  0.146429  16.366933 1583.704644 6.131249e-09 0
  0.146668  16.781428 1583.609820 6.296959e-09 0
  0.145782  17.326964 1583.476681 6.462668e-09 0
  0.146712  17.659440 1583.385997 6.628378e-09 0
  0.146929  18.074243 1583.293389 6.794087e-09 0
  0.147104  18.492179 1583.157936 6.959797e-09 0
  0.148232  18.789368 1583.069317 7.125506e-09 0
  0.147996  19.254959 1582.894374 7.291216e-09 0
  0.147913  19.705587 1582.797950 7.456925e-09 0
  0.148684  20.039224 1582.715841 7.622635e-09 0
  0.148996  20.431677 1582.605407 7.788344e-09 0
  0.148978  20.868944 1582.499730 7.954053e-09 0
  0.149659  21.207172 1582.418034 8.119763e-09 0
  0.149903  21.603942 1582.286707 8.285472e-09 0
  0.149894  22.038052 1582.202903 8.451182e-09 0
  0.150584  22.366712 1582.084536 8.616891e-09 0
  0.150728  22.775784 1582.016077 8.782601e-09 0
  0.150612  23.222543 1581.887971 8.948310e-09 0
  0.151213  23.559566 1581.838924 9.114020e-09 0
  0.151403  23.957853 1581.785297 9.279729e-09 0
  0.152332  24.236561 1581.691328 9.445439e-09 0
  0.152363  24.656487 1581.575781 9.611148e-09 0
  0.152432  25.070826 1581.514914 9.776858e-09 0
  0.152982  25.403491 1581.397237 9.942567e-09 0
  0.153072  25.812434 1581.362608 1.010828e-08 0
  0.153365  26.183712 1581.200920 1.027399e-08 0
  0.153371  26.606802 1581.177350 1.043970e-08 0
  0.153967  26.924038 1581.091092 1.060540e-08 0
  0.153440  27.438358 1580.983997 1.077111e-08 0
  0.154625  27.646693 1580.853607 1.093682e-08 0
  0.154448  28.098398 1580.773535 1.110253e-08 0
  0.154532  28.502683 1580.758211 1.126824e-08 0
  0.154804  28.870857 1580.697915 1.143395e-08 0
  0.155044  29.243776 1580.615940 1.159966e-08 0
  0.155335  29.189115 1580.560884 1.159966e-08 0
