# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.006315  10.149523 3773.906490 8.280003e-10 0
  0.012360  10.093520 3772.743568 1.656001e-09 0
  0.019977   9.603591 3772.431869 2.484001e-09 0
  0.026576   9.646839 3772.410325 3.312001e-09 0
  0.033782   9.486614 3772.456855 4.140002e-09 1
  0.042090   9.134611 3772.590522 4.968002e-09 1
  0.049373   9.083680 3772.464404 5.797096e-09 1
  0.058037   8.831956 3772.578383 6.622909e-09 1
  0.067227   8.567477 3772.404667 7.448722e-09 1
  0.077040   8.312663 3772.512412 8.274534e-09 1
  0.089183   7.898104 3772.477716 9.100347e-09 1
  0.100493   7.644440 3772.584008 9.926161e-09 1
  0.113642   7.322907 3772.544821 1.075197e-08 1
  0.129145   6.938385 3772.637205 1.157779e-08 1
  0.145220   6.611069 3772.610288 1.240360e-08 1
  0.163741   6.254003 3772.598693 1.322941e-08 1
  0.183880   5.916920 3772.602737 1.405522e-08 1
  0.208184   5.533296 3772.628561 1.488104e-08 1
  0.234144   5.192150 3772.604182 1.570685e-08 1
  0.265178   4.824358 3772.554937 1.653266e-08 1
  0.299657   4.483826 3772.542038 1.735847e-08 1
  0.342688   4.106545 3772.508710 1.818429e-08 1
  0.391558   3.755837 3772.455341 1.901010e-08 1
  0.445086   3.445700 3772.383663 1.983591e-08 1
  0.479798   3.329391 3772.312995 2.066173e-08 0
  0.484485   3.431597 3772.272169 2.148754e-08 0
  0.485495   3.556169 3772.230885 2.231335e-08 0
  0.488056   3.669147 3772.202066 2.313916e-08 0
  0.487766   3.802583 3772.176789 2.396498e-08 0
  0.487817   3.932239 3772.131385 2.479079e-08 0
  0.489031   4.054073 3772.103543 2.561660e-08 0
  0.488499   4.189011 3772.067246 2.644242e-08 0
  0.490091   4.306095 3772.036626 2.726823e-08 0
  0.486420   4.470157 3772.008680 2.809404e-08 0
  0.488569   4.580920 3771.970806 2.891985e-08 0
  0.490998   4.689140 3771.951089 2.974567e-08 0
  0.489898   4.829447 3771.911942 3.057148e-08 0
  0.492445   4.934666 3771.882243 3.139729e-08 0
  0.491480   5.074432 3771.852463 3.222311e-08 0
  0.494120   5.176684 3771.822389 3.304892e-08 0
  0.495968   5.286205 3771.789940 3.387473e-08 0
  0.495834   5.417455 3771.819045 3.470054e-08 0
  0.499169   5.507109 3771.757864 3.552635e-08 0
  0.496465   5.667786 3771.744771 3.635217e-08 0
  0.499253   5.763218 3771.702156 3.717798e-08 0
  0.500841   5.872301 3771.652867 3.800379e-08 0
  0.504212   5.960975 3771.636379 3.882961e-08 0
  0.506973   6.054304 3771.609185 3.965542e-08 0
  0.507308   6.176154 3771.576724 4.048123e-08 0
  0.509033   6.280886 3771.546422 4.130704e-08 0
  0.513746   6.347537 3771.511689 4.213286e-08 0
  0.513450   6.476248 3771.495891 4.295867e-08 0
  0.518187   6.540088 3771.467854 4.378448e-08 0
  0.521679   6.618299 3771.424297 4.461029e-08 0
  0.525304   6.694496 3771.384973 4.543611e-08 0
  0.528905   6.770601 3771.376596 4.626192e-08 0
  0.527141   6.914105 3771.349642 4.708773e-08 0
  0.531518   6.977833 3771.339505 4.791355e-08 0
  0.531292   7.100579 3771.307366 4.873936e-08 0
  0.533824   7.186794 3771.280640 4.956517e-08 0
  0.537486   7.257065 3771.266187 5.039098e-08 0
  0.540159   7.339459 3771.249778 5.121680e-08 0
  0.540093   7.458739 3771.234374 5.204261e-08 0
  0.543570   7.528674 3771.221118 5.286842e-08 0
  0.543721   7.643362 3771.178887 5.369424e-08 0
  0.542091   7.784961 3771.160731 5.452005e-08 0
  0.544078   7.874083 3771.145500 5.534586e-08 0
  0.546189   7.959883 3771.128509 5.616621e-08 0
  0.547737   8.053282 3771.110106 5.698655e-08 0
  0.549193   8.147553 3771.091070 5.780689e-08 0
  0.548222   8.185510 3771.093414 5.797096e-08 0
  0.549150   8.056133 3771.106837 5.715062e-08 0
