# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.201521   0.318414 1661.834393 4.211098e-09 0
  1.200324   0.314178 1661.834736 4.150940e-09 0
  1.199557   0.309822 1661.835452 4.090781e-09 0
  1.198742   0.305473 1661.836083 4.030622e-09 0
  1.197311   0.301274 1661.836762 3.970464e-09 0
  1.196596   0.296887 1661.837253 3.910305e-09 0
  1.194287   0.292880 1661.838293 3.850147e-09 0
  1.192699   0.288686 1661.839554 3.789988e-09 0
  1.190594   0.284609 1661.840449 3.729830e-09 0
  1.189629   0.280245 1661.841543 3.669671e-09 0
  1.193819   0.274687 1661.841534 3.609513e-09 0
  1.189322   0.271121 1661.842809 3.549354e-09 0
  1.187577   0.266921 1661.843844 3.489196e-09 0
  1.192353   0.261264 1661.842888 3.429037e-09 0
  1.190961   0.256987 1661.843627 3.368879e-09 0
  1.186792   0.253273 1661.845244 3.308720e-09 0
  1.194611   0.247042 1661.844244 3.248561e-09 0
  1.188453   0.243710 1661.845976 3.188403e-09 0
  1.174964   0.241767 1661.849931 3.128245e-09 0
  1.161818   0.239798 1661.853948 3.068086e-09 0
  1.150622   0.237404 1661.857571 3.007927e-09 0
  1.139365   0.234942 1661.861445 2.947769e-09 0
  1.125660   0.232920 1661.865581 2.887610e-09 0
  1.117332   0.229841 1661.868435 2.827452e-09 0
  1.117079   0.225059 1661.868922 2.767293e-09 0
  1.113589   0.220840 1661.870415 2.707135e-09 0
  1.093503   0.219692 1661.875465 2.646976e-09 0
  1.073512   0.218662 1661.880922 2.586817e-09 0
  1.052666   0.217813 1661.886429 2.526659e-09 0
  1.028228   0.217623 1661.892399 2.466500e-09 0
  1.004750   0.217288 1661.898275 2.406342e-09 0
  0.981142   0.216968 1661.903923 2.346183e-09 0
  0.958426   0.216433 1661.909433 2.286025e-09 0
  0.934275   0.216160 1661.915069 2.225866e-09 0
  0.911597   0.215596 1661.920297 2.165708e-09 0
  0.886860   0.215436 1661.925580 2.105549e-09 0
  0.862953   0.215099 1661.930550 2.045391e-09 0
  0.836508   0.215344 1661.935855 1.985232e-09 0
  0.811931   0.215172 1661.940915 1.925073e-09 0
  0.786295   0.215235 1661.946008 1.864915e-09 0
  0.762980   0.214723 1661.950239 1.804756e-09 0
  0.736918   0.214864 1661.954936 1.744598e-09 1
  0.709951   0.215315 1661.959869 1.684439e-09 1
  0.682237   0.216078 1661.964584 1.624281e-09 1
  0.655954   0.216445 1661.969022 1.564122e-09 1
  0.631056   0.216358 1661.972981 1.503964e-09 1
  0.604358   0.216876 1661.976930 1.443805e-09 1
  0.576544   0.217882 1661.980748 1.383646e-09 1
  0.550250   0.218508 1661.981599 1.323488e-09 1
  0.528737   0.217040 1661.979214 1.263330e-09 1
  0.500528   0.218282 1661.981980 1.203171e-09 1
  0.474906   0.218633 1661.983345 1.143012e-09 1
  0.443111   0.221922 1661.986136 1.082854e-09 1
  0.416816   0.222908 1661.986293 1.022695e-09 1
  0.391204   0.223533 1661.985615 9.625367e-10 1
  0.364862   0.224691 1661.984769 9.023782e-10 1
  0.338660   0.225931 1661.983392 8.422196e-10 1
  0.310960   0.228454 1661.980720 7.820611e-10 1
  0.284398   0.230527 1661.976984 7.219025e-10 1
  0.258607   0.232324 1661.972000 6.617440e-10 1
  0.234372   0.232967 1661.966151 6.015855e-10 1
  0.209110   0.234923 1661.959492 5.414269e-10 1
  0.184088   0.237173 1661.952238 4.812684e-10 1
  0.158909   0.240224 1661.943519 4.211098e-10 1
  0.135202   0.242076 1661.935055 3.609513e-10 1
  0.111002   0.245709 1661.926732 3.007927e-10 1
  0.087984   0.247866 1661.917315 2.406342e-10 1
  0.064648   0.252675 1661.905639 1.804756e-10 1
  0.042102   0.257827 1661.889524 1.203171e-10 0
  0.019734   0.267685 1661.853161 6.015855e-11 0
  0.018808   0.289424 1661.838360 6.015855e-11 0
