# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.007559   1.298465 3076.484067 1.979763e-10 0
  0.016051   1.226489 3076.484781 3.959526e-10 0
  0.024430   1.208202 3076.505355 5.939289e-10 0
  0.033359   1.180251 3076.509809 7.919053e-10 1
  0.042777   1.150524 3076.511251 9.898815e-10 1
  0.052325   1.128557 3076.522961 1.187858e-09 1
  0.063231   1.089693 3076.525431 1.385834e-09 1
  0.074276   1.060163 3076.525487 1.583810e-09 1
  0.086319   1.026275 3076.525726 1.781787e-09 1
  0.099414   0.990091 3076.524714 1.979763e-09 1
  0.112927   0.958802 3076.527778 2.177739e-09 1
  0.128055   0.922398 3076.529648 2.375716e-09 1
  0.143690   0.890506 3076.528188 2.573692e-09 1
  0.161245   0.854619 3076.528478 2.771668e-09 1
  0.180126   0.819657 3076.526935 2.969644e-09 1
  0.198827   0.792085 3076.526810 3.167621e-09 1
  0.220975   0.757126 3076.521724 3.365597e-09 1
  0.243359   0.727893 3076.515989 3.563573e-09 1
  0.268445   0.696424 3076.508391 3.761550e-09 1
  0.295167   0.666584 3076.499191 3.959526e-09 1
  0.323367   0.638671 3076.487339 4.157502e-09 1
  0.352742   0.613062 3076.472939 4.355479e-09 1
  0.382942   0.589957 3076.455304 4.553455e-09 1
  0.412513   0.570725 3076.433192 4.751431e-09 1
  0.440912   0.555339 3076.407015 4.949407e-09 1
  0.467114   0.544238 3076.376876 5.147384e-09 1
  0.488342   0.540122 3076.345075 5.345360e-09 0
  0.498169   0.551382 3076.324038 5.543337e-09 0
  0.499881   0.570695 3076.315804 5.741313e-09 0
  0.500707   0.589660 3076.312118 5.939289e-09 0
  0.501119   0.608797 3076.307766 6.137265e-09 0
  0.502346   0.626936 3076.304472 6.335242e-09 0
  0.503132   0.645491 3076.300186 6.533218e-09 0
  0.503239   0.664949 3076.296953 6.731194e-09 0
  0.504090   0.683315 3076.292568 6.929171e-09 0
  0.504983   0.701589 3076.287802 7.127147e-09 0
  0.505023   0.721055 3076.284186 7.325124e-09 0
  0.506196   0.738842 3076.280654 7.523100e-09 0
  0.506284   0.758131 3076.276398 7.721076e-09 0
  0.506641   0.777048 3076.272980 7.919052e-09 0
  0.507155   0.795664 3076.269232 8.117028e-09 0
  0.507119   0.815124 3076.265334 8.315005e-09 0
  0.507987   0.833101 3076.261368 8.512981e-09 0
  0.508482   0.851657 3076.257510 8.710957e-09 0
  0.508439   0.871096 3076.253771 8.908933e-09 0
  0.508641   0.890115 3076.250686 9.106910e-09 0
  0.508835   0.909105 3076.246952 9.304886e-09 0
  0.508732   0.928638 3076.243235 9.502863e-09 0
  0.509208   0.947092 3076.239207 9.700839e-09 0
  0.509067   0.966701 3076.235620 9.898815e-09 0
  0.509145   0.985864 3076.231390 1.009679e-08 0
  0.511962   0.999366 3076.219910 1.029477e-08 0
  0.512274   1.018289 3076.216137 1.049274e-08 0
  0.512349   1.037360 3076.212720 1.069072e-08 0
  0.512596   1.056065 3076.209353 1.088870e-08 0
  0.512184   1.076162 3076.207452 1.108667e-08 0
  0.512425   1.094854 3076.205224 1.128465e-08 0
  0.512638   1.113591 3076.202243 1.148263e-08 0
  0.512721   1.132571 3076.197982 1.168060e-08 0
  0.513284   1.150540 3076.194988 1.187858e-08 0
  0.513181   1.169917 3076.190444 1.207655e-08 0
  0.513674   1.187994 3076.187695 1.227453e-08 0
  0.513203   1.208263 3076.184879 1.247251e-08 0
  0.513574   1.226535 3076.181170 1.267048e-08 0
  0.513518   1.245858 3076.178455 1.286846e-08 0
  0.513744   1.264454 3076.174942 1.306644e-08 0
  0.514244   1.282349 3076.170792 1.326441e-08 0
  0.513471   1.303480 3076.167996 1.346239e-08 0
  0.513644   1.322205 3076.164944 1.366037e-08 0
  0.513770   1.341003 3076.160576 1.385834e-08 0
  0.513664   1.341363 3076.160888 1.385834e-08 0
