# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.509639  10.888238 3075.789229 1.061208e-07 0
  0.504163  10.668589 3075.841447 1.028624e-07 0
  0.498486  10.448074 3075.900690 9.960396e-08 0
  0.481800  10.455434 3075.987175 9.634555e-08 1
  0.444541  10.949286 3076.053475 9.308715e-08 1
  0.408577  11.496482 3076.107948 8.982874e-08 1
  0.375624  12.051774 3076.149853 8.657033e-08 1
  0.345534  12.608261 3076.186127 8.331193e-08 1
  0.317934  13.167047 3076.211941 8.005352e-08 1
  0.292699  13.720156 3076.234321 7.679512e-08 1
  0.269420  14.273272 3076.248455 7.353671e-08 1
  0.248023  14.817554 3076.265598 7.027831e-08 1
  0.228254  15.354313 3076.293726 6.701990e-08 1
  0.209742  15.897287 3076.302509 6.376150e-08 1
  0.192943  16.398204 3076.318715 6.050309e-08 1
  0.177090  16.904036 3076.331129 5.724468e-08 1
  0.162333  17.391107 3076.314355 5.398628e-08 1
  0.148279  17.890091 3076.346449 5.072788e-08 1
  0.135392  18.334472 3076.381260 4.746947e-08 1
  0.123052  18.788480 3076.380467 4.421106e-08 1
  0.111018  19.290304 3076.401492 4.095266e-08 1
  0.100289  19.654905 3076.394763 3.769425e-08 1
  0.089548  20.109733 3076.384698 3.443584e-08 1
  0.079491  20.510248 3076.418686 3.117744e-08 1
  0.069614  20.972576 3076.436823 2.791903e-08 1
  0.060730  21.234828 3076.481190 2.466063e-08 1
  0.051371  21.786631 3076.490574 2.140222e-08 1
  0.042832  22.147407 3076.709985 1.814382e-08 1
  0.034979  22.252484 3076.591175 1.488541e-08 1
  0.027334  22.243299 3076.670918 1.162701e-08 0
  0.019226  22.761881 3076.770863 8.368601e-09 0
  0.011928  22.382870 3077.253056 5.110195e-09 0
  0.007927  21.420673 3078.154189 3.258405e-09 0
  0.007856  21.673782 3078.566426 3.258405e-09 0
