# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.571913   9.536813 3075.187687 1.048946e-07 0
  0.571056   9.414595 3075.211158 1.033961e-07 0
  0.569764   9.299212 3075.231476 1.018976e-07 0
  0.568617   9.180954 3075.250266 1.003991e-07 0
  0.567174   9.066899 3075.273289 9.890065e-08 0
  0.566177   8.945237 3075.297806 9.740215e-08 0
  0.564517   8.833519 3075.320420 9.590365e-08 0
  0.563072   8.717872 3075.336105 9.440516e-08 0
  0.562477   8.588509 3075.359006 9.290668e-08 0
  0.561704   8.461625 3075.380389 9.140818e-08 0
  0.561211   8.330145 3075.407960 8.990969e-08 0
  0.559794   8.212148 3075.424465 8.841119e-08 0
  0.559023   8.084050 3075.446224 8.691269e-08 0
  0.557943   7.960046 3075.468085 8.541420e-08 0
  0.557160   7.831357 3075.491853 8.391570e-08 0
  0.556067   7.706681 3075.509992 8.241721e-08 0
  0.555780   7.570388 3075.535336 8.091871e-08 0
  0.554977   7.441003 3075.554237 7.942022e-08 0
  0.554574   7.305886 3075.576455 7.792172e-08 0
  0.553534   7.178826 3075.600014 7.642323e-08 0
  0.552186   7.055232 3075.623993 7.492473e-08 0
  0.550620   6.933786 3075.648279 7.342624e-08 0
  0.548999   6.812366 3075.669644 7.192774e-08 0
  0.546364   6.702591 3075.692048 7.042925e-08 0
  0.543910   6.589595 3075.712805 6.893076e-08 0
  0.541491   6.475213 3075.725253 6.743226e-08 0
  0.539512   6.354497 3075.742925 6.593377e-08 0
  0.536904   6.240223 3075.762397 6.443527e-08 0
  0.534895   6.117994 3075.780746 6.293678e-08 0
  0.532415   6.000168 3075.796386 6.143828e-08 0
  0.530216   5.878063 3075.815893 5.993979e-08 0
  0.528493   5.749755 3075.837625 5.844129e-08 0
  0.526251   5.626250 3075.854734 5.694280e-08 0
  0.525552   5.485458 3075.872609 5.544430e-08 0
  0.523487   5.358188 3075.894585 5.394581e-08 0
  0.521837   5.225780 3075.918685 5.244731e-08 0
  0.519575   5.098593 3075.940659 5.094882e-08 0
  0.517882   4.964774 3075.964551 4.945032e-08 0
  0.515820   4.833553 3075.988218 4.795183e-08 0
  0.511329   4.723466 3076.019267 4.645334e-08 0
  0.509014   4.591950 3076.046287 4.495484e-08 0
  0.505217   4.472192 3076.074908 4.345635e-08 0
  0.502241   4.343549 3076.103528 4.195785e-08 0
  0.498578   4.219060 3076.135816 4.045936e-08 0
  0.474520   4.267021 3076.205033 3.896086e-08 1
  0.433486   4.491748 3076.270144 3.746237e-08 1
  0.394083   4.744119 3076.321730 3.596387e-08 1
  0.359796   4.980366 3076.358002 3.446538e-08 1
  0.326202   5.254567 3076.391223 3.296688e-08 1
  0.296798   5.512748 3076.421794 3.146839e-08 1
  0.269481   5.782724 3076.435088 2.996989e-08 1
  0.244604   6.052088 3076.464940 2.847140e-08 1
  0.221857   6.321649 3076.481314 2.697291e-08 1
  0.201667   6.568216 3076.492515 2.547441e-08 1
  0.182586   6.827863 3076.505334 2.397591e-08 1
  0.164755   7.093952 3076.510284 2.247742e-08 1
  0.148672   7.337209 3076.525561 2.097893e-08 1
  0.133568   7.583632 3076.529308 1.948043e-08 1
  0.119180   7.845366 3076.541303 1.798194e-08 1
  0.106197   8.070752 3076.553645 1.648344e-08 1
  0.093655   8.319635 3076.554769 1.498495e-08 1
  0.082652   8.484482 3076.569234 1.348645e-08 1
  0.072013   8.655987 3076.568762 1.198796e-08 1
  0.061019   8.938613 3076.573631 1.048946e-08 1
  0.051523   9.073710 3076.591509 8.990969e-09 1
  0.042211   9.229565 3076.606063 7.492473e-09 1
  0.033123   9.408959 3076.653081 5.993979e-09 1
  0.024345   9.601600 3076.633477 4.495484e-09 0
  0.016549   9.411818 3076.784343 2.996989e-09 0
  0.008416   9.189574 3077.350164 1.498495e-09 0
  0.007865   9.892577 3077.095317 1.498495e-09 0
