# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.003409   7.127865 1602.291444 2.461031e-11 0
  0.004833   7.134497 1602.035418 3.500133e-11 0
  0.006853   6.540744 1602.144343 4.539236e-11 0
  0.008408   6.545203 1601.980265 5.578338e-11 0
  0.010256   6.370541 1601.881369 6.617440e-11 1
  0.012373   6.113554 1601.904913 7.656542e-11 1
  0.014474   5.934623 1601.875226 8.695645e-11 1
  0.016167   5.948359 1601.921073 9.734746e-11 1
  0.018436   5.772898 1601.889270 1.077385e-10 1
  0.020549   5.679029 1601.868126 1.181295e-10 1
  0.023186   5.476059 1601.881378 1.285205e-10 1
  0.025451   5.391681 1601.857341 1.389116e-10 1
  0.028078   5.253245 1601.857533 1.493026e-10 1
  0.030692   5.140240 1601.870615 1.596936e-10 1
  0.033820   4.968349 1601.867846 1.700846e-10 1
  0.036726   4.854425 1601.843686 1.804756e-10 1
  0.039601   4.761580 1601.848769 1.908666e-10 1
  0.042845   4.640110 1601.819238 2.012577e-10 1
  0.045780   4.567306 1601.808577 2.116487e-10 1
  0.049401   4.440217 1601.794973 2.220397e-10 1
  0.053033   4.329793 1601.787838 2.324307e-10 1
  0.056950   4.212243 1601.778824 2.428218e-10 1
  0.061107   4.093692 1601.775205 2.532128e-10 1
  0.065295   3.988382 1601.772548 2.636038e-10 1
  0.069637   3.886583 1601.744653 2.739948e-10 1
  0.074192   3.786641 1601.730828 2.843859e-10 1
  0.078707   3.699622 1601.707154 2.947769e-10 1
  0.083518   3.609180 1601.678321 3.051679e-10 1
  0.088125   3.537312 1601.659947 3.155589e-10 1
  0.093269   3.452127 1601.637498 3.259499e-10 1
  0.097769   3.397817 1601.604459 3.363410e-10 1
  0.103250   3.316818 1601.571950 3.467320e-10 1
  0.108796   3.241776 1601.533940 3.571230e-10 1
  0.113424   3.200556 1601.509856 3.675140e-10 1
  0.117478   3.177166 1601.477986 3.779050e-10 1
  0.119951   3.197738 1601.459282 3.882961e-10 1
  0.124865   3.153120 1601.418257 3.986871e-10 1
  0.130284   3.100611 1601.376622 4.090781e-10 1
  0.134869   3.071256 1601.334724 4.194691e-10 1
  0.140739   3.015556 1601.285759 4.298601e-10 1
  0.146326   2.970015 1601.230770 4.402512e-10 1
  0.151874   2.928811 1601.173828 4.506422e-10 1
  0.156616   2.906052 1601.122617 4.610332e-10 1
  0.160722   2.894611 1601.059336 4.714242e-10 1
  0.164193   2.897213 1601.012532 4.818153e-10 1
  0.168072   2.891574 1600.968248 4.922063e-10 0
  0.171253   2.897435 1600.919017 5.025973e-10 0
  0.174503   2.902196 1600.869156 5.129883e-10 0
  0.175199   2.950379 1600.836734 5.233794e-10 0
  0.175489   3.004363 1600.812171 5.337704e-10 0
  0.175678   3.059889 1600.797715 5.441614e-10 0
  0.176102   3.110713 1600.778897 5.545524e-10 0
  0.176028   3.170421 1600.763189 5.649434e-10 0
  0.176012   3.229072 1600.749015 5.753345e-10 0
  0.176377   3.280504 1600.731310 5.857255e-10 0
  0.176562   3.335247 1600.714377 5.961165e-10 0
  0.176620   3.392386 1600.703376 6.065075e-10 0
  0.176885   3.445058 1600.680498 6.168985e-10 0
  0.176829   3.504528 1600.670993 6.272896e-10 0
  0.177150   3.556082 1600.658754 6.376806e-10 0
  0.177249   3.611999 1600.645845 6.480716e-10 0
  0.177468   3.665358 1600.631165 6.584626e-10 0
  0.177478   3.723017 1600.618089 6.688536e-10 0
  0.177636   3.777590 1600.610271 6.792447e-10 0
  0.177638   3.835305 1600.601419 6.896357e-10 0
  0.177956   3.886155 1600.593820 7.000268e-10 0
  0.178150   3.939486 1600.582018 7.104177e-10 0
  0.178438   3.990634 1600.568208 7.208088e-10 0
  0.178745   4.041271 1600.557867 7.311998e-10 0
  0.178598   4.102021 1600.543928 7.415908e-10 0
  0.179044   4.149061 1600.526767 7.519818e-10 0
  0.179578   4.193855 1600.507819 7.623729e-10 0
  0.179742   4.247197 1600.491864 7.727638e-10 0
  0.179857   4.301479 1600.472143 7.831549e-10 0
  0.180258   4.348910 1600.454530 7.935459e-10 0
  0.180606   4.397345 1600.435536 8.039369e-10 0
  0.180405   4.459172 1600.417813 8.143279e-10 0
  0.181127   4.498142 1600.403627 8.247190e-10 0
  0.181438   4.546986 1600.387123 8.351100e-10 0
  0.181456   4.603176 1600.375242 8.455010e-10 0
  0.181766   4.651737 1600.359816 8.558920e-10 0
  0.181932   4.703916 1600.343904 8.662831e-10 0
  0.182117   4.755494 1600.327793 8.766741e-10 0
  0.182394   4.804664 1600.317766 8.870651e-10 0
  0.182662   4.853758 1600.303296 8.974562e-10 0
  0.183124   4.897600 1600.291107 9.078471e-10 0
  0.183089   4.954498 1600.272385 9.182382e-10 0
  0.183244   5.006408 1600.259394 9.286292e-10 0
  0.183457   5.056592 1600.247666 9.390202e-10 0
  0.183555   5.109834 1600.237429 9.494112e-10 0
  0.183885   5.156484 1600.226778 9.598023e-10 0
  0.184082   5.206773 1600.219437 9.701932e-10 0
  0.184014   5.264440 1600.208066 9.805843e-10 0
  0.184262   5.312965 1600.191069 9.909753e-10 0
  0.184422   5.364120 1600.180807 1.001366e-09 0
  0.184564   5.415566 1600.166082 1.011757e-09 0
  0.184561   5.471343 1600.155796 1.022148e-09 0
  0.184924   5.516126 1600.148125 1.032539e-09 0
  0.185074   5.546706 1600.141030 1.039102e-09 0
  0.184789   5.499799 1600.147471 1.028711e-09 0
