# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.009945   0.439395 3083.230235 7.000267e-11 0
  0.021357   0.408689 3083.261920 1.400053e-10 0
  0.033242   0.396667 3083.284248 2.100080e-10 0
  0.046334   0.380810 3083.296879 2.800107e-10 0
  0.058993   0.374200 3083.305305 3.500134e-10 0
  0.073234   0.361835 3083.311813 4.200160e-10 1
  0.087362   0.353815 3083.318644 4.900187e-10 1
  0.102450   0.344820 3083.325393 5.600214e-10 1
  0.118940   0.334160 3083.331535 6.300240e-10 1
  0.135474   0.325927 3083.338166 7.000268e-10 1
  0.153194   0.317107 3083.343788 7.700294e-10 1
  0.171008   0.309886 3083.349435 8.400321e-10 1
  0.189827   0.302489 3083.353974 9.100347e-10 1
  0.209376   0.295333 3083.358410 9.800373e-10 1
  0.229579   0.288581 3083.362948 1.050040e-09 1
  0.248669   0.284100 3083.368567 1.120043e-09 1
  0.269654   0.278447 3083.372987 1.190045e-09 1
  0.290917   0.273354 3083.375682 1.260048e-09 1
  0.312420   0.268730 3083.376279 1.330051e-09 1
  0.334721   0.263980 3083.373638 1.400053e-09 1
  0.357105   0.259639 3083.368021 1.470056e-09 1
  0.380126   0.255341 3083.360547 1.540059e-09 1
  0.403867   0.250967 3083.350842 1.610061e-09 1
  0.427691   0.246992 3083.339639 1.680064e-09 1
  0.451499   0.243495 3083.327100 1.750067e-09 1
  0.475456   0.240190 3083.313486 1.820069e-09 1
  0.498034   0.237891 3083.298596 1.890072e-09 1
  0.519764   0.236189 3083.283272 1.960075e-09 1
  0.540695   0.234944 3083.267420 2.030077e-09 1
  0.559798   0.234760 3083.251264 2.100080e-09 0
  0.577037   0.235356 3083.235192 2.170083e-09 0
  0.591299   0.237275 3083.220004 2.240085e-09 0
  0.595793   0.244138 3083.210847 2.310088e-09 0
  0.595568   0.252201 3083.207899 2.380091e-09 0
  0.594481   0.260155 3083.207516 2.450094e-09 0
  0.595140   0.267283 3083.206611 2.520096e-09 0
  0.595336   0.274612 3083.205294 2.590099e-09 0
  0.595407   0.281994 3083.203778 2.660102e-09 0
  0.595650   0.289305 3083.202638 2.730104e-09 0
  0.595610   0.296750 3083.201764 2.800107e-09 0
  0.595529   0.304206 3083.200702 2.870110e-09 0
  0.595673   0.311547 3083.199608 2.940112e-09 0
  0.595669   0.318965 3083.198274 3.010115e-09 0
  0.595922   0.326250 3083.197173 3.080118e-09 0
  0.596134   0.333545 3083.195898 3.150120e-09 0
  0.595892   0.341092 3083.194712 3.220123e-09 0
  0.596022   0.348435 3083.193455 3.290125e-09 0
  0.596468   0.355583 3083.192423 3.360128e-09 0
  0.596512   0.362959 3083.191158 3.430131e-09 0
  0.596267   0.370525 3083.190080 3.500134e-09 0
  0.596381   0.377862 3083.188952 3.570136e-09 0
  0.596524   0.385174 3083.187688 3.640139e-09 0
  0.596636   0.392508 3083.186467 3.710141e-09 0
  0.596729   0.399852 3083.185272 3.780144e-09 0
  0.596800   0.407206 3083.183792 3.850147e-09 0
  0.596736   0.414648 3083.182090 3.920149e-09 0
  0.596914   0.421919 3083.180228 3.990152e-09 0
  0.597318   0.429048 3083.179046 4.060155e-09 0
  0.597340   0.436429 3083.177706 4.130158e-09 0
  0.597251   0.443893 3083.176477 4.200160e-09 0
  0.596933   0.451534 3083.175570 4.270163e-09 0
  0.597305   0.458645 3083.174368 4.340166e-09 0
  0.597364   0.466002 3083.173303 4.410168e-09 0
  0.597418   0.473348 3083.171956 4.480171e-09 0
  0.597473   0.480703 3083.170764 4.550174e-09 0
  0.597232   0.488294 3083.169494 4.620176e-09 0
  0.597079   0.495825 3083.168531 4.690179e-09 0
  0.597402   0.502948 3083.167528 4.760182e-09 0
  0.597333   0.510403 3083.166161 4.830184e-09 0
  0.597388   0.517753 3083.165290 4.900187e-09 0
  0.597244   0.517898 3083.165433 4.900187e-09 0
