# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.010214   0.451598 3083.239534 7.328405e-11 0
  0.021576   0.427115 3083.269767 1.465681e-10 0
  0.033201   0.419733 3083.285292 2.198521e-10 0
  0.045597   0.407610 3083.298934 2.931362e-10 0
  0.058171   0.399844 3083.307410 3.664202e-10 0
  0.072142   0.386964 3083.314484 4.397043e-10 1
  0.086690   0.375649 3083.321719 5.129883e-10 1
  0.102261   0.363991 3083.328228 5.862724e-10 1
  0.117911   0.355151 3083.333994 6.595564e-10 1
  0.134710   0.345353 3083.340681 7.328405e-10 1
  0.152473   0.335641 3083.346673 8.061246e-10 1
  0.170626   0.327229 3083.352170 8.794086e-10 1
  0.189852   0.318652 3083.356731 9.526926e-10 1
  0.209014   0.311702 3083.361049 1.025977e-09 1
  0.228391   0.305586 3083.365958 1.099261e-09 1
  0.249100   0.298885 3083.370549 1.172545e-09 1
  0.270012   0.292994 3083.374422 1.245829e-09 1
  0.291659   0.287232 3083.377666 1.319113e-09 1
  0.313177   0.282424 3083.378246 1.392397e-09 1
  0.336567   0.276554 3083.374960 1.465681e-09 1
  0.359536   0.271683 3083.369301 1.538965e-09 1
  0.383152   0.266811 3083.360852 1.612249e-09 1
  0.407260   0.262214 3083.351082 1.685533e-09 1
  0.431421   0.257988 3083.339324 1.758817e-09 1
  0.455210   0.254533 3083.326890 1.832101e-09 1
  0.479097   0.251151 3083.312735 1.905385e-09 1
  0.502610   0.248387 3083.297787 1.978669e-09 1
  0.524958   0.246264 3083.281537 2.051953e-09 1
  0.546015   0.245164 3083.264978 2.125237e-09 1
  0.565258   0.244890 3083.248033 2.198521e-09 0
  0.582669   0.245516 3083.231485 2.271805e-09 0
  0.595094   0.248587 3083.216273 2.345089e-09 0
  0.595923   0.257597 3083.211122 2.418374e-09 0
  0.595541   0.265729 3083.208517 2.491658e-09 0
  0.594826   0.273917 3083.208930 2.564942e-09 0
  0.595091   0.281603 3083.207545 2.638226e-09 0
  0.595527   0.289208 3083.206244 2.711510e-09 0
  0.595732   0.296922 3083.204698 2.784794e-09 0
  0.595545   0.304846 3083.204036 2.858078e-09 0
  0.595713   0.312567 3083.202761 2.931362e-09 0
  0.596088   0.320182 3083.201635 3.004646e-09 0
  0.595891   0.328088 3083.200068 3.077930e-09 0
  0.596109   0.335790 3083.198922 3.151214e-09 0
  0.596479   0.343381 3083.197727 3.224498e-09 0
  0.596148   0.351380 3083.196406 3.297782e-09 0
  0.596162   0.359181 3083.195225 3.371066e-09 0
  0.596631   0.366698 3083.193845 3.444350e-09 0
  0.596442   0.374629 3083.193127 3.517634e-09 0
  0.596470   0.382406 3083.191791 3.590918e-09 0
  0.597079   0.389814 3083.190414 3.664202e-09 0
  0.597086   0.397606 3083.189193 3.737486e-09 0
  0.596939   0.405500 3083.187759 3.810770e-09 0
  0.597129   0.413162 3083.186325 3.884055e-09 0
  0.597131   0.420956 3083.184543 3.957338e-09 0
  0.597519   0.428478 3083.183267 4.030622e-09 0
  0.597629   0.436169 3083.181208 4.103907e-09 0
  0.597394   0.444154 3083.179843 4.177191e-09 0
  0.597429   0.451920 3083.178657 4.250475e-09 0
  0.597388   0.459744 3083.177622 4.323759e-09 0
  0.597608   0.467366 3083.176520 4.397043e-09 0
  0.597775   0.475017 3083.175180 4.470327e-09 0
  0.597542   0.482991 3083.173884 4.543611e-09 0
  0.597609   0.490730 3083.172794 4.616895e-09 0
  0.597995   0.498196 3083.171523 4.690179e-09 0
  0.597811   0.506135 3083.170425 4.763463e-09 0
  0.598109   0.513666 3083.169204 4.836747e-09 0
  0.597929   0.521606 3083.167971 4.910031e-09 0
  0.598042   0.529289 3083.166832 4.983315e-09 0
  0.598566   0.536607 3083.165764 5.056599e-09 0
  0.597930   0.544967 3083.164965 5.129883e-09 0
  0.597863   0.545039 3083.164816 5.129883e-09 0
