# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.178112   3.356911 1589.905674 1.110199e-09 0
  0.178100   3.309104 1589.915394 1.094339e-09 0
  0.178123   3.260798 1589.913727 1.078479e-09 0
  0.177505   3.223943 1589.924856 1.062619e-09 0
  0.177594   3.174255 1589.934349 1.046759e-09 0
  0.176976   3.137129 1589.938318 1.030899e-09 0
  0.177006   3.088354 1589.939358 1.015039e-09 0
  0.176620   3.046681 1589.948245 9.991787e-10 0
  0.176750   2.996147 1589.953648 9.833188e-10 0
  0.176827   2.946555 1589.957090 9.674588e-10 0
  0.176232   2.908026 1589.961790 9.515988e-10 0
  0.176244   2.859359 1589.967128 9.357389e-10 0
  0.176145   2.812497 1589.970811 9.198788e-10 0
  0.175973   2.766655 1589.979599 9.040189e-10 0
  0.175898   2.719305 1589.986137 8.881589e-10 0
  0.175929   2.670280 1589.991244 8.722989e-10 0
  0.175653   2.625805 1590.000416 8.564389e-10 0
  0.175525   2.579088 1590.006843 8.405789e-10 0
  0.174681   2.542631 1590.014565 8.247190e-10 0
  0.175177   2.486642 1590.024343 8.088590e-10 0
  0.174999   2.440334 1590.036404 7.929990e-10 0
  0.174725   2.395369 1590.041653 7.771391e-10 0
  0.174434   2.350356 1590.050135 7.612790e-10 0
  0.173888   2.308614 1590.059139 7.454191e-10 0
  0.174009   2.257879 1590.070150 7.295590e-10 0
  0.174084   2.207930 1590.075333 7.136991e-10 0
  0.174010   2.159767 1590.081223 6.978391e-10 0
  0.174027   2.110443 1590.089266 6.819791e-10 0
  0.173666   2.065606 1590.099886 6.661192e-10 0
  0.173093   2.023164 1590.106569 6.502592e-10 0
  0.173364   1.970740 1590.112712 6.343992e-10 0
  0.173026   1.925107 1590.125072 6.185392e-10 0
  0.172790   1.878268 1590.138487 6.026792e-10 0
  0.172752   1.829367 1590.145271 5.868193e-10 0
  0.172742   1.779970 1590.155464 5.709593e-10 0
  0.172468   1.733250 1590.166509 5.550993e-10 0
  0.172874   1.679761 1590.177759 5.392393e-10 0
  0.172444   1.634366 1590.190816 5.233794e-10 0
  0.172246   1.586781 1590.198492 5.075194e-10 0
  0.172445   1.535245 1590.212539 4.916594e-10 0
  0.171980   1.489813 1590.223418 4.757994e-10 0
  0.171902   1.440799 1590.234664 4.599394e-10 0
  0.171783   1.391900 1590.250219 4.440795e-10 0
  0.172031   1.340064 1590.268765 4.282195e-10 0
  0.171364   1.295593 1590.284085 4.123595e-10 0
  0.171276   1.246090 1590.304488 3.964995e-10 0
  0.163675   1.236558 1590.403783 3.806395e-10 0
  0.159188   1.228044 1590.462601 3.647795e-10 0
  0.148833   1.244525 1590.567664 3.489196e-10 1
  0.141970   1.258069 1590.623438 3.330596e-10 1
  0.133149   1.274376 1590.696551 3.171996e-10 1
  0.124044   1.301596 1590.761329 3.013396e-10 1
  0.114499   1.338100 1590.816022 2.854796e-10 1
  0.105300   1.375748 1590.862338 2.696197e-10 1
  0.095209   1.431942 1590.911608 2.537597e-10 1
  0.086246   1.483592 1590.949288 2.378997e-10 1
  0.076975   1.552467 1590.977540 2.220397e-10 1
  0.068379   1.623658 1590.991416 2.061797e-10 1
  0.059409   1.724520 1591.017861 1.903198e-10 1
  0.052038   1.805319 1591.032173 1.744598e-10 1
  0.044788   1.907046 1591.040906 1.585998e-10 1
  0.038306   2.006815 1591.040942 1.427398e-10 1
  0.031847   2.145601 1591.047171 1.268798e-10 1
  0.026465   2.259163 1591.055140 1.110199e-10 1
  0.021181   2.419283 1591.075493 9.515988e-11 1
  0.016954   2.519068 1591.071589 7.929990e-11 1
  0.012493   2.732621 1591.127470 6.343992e-11 1
  0.008843   2.897467 1591.146790 4.757994e-11 0
  0.005695   2.976401 1591.334015 3.171996e-11 0
  0.001884   4.420326 1591.843059 1.585998e-11 0
  0.001419   5.547402 1590.703071 1.585998e-11 0
