# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001539   4.183301 1594.050575 3.336065e-11 0
  0.001479  22.562655 1589.294461 6.672130e-11 0
  0.004768   8.660192 1592.010109 1.000819e-10 0
  0.006831  10.352965 1591.062233 1.334426e-10 0
  0.009665   9.336862 1590.993411 1.668032e-10 0
  0.011347   9.537992 1590.803757 2.001639e-10 1
  0.014592   8.652816 1590.931503 2.335245e-10 1
  0.017228   8.373315 1590.736872 2.668852e-10 1
  0.019892   8.165974 1590.710217 3.002458e-10 1
  0.022803   7.913658 1590.772390 3.336065e-10 1
  0.026171   7.585541 1590.707254 3.669671e-10 1
  0.029378   7.371616 1590.747540 4.003278e-10 1
  0.033357   7.033864 1590.698403 4.336884e-10 1
  0.037135   6.804018 1590.722143 4.670491e-10 1
  0.041630   6.503389 1590.721129 5.004097e-10 1
  0.045770   6.309203 1590.676802 5.337704e-10 1
  0.050934   6.023992 1590.680478 5.671310e-10 1
  0.056283   5.772264 1590.677256 6.004917e-10 1
  0.061371   5.587801 1590.670128 6.338523e-10 1
  0.067200   5.371753 1590.658184 6.672130e-10 1
  0.073194   5.178436 1590.643665 7.005736e-10 1
  0.079484   4.995696 1590.638560 7.339343e-10 1
  0.087072   4.767451 1590.605394 7.672950e-10 1
  0.094008   4.607858 1590.590838 8.006556e-10 1
  0.101557   4.442992 1590.567352 8.340162e-10 1
  0.109591   4.281494 1590.522139 8.673768e-10 1
  0.117361   4.151997 1590.485156 9.007375e-10 1
  0.125342   4.031295 1590.438547 9.340981e-10 1
  0.133508   3.919386 1590.381610 9.674588e-10 1
  0.141489   3.825550 1590.320828 1.000819e-09 1
  0.149036   3.752941 1590.262142 1.034180e-09 1
  0.156773   3.682097 1590.192680 1.067541e-09 1
  0.165094   3.603877 1590.100683 1.100901e-09 1
  0.171638   3.571838 1590.013546 1.134262e-09 0
  0.174142   3.626276 1589.956873 1.167623e-09 0
  0.173686   3.740865 1589.930321 1.200983e-09 0
  0.174298   3.831242 1589.901057 1.234344e-09 0
  0.174344   3.933868 1589.877606 1.267705e-09 0
  0.174355   4.037148 1589.854084 1.301065e-09 0
  0.174724   4.131924 1589.830635 1.334426e-09 0
  0.174773   4.234098 1589.812706 1.367787e-09 0
  0.175137   4.328355 1589.794500 1.401147e-09 0
  0.175077   4.432902 1589.773865 1.434508e-09 0
  0.175234   4.531981 1589.758600 1.467869e-09 0
  0.175518   4.627485 1589.747935 1.501229e-09 0
  0.175282   4.736687 1589.731820 1.534590e-09 0
  0.175833   4.824479 1589.715082 1.567951e-09 0
  0.175973   4.923217 1589.705817 1.601311e-09 0
  0.176063   5.023222 1589.697727 1.634672e-09 0
  0.176268   5.119765 1589.689988 1.668032e-09 0
  0.176455   5.216623 1589.676460 1.701393e-09 0
  0.177171   5.297413 1589.663459 1.734754e-09 0
  0.177488   5.389649 1589.653008 1.768114e-09 0
  0.178107   5.472243 1589.646101 1.801475e-09 0
  0.177878   5.580766 1589.635126 1.834836e-09 0
  0.178256   5.670178 1589.623842 1.868196e-09 0
  0.178426   5.765947 1589.605925 1.901557e-09 0
  0.178684   5.858627 1589.589844 1.934918e-09 0
  0.179001   5.949032 1589.564348 1.968278e-09 0
  0.179068   6.047659 1589.556358 2.001639e-09 0
  0.179402   6.136961 1589.530278 2.035000e-09 0
  0.179671   6.228262 1589.513863 2.068360e-09 0
  0.179568   6.332342 1589.494380 2.101721e-09 0
  0.179888   6.421411 1589.477233 2.135081e-09 0
  0.179606   6.531976 1589.456799 2.168442e-09 0
  0.180231   6.609473 1589.447777 2.201803e-09 0
  0.180262   6.708486 1589.428616 2.235163e-09 0
  0.180776   6.789259 1589.407566 2.268524e-09 0
  0.180721   6.891120 1589.377734 2.301885e-09 0
  0.181130   6.975250 1589.353260 2.335245e-09 0
  0.181350   6.966763 1589.353442 2.335245e-09 0
