# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.001414   5.088184 1590.565727 1.585998e-11 0
  0.005308   2.681519 1591.341046 3.171996e-11 0
  0.008058   3.141508 1591.101075 4.757994e-11 0
  0.012152   2.810827 1591.128562 6.343992e-11 1
  0.016515   2.581602 1591.054330 7.929990e-11 1
  0.020901   2.452023 1591.058158 9.515988e-11 1
  0.025961   2.303006 1591.051050 1.110199e-10 1
  0.031811   2.148083 1591.049019 1.268798e-10 1
  0.037616   2.043328 1591.031601 1.427398e-10 1
  0.044275   1.929211 1591.030876 1.585998e-10 1
  0.051219   1.834094 1591.014673 1.744598e-10 1
  0.058987   1.737572 1591.008169 1.903198e-10 1
  0.067433   1.646268 1590.990974 2.061797e-10 1
  0.075835   1.575752 1590.962415 2.220397e-10 1
  0.085165   1.503409 1590.936307 2.378997e-10 1
  0.094732   1.440622 1590.899465 2.537597e-10 1
  0.104562   1.386050 1590.858056 2.696197e-10 1
  0.114213   1.342141 1590.808051 2.854796e-10 1
  0.122923   1.315865 1590.756335 3.013396e-10 1
  0.132544   1.282384 1590.693777 3.171996e-10 1
  0.140584   1.268763 1590.628780 3.330596e-10 1
  0.149071   1.252687 1590.560854 3.489196e-10 1
  0.157670   1.232776 1590.473028 3.647795e-10 1
  0.165208   1.227415 1590.385282 3.806395e-10 0
  0.171637   1.232001 1590.301766 3.964995e-10 0
  0.171528   1.293502 1590.276895 4.123595e-10 0
  0.171899   1.341209 1590.261932 4.282195e-10 0
  0.172150   1.388857 1590.245828 4.440795e-10 0
  0.171978   1.440121 1590.234638 4.599394e-10 0
  0.172158   1.488157 1590.221122 4.757994e-10 0
  0.171830   1.540810 1590.210519 4.916594e-10 0
  0.172490   1.584389 1590.198252 5.075194e-10 0
  0.172190   1.636911 1590.191944 5.233794e-10 0
  0.172398   1.684414 1590.181970 5.392393e-10 0
  0.172590   1.731952 1590.169484 5.550993e-10 0
  0.172240   1.785140 1590.159682 5.709593e-10 0
  0.172894   1.827877 1590.154153 5.868193e-10 0
  0.172695   1.879218 1590.138740 6.026792e-10 0
  0.173320   1.921946 1590.133193 6.185392e-10 0
  0.173206   1.972377 1590.120163 6.343992e-10 0
  0.173418   2.019366 1590.114268 6.502592e-10 0
  0.173525   2.067242 1590.102366 6.661192e-10 0
  0.173695   2.114466 1590.093655 6.819791e-10 0
  0.173821   2.162094 1590.086280 6.978391e-10 0
  0.173542   2.214789 1590.078908 7.136991e-10 0
  0.174202   2.255420 1590.070614 7.295590e-10 0
  0.174228   2.304074 1590.059992 7.454191e-10 0
  0.174441   2.350291 1590.054492 7.612790e-10 0
  0.175012   2.391429 1590.048794 7.771391e-10 0
  0.174897   2.441708 1590.035216 7.929990e-10 0
  0.174860   2.491169 1590.026423 8.088590e-10 0
  0.175221   2.534837 1590.022804 8.247190e-10 0
  0.175209   2.583659 1590.010708 8.405789e-10 0
  0.175106   2.634039 1590.004356 8.564389e-10 0
  0.175327   2.679411 1589.995154 8.722989e-10 0
  0.175848   2.720073 1589.987825 8.881589e-10 0
  0.175698   2.771031 1589.982592 9.040189e-10 0
  0.176088   2.813357 1589.973395 9.198788e-10 0
  0.176153   2.860791 1589.962435 9.357389e-10 0
  0.176438   2.904647 1589.959488 9.515988e-10 0
  0.176653   2.949443 1589.953159 9.674588e-10 0
  0.176758   2.996043 1589.950974 9.833188e-10 0
  0.177132   3.037917 1589.946421 9.991787e-10 0
  0.177157   3.085722 1589.946233 1.015039e-09 0
  0.177166   3.133760 1589.939832 1.030899e-09 0
  0.177596   3.174256 1589.932108 1.046759e-09 0
  0.177432   3.225291 1589.921613 1.062619e-09 0
  0.178103   3.261158 1589.920974 1.078479e-09 0
  0.178343   3.304576 1589.907575 1.094339e-09 0
  0.178239   3.354516 1589.906351 1.110199e-09 0
  0.178112   3.356911 1589.905674 1.110199e-09 0
