# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.011729  18.109609 1665.898405 1.674048e-09 0
  0.024160  17.456867 1666.923755 3.348097e-09 1
  0.037871  16.812024 1667.264309 5.022145e-09 1
  0.051692  16.435853 1667.332498 6.696193e-09 1
  0.066143  16.054062 1667.463185 8.370242e-09 1
  0.081771  15.585114 1667.523082 1.004429e-08 1
  0.099489  14.945370 1667.520392 1.171834e-08 1
  0.116880  14.538798 1667.529658 1.339239e-08 1
  0.136378  14.017884 1667.514904 1.506643e-08 1
  0.157228  13.509902 1667.507978 1.674048e-08 1
  0.180084  12.974726 1667.507424 1.841453e-08 1
  0.204865  12.442187 1667.497098 2.008858e-08 1
  0.232554  11.874042 1667.494927 2.176263e-08 1
  0.262901  11.311421 1667.485181 2.343667e-08 1
  0.296867  10.732691 1667.483882 2.511072e-08 1
  0.335120  10.141327 1667.488858 2.678477e-08 1
  0.378515   9.539861 1667.490698 2.845882e-08 1
  0.426501   8.964343 1667.504866 3.013287e-08 1
  0.480914   8.392039 1667.495677 3.180692e-08 1
  0.541880   7.839889 1667.481170 3.348097e-08 1
  0.618876   7.207734 1667.448634 3.515501e-08 1
  0.694742   6.726235 1667.402197 3.682906e-08 1
  0.768442   6.357305 1667.345736 3.850311e-08 0
  0.796959   6.396417 1667.293619 4.017716e-08 0
  0.809971   6.555982 1667.244999 4.185121e-08 0
  0.845536   6.528929 1667.130068 4.352525e-08 0
  0.850951   6.739605 1667.089365 4.519930e-08 0
  0.853631   6.967409 1667.060991 4.687335e-08 0
  0.857037   7.187524 1667.025751 4.854740e-08 0
  0.862284   7.390138 1666.991152 5.022145e-08 0
  0.866499   7.599333 1666.955856 5.189550e-08 0
  0.869102   7.821007 1666.924034 5.356955e-08 0
  0.873005   8.029363 1666.896449 5.524359e-08 0
  0.876631   8.238462 1666.866998 5.691764e-08 0
  0.880763   8.440976 1666.836497 5.859169e-08 0
  0.885195   8.638624 1666.794758 6.026574e-08 0
  0.890970   8.821012 1666.750261 6.193979e-08 0
  0.896454   9.004086 1666.718454 6.361383e-08 0
  0.902252   9.181636 1666.683308 6.528788e-08 0
  0.907510   9.362508 1666.648476 6.696193e-08 0
  0.912849   9.540411 1666.607206 6.863598e-08 0
  0.918443   9.713608 1666.570137 7.031003e-08 0
  0.921831   9.908356 1666.541837 7.198407e-08 0
  0.926148  10.091504 1666.506347 7.365812e-08 0
  0.930952  10.267605 1666.472380 7.533217e-08 0
  0.934511  10.455800 1666.438910 7.700622e-08 0
  0.938915  10.632990 1666.404088 7.868027e-08 0
  0.941218  10.832671 1666.375169 8.035432e-08 0
  0.944239  11.022966 1666.345052 8.202836e-08 0
  0.947081  11.214168 1666.312749 8.370241e-08 0
  0.950156  11.401431 1666.278795 8.537646e-08 0
  0.953091  11.589197 1666.245604 8.705051e-08 0
  0.957372  11.759232 1666.209366 8.872456e-08 0
  0.960643  11.940308 1666.172338 9.039861e-08 0
  0.964851  12.108397 1666.136017 9.207266e-08 0
  0.968376  12.283679 1666.102338 9.374670e-08 0
  0.972044  12.455850 1666.067575 9.542076e-08 0
  0.974996  12.635988 1666.033270 9.709479e-08 0
  0.978859  12.803129 1665.996433 9.876885e-08 0
  0.981900  12.979813 1665.962436 1.004429e-07 0
  0.984604  13.159893 1665.934481 1.021169e-07 0
  0.988123  13.328002 1665.901894 1.037910e-07 0
  0.991395  13.498264 1665.866811 1.054650e-07 0
  0.994761  13.666129 1665.829432 1.071391e-07 0
  0.997628  13.839776 1665.804107 1.088131e-07 0
  0.999342  13.887877 1665.787808 1.093792e-07 0
  0.995705  13.724761 1665.818920 1.077051e-07 0
