# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.002847  18.724113 6763.447164 6.480716e-10 0
  0.006299  17.288297 6764.271575 1.296143e-09 0
  0.009699  16.977771 6764.325869 1.944215e-09 0
  0.013115  16.739104 6764.371024 2.592286e-09 1
  0.016772  16.363529 6764.365436 3.240358e-09 1
  0.020312  16.210252 6764.444532 3.888430e-09 1
  0.024591  15.619857 6764.546036 4.536501e-09 1
  0.028806  15.241207 6764.605809 5.184573e-09 1
  0.033259  14.852858 6764.601182 5.832644e-09 1
  0.037864  14.490810 6764.700925 6.480715e-09 1
  0.042935  14.060978 6764.720580 7.128788e-09 1
  0.048195  13.662239 6764.792339 7.776860e-09 1
  0.053383  13.366034 6764.783577 8.424931e-09 1
  0.059580  12.895905 6764.796915 9.073002e-09 1
  0.065838  12.504013 6764.802912 9.721074e-09 1
  0.072901  12.045116 6764.810147 1.036915e-08 1
  0.080108  11.645840 6764.826050 1.101722e-08 1
  0.087867  11.243512 6764.804011 1.166529e-08 1
  0.096294  10.829047 6764.792988 1.231336e-08 1
  0.105360  10.417973 6764.782129 1.296143e-08 1
  0.115862   9.948147 6764.748014 1.360950e-08 1
  0.127133   9.496870 6764.738133 1.425758e-08 1
  0.139034   9.079504 6764.704788 1.490565e-08 1
  0.152656   8.629325 6764.656035 1.555372e-08 1
  0.166862   8.223728 6764.604211 1.620179e-08 1
  0.182750   7.809419 6764.540123 1.684986e-08 1
  0.199959   7.412164 6764.456468 1.749793e-08 1
  0.218081   7.047989 6764.349941 1.814601e-08 1
  0.235390   6.762381 6764.212282 1.879408e-08 1
  0.244697   6.729602 6764.083415 1.944215e-08 0
  0.246281   6.909421 6764.024620 2.009022e-08 0
  0.247613   7.093689 6763.973422 2.073829e-08 0
  0.248303   7.294951 6763.924852 2.138636e-08 0
  0.248898   7.497829 6763.882825 2.203443e-08 0
  0.249389   7.703537 6763.826187 2.268251e-08 0
  0.250322   7.894163 6763.767061 2.333058e-08 0
  0.250878   8.095050 6763.722637 2.397865e-08 0
  0.251115   8.306117 6763.673045 2.462672e-08 0
  0.251804   8.501155 6763.630994 2.527479e-08 0
  0.252169   8.706803 6763.578571 2.592286e-08 0
  0.252524   8.911731 6763.533354 2.657094e-08 0
  0.253200   9.105045 6763.475191 2.721901e-08 0
  0.253778   9.300462 6763.422575 2.786708e-08 0
  0.253812   9.515361 6763.374723 2.851515e-08 0
  0.254583   9.702317 6763.319793 2.916322e-08 0
  0.255343   9.887997 6763.279705 2.981129e-08 0
  0.255414  10.100482 6763.228114 3.045937e-08 0
  0.255985  10.292433 6763.175026 3.110744e-08 0
  0.257071  10.461990 6763.137809 3.175551e-08 0
  0.257701  10.649848 6763.086757 3.240358e-08 0
  0.257877  10.855421 6763.035737 3.305165e-08 0
  0.258770  11.030131 6762.983191 3.369972e-08 0
  0.259521  11.209501 6762.938705 3.434779e-08 0
  0.259338  11.428805 6762.903199 3.499587e-08 0
  0.260011  11.610621 6762.857600 3.564394e-08 0
  0.260904  11.781380 6762.809046 3.629201e-08 0
  0.261210  11.977232 6762.777262 3.694008e-08 0
  0.262035  12.149578 6762.725902 3.758815e-08 0
  0.262603  12.332377 6762.673526 3.823622e-08 0
  0.263019  12.521027 6762.639430 3.888430e-08 0
  0.263774  12.693529 6762.598497 3.953237e-08 0
  0.264440  12.869063 6762.560561 4.018044e-08 0
  0.265293  13.034690 6762.519891 4.082851e-08 0
  0.265917  13.210748 6762.471517 4.147658e-08 0
  0.266479  13.388901 6762.422527 4.212465e-08 0
  0.267217  13.557035 6762.384338 4.277273e-08 0
  0.268043  13.719995 6762.350130 4.342080e-08 0
  0.268372  13.907810 6762.312292 4.406887e-08 0
  0.269420  14.057354 6762.277853 4.471694e-08 0
  0.270178  14.220928 6762.249529 4.536501e-08 0
  0.270126  14.223150 6762.238585 4.536501e-08 0
