# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.003205  20.553220 6763.194854 8.236252e-10 0
  0.006232  22.273631 6764.040071 1.647250e-09 0
  0.009604  21.788069 6764.204349 2.470875e-09 0
  0.013234  21.081162 6764.287932 3.294501e-09 1
  0.016856  20.689854 6764.349710 4.118126e-09 1
  0.020708  20.204396 6764.515505 4.941751e-09 1
  0.024782  19.704921 6764.456470 5.765377e-09 1
  0.028861  19.336257 6764.432914 6.589001e-09 1
  0.033369  18.807599 6764.575635 7.412627e-09 1
  0.038105  18.305920 6764.574007 8.236252e-09 1
  0.042947  17.863934 6764.633140 9.059877e-09 1
  0.048007  17.429327 6764.769782 9.883502e-09 1
  0.053820  16.849927 6764.712545 1.070713e-08 1
  0.059679  16.362932 6764.709272 1.153075e-08 1
  0.065679  15.929759 6764.719120 1.235438e-08 1
  0.072439  15.405983 6764.724079 1.317800e-08 1
  0.080012  14.819031 6764.738821 1.400163e-08 1
  0.087672  14.320892 6764.715913 1.482525e-08 1
  0.096370  13.751357 6764.711250 1.564888e-08 1
  0.105573  13.212605 6764.720282 1.647250e-08 1
  0.115548  12.677485 6764.672474 1.729613e-08 1
  0.126748  12.106631 6764.651725 1.811975e-08 1
  0.139180  11.526978 6764.611007 1.894338e-08 1
  0.152367  10.986831 6764.578165 1.976700e-08 1
  0.167122  10.434971 6764.515245 2.059063e-08 1
  0.182760   9.923743 6764.455193 2.141426e-08 1
  0.198952   9.467187 6764.374453 2.223788e-08 1
  0.218576   8.936653 6764.260385 2.306151e-08 1
  0.236267   8.562251 6764.102197 2.388513e-08 1
  0.245136   8.537308 6763.965347 2.470876e-08 0
  0.246767   8.763609 6763.892233 2.553238e-08 0
  0.247508   9.018892 6763.831261 2.635601e-08 0
  0.248274   9.272095 6763.768009 2.717963e-08 0
  0.249146   9.519637 6763.703337 2.800326e-08 0
  0.250200   9.758247 6763.640827 2.882688e-08 0
  0.250723  10.016120 6763.579140 2.965051e-08 0
  0.251115  10.278125 6763.522432 3.047413e-08 0
  0.251805  10.527258 6763.453642 3.129776e-08 0
  0.252000  10.795694 6763.394661 3.212138e-08 0
  0.253247  11.018339 6763.320104 3.294501e-08 0
  0.253941  11.262714 6763.256082 3.376863e-08 0
  0.253973  11.535628 6763.205018 3.459226e-08 0
  0.254420  11.789822 6763.142661 3.541588e-08 0
  0.255369  12.019160 6763.080716 3.623951e-08 0
  0.255927  12.265551 6763.018760 3.706313e-08 0
  0.256891  12.490987 6762.959996 3.788676e-08 0
  0.257461  12.734451 6762.893191 3.871038e-08 0
  0.258242  12.965791 6762.838274 3.953401e-08 0
  0.259536  13.170080 6762.775941 4.035763e-08 0
  0.259949  13.417527 6762.714483 4.118126e-08 0
  0.261070  13.626861 6762.661958 4.200489e-08 0
  0.261459  13.873548 6762.604585 4.282851e-08 0
  0.262451  14.086627 6762.558814 4.365213e-08 0
  0.263360  14.302960 6762.509928 4.447576e-08 0
  0.263855  14.540448 6762.465022 4.529938e-08 0
  0.265007  14.740869 6762.402796 4.612301e-08 0
  0.265588  14.970761 6762.362167 4.694663e-08 0
  0.266372  15.189151 6762.298924 4.777026e-08 0
  0.267185  15.403806 6762.246144 4.859388e-08 0
  0.268453  15.590652 6762.204592 4.941751e-08 0
  0.269350  15.797899 6762.155928 5.024113e-08 0
  0.270114  16.011192 6762.119284 5.106476e-08 0
  0.270843  16.225712 6762.081734 5.188838e-08 0
  0.271924  16.417627 6762.047896 5.271201e-08 0
  0.272667  16.629095 6762.001368 5.353563e-08 0
  0.273432  16.837681 6761.957237 5.435926e-08 0
  0.274306  17.038238 6761.917200 5.518289e-08 0
  0.274832  17.259775 6761.865355 5.600651e-08 0
  0.275613  17.463599 6761.829422 5.683014e-08 0
  0.276723  17.645571 6761.797303 5.765376e-08 0
  0.275730  17.453821 6761.832603 5.683014e-08 0
