# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.607596   2.974918 3777.529568 1.852883e-08 0
  0.607958   2.930170 3777.536775 1.826085e-08 0
  0.607273   2.890282 3777.552803 1.799287e-08 0
  0.608274   2.842658 3777.562643 1.772489e-08 0
  0.608124   2.800383 3777.571364 1.745692e-08 0
  0.607328   2.760948 3777.583886 1.718894e-08 0
  0.606492   2.721717 3777.591580 1.692096e-08 0
  0.604026   2.689584 3777.594846 1.665298e-08 0
  0.605056   2.641696 3777.606834 1.638500e-08 0
  0.604199   2.602188 3777.617964 1.611702e-08 0
  0.602314   2.566990 3777.624568 1.584904e-08 0
  0.605129   2.511824 3777.632677 1.558106e-08 0
  0.603001   2.477343 3777.639956 1.531308e-08 0
  0.603160   2.433352 3777.647020 1.504510e-08 0
  0.601090   2.398210 3777.656015 1.477713e-08 0
  0.601444   2.353338 3777.664555 1.450915e-08 0
  0.601818   2.308366 3777.676720 1.424117e-08 0
  0.600556   2.269780 3777.683457 1.397319e-08 0
  0.601679   2.222030 3777.693799 1.370521e-08 0
  0.600090   2.184380 3777.702330 1.343723e-08 0
  0.599616   2.142531 3777.709297 1.316925e-08 0
  0.598736   2.101928 3777.720755 1.290127e-08 0
  0.597280   2.063395 3777.725663 1.263329e-08 0
  0.597497   2.018852 3777.733421 1.236532e-08 0
  0.596250   1.979122 3777.746008 1.209734e-08 0
  0.596763   1.933743 3777.751914 1.182936e-08 0
  0.595106   1.895096 3777.763121 1.156138e-08 0
  0.594783   1.852275 3777.768936 1.129340e-08 0
  0.593029   1.813593 3777.778682 1.102542e-08 0
  0.593285   1.768682 3777.790459 1.075744e-08 0
  0.592578   1.726819 3777.783469 1.048946e-08 0
  0.590485   1.688571 3777.793504 1.022148e-08 0
  0.589278   1.647710 3777.801540 9.953505e-09 0
  0.587139   1.609112 3777.812175 9.685526e-09 0
  0.585406   1.569237 3777.822224 9.417547e-09 0
  0.583515   1.529525 3777.832001 9.149568e-09 0
  0.568500   1.524082 3777.833277 8.881589e-09 0
  0.567535   1.480406 3777.844749 8.613610e-09 0
  0.568387   1.432164 3777.856895 8.345631e-09 0
  0.567541   1.388085 3777.872445 8.077652e-09 0
  0.569108   1.338442 3777.884792 7.809673e-09 0
  0.580891   1.266479 3777.890734 7.541693e-09 0
  0.572172   1.239681 3777.906945 7.273715e-09 0
  0.559223   1.221272 3777.928957 7.005736e-09 0
  0.557868   1.177967 3777.940410 6.737757e-09 0
  0.513163   1.226108 3777.988011 6.469778e-09 1
  0.469448   1.286662 3778.023070 6.201799e-09 1
  0.425317   1.359396 3778.055157 5.933820e-09 1
  0.385013   1.434549 3778.081380 5.665841e-09 1
  0.345707   1.522525 3778.100467 5.397315e-09 1
  0.310839   1.609261 3778.116969 5.128789e-09 1
  0.279771   1.694647 3778.125444 4.860264e-09 1
  0.250329   1.789173 3778.139797 4.591738e-09 1
  0.223136   1.890090 3778.143166 4.323212e-09 1
  0.198461   1.993113 3778.141124 4.054686e-09 1
  0.175181   2.108440 3778.140912 3.786160e-09 1
  0.155698   2.204024 3778.141259 3.517634e-09 1
  0.137774   2.299124 3778.098860 3.249108e-09 1
  0.120898   2.404966 3778.110616 2.980583e-09 1
  0.105930   2.497599 3778.102492 2.712057e-09 1
  0.093441   2.550646 3778.077569 2.443531e-09 1
  0.080306   2.641795 3778.053925 2.175005e-09 1
  0.066018   2.817181 3778.057406 1.906479e-09 1
  0.054497   2.932060 3778.048643 1.637953e-09 1
  0.047018   2.840537 3778.014546 1.369427e-09 1
  0.035174   3.053367 3778.008829 1.100901e-09 0
  0.026331   3.083843 3778.018668 8.323755e-10 0
  0.018600   2.952140 3777.930733 5.638496e-10 0
  0.009279   3.102120 3777.995632 2.953238e-10 0
  0.007654   3.323342 3777.587774 2.685259e-10 0
  0.018208   3.490887 3778.421351 2.685259e-09 0
