# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.602003   2.433308 3777.603473 1.520917e-08 0
  0.602225   2.397356 3777.612799 1.499042e-08 0
  0.601281   2.366107 3777.620369 1.477166e-08 0
  0.602779   2.325238 3777.629991 1.455290e-08 0
  0.601686   2.294530 3777.631382 1.433414e-08 0
  0.601406   2.260316 3777.647404 1.411538e-08 0
  0.600226   2.229901 3777.649834 1.389662e-08 0
  0.600589   2.193436 3777.655805 1.367787e-08 0
  0.599646   2.161703 3777.664688 1.345911e-08 0
  0.600908   2.122107 3777.673039 1.324035e-08 0
  0.599571   2.091735 3777.678866 1.302159e-08 0
  0.599597   2.056491 3777.685513 1.280283e-08 0
  0.598549   2.024850 3777.694338 1.258407e-08 0
  0.598209   1.990800 3777.702218 1.236532e-08 0
  0.599127   1.952615 3777.707580 1.214656e-08 0
  0.599072   1.917565 3777.716325 1.192780e-08 0
  0.596821   1.889547 3777.721948 1.170904e-08 0
  0.597812   1.851120 3777.730403 1.149028e-08 0
  0.597300   1.817391 3777.740430 1.127152e-08 0
  0.595917   1.786360 3777.744604 1.105276e-08 0
  0.596270   1.749922 3777.751562 1.083401e-08 0
  0.596679   1.713411 3777.758288 1.061525e-08 0
  0.594732   1.683661 3777.753374 1.039649e-08 0
  0.595080   1.647188 3777.760835 1.017773e-08 0
  0.594946   1.612163 3777.767186 9.958974e-09 0
  0.591543   1.585756 3777.776175 9.740215e-09 0
  0.591527   1.550195 3777.784253 9.521458e-09 0
  0.591839   1.513842 3777.789437 9.302699e-09 0
  0.591670   1.478584 3777.798021 9.083940e-09 0
  0.590341   1.446248 3777.805730 8.865183e-09 0
  0.588904   1.413982 3777.813718 8.646424e-09 0
  0.589969   1.375730 3777.821039 8.427665e-09 0
  0.586705   1.347464 3777.828828 8.208907e-09 0
  0.584900   1.315567 3777.837365 7.990149e-09 0
  0.581695   1.286517 3777.848079 7.771390e-09 0
  0.580811   1.252258 3777.857011 7.552632e-09 0
  0.568300   1.242934 3777.855798 7.333874e-09 0
  0.563941   1.214942 3777.866219 7.115115e-09 0
  0.567111   1.171116 3777.872878 6.896357e-09 0
  0.570504   1.126922 3777.886624 6.677599e-09 0
  0.566414   1.098093 3777.895138 6.458840e-09 0
  0.563403   1.066388 3777.907543 6.240082e-09 0
  0.572169   1.013373 3777.916164 6.021324e-09 0
  0.565543   0.987831 3777.928183 5.802565e-09 0
  0.556107   0.966258 3777.946504 5.583807e-09 0
  0.558515   0.924655 3777.955914 5.363408e-09 0
  0.523850   0.942512 3777.992423 5.143009e-09 1
  0.481834   0.981017 3778.028716 4.922610e-09 1
  0.440172   1.027138 3778.056969 4.702211e-09 1
  0.398837   1.080872 3778.083059 4.481812e-09 1
  0.359912   1.139407 3778.104660 4.261413e-09 1
  0.324258   1.199822 3778.119859 4.041014e-09 1
  0.288846   1.273253 3778.139542 3.820614e-09 1
  0.259077   1.338311 3778.146229 3.600215e-09 1
  0.231118   1.408413 3778.151519 3.379816e-09 1
  0.205463   1.480919 3778.140325 3.159418e-09 1
  0.180583   1.567440 3778.147347 2.939018e-09 1
  0.160030   1.636067 3778.134702 2.718619e-09 1
  0.140194   1.716297 3778.131341 2.498220e-09 1
  0.121895   1.799742 3778.122137 2.277821e-09 1
  0.106047   1.868316 3778.103597 2.057422e-09 1
  0.089747   1.971277 3778.115153 1.837023e-09 1
  0.076974   2.022042 3778.085136 1.616624e-09 1
  0.063782   2.108245 3778.071508 1.396225e-09 1
  0.053664   2.110029 3778.051706 1.175826e-09 1
  0.040965   2.245137 3778.012940 9.554271e-10 1
  0.031108   2.275468 3777.992387 7.350280e-10 0
  0.018931   2.617206 3778.027019 5.146290e-10 0
  0.010936   2.585601 3777.940216 2.942300e-10 0
  0.018446   2.318844 3778.310674 2.203990e-09 0
