# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.008199   2.588478 3778.111346 2.203990e-10 0
  0.016509   2.524806 3777.866402 4.407981e-10 0
  0.027036   2.351381 3777.930066 6.611971e-10 0
  0.038011   2.231981 3777.975446 8.815961e-10 0
  0.050187   2.114490 3777.994628 1.101995e-09 1
  0.060889   2.090392 3778.031525 1.322394e-09 1
  0.072449   2.050410 3778.054958 1.542793e-09 1
  0.087406   1.942326 3778.077340 1.763192e-09 1
  0.101994   1.872953 3778.089160 1.983591e-09 1
  0.118684   1.788480 3778.097422 2.203990e-09 1
  0.136138   1.714993 3778.109216 2.424389e-09 1
  0.153937   1.654341 3778.126420 2.644788e-09 1
  0.175234   1.574694 3778.133862 2.865187e-09 1
  0.200711   1.480668 3778.134331 3.085586e-09 1
  0.224181   1.420290 3778.138739 3.305986e-09 1
  0.250790   1.354125 3778.147651 3.526385e-09 1
  0.282253   1.278435 3778.137722 3.746784e-09 1
  0.314160   1.216159 3778.128397 3.967182e-09 1
  0.350816   1.149134 3778.109022 4.187582e-09 1
  0.390297   1.087018 3778.087488 4.407981e-09 1
  0.428887   1.038647 3778.066240 4.628380e-09 1
  0.470969   0.990218 3778.038804 4.848779e-09 1
  0.512456   0.950210 3778.003120 5.069178e-09 1
  0.552863   0.918258 3777.963375 5.289577e-09 0
  0.565813   0.936611 3777.942425 5.507241e-09 0
  0.569246   0.968575 3777.930474 5.726000e-09 0
  0.574653   0.996133 3777.918290 5.944758e-09 0
  0.566536   1.047734 3777.909390 6.163516e-09 0
  0.566123   1.085546 3777.896045 6.382275e-09 0
  0.572815   1.109793 3777.886281 6.601033e-09 0
  0.566582   1.159166 3777.875727 6.819791e-09 0
  0.567929   1.193544 3777.865589 7.038549e-09 0
  0.568526   1.229309 3777.854355 7.257308e-09 0
  0.570085   1.262958 3777.844533 7.476067e-09 0
  0.568165   1.304357 3777.836645 7.694824e-09 0
  0.572408   1.331438 3777.826040 7.913583e-09 0
  0.568739   1.377071 3777.815282 8.132342e-09 0
  0.570442   1.409930 3777.805862 8.351100e-09 0
  0.572939   1.440562 3777.796519 8.569858e-09 0
  0.572429   1.478616 3777.785401 8.788617e-09 0
  0.573268   1.513248 3777.776096 9.007375e-09 0
  0.572456   1.552181 3777.765623 9.226133e-09 0
  0.591237   1.537957 3777.786548 9.444892e-09 0
  0.593768   1.567469 3777.777730 9.663650e-09 0
  0.594018   1.602316 3777.771371 9.882408e-09 0
  0.594348   1.636870 3777.764412 1.010117e-08 0
  0.595847   1.668072 3777.755000 1.031993e-08 0
  0.596383   1.701959 3777.749409 1.053868e-08 0
  0.596876   1.735844 3777.743007 1.075744e-08 0
  0.598500   1.766276 3777.750347 1.097620e-08 0
  0.596061   1.808881 3777.741469 1.119496e-08 0
  0.596759   1.842110 3777.735707 1.141372e-08 0
  0.597864   1.873936 3777.728788 1.163248e-08 0
  0.597087   1.911643 3777.720207 1.185123e-08 0
  0.599714   1.938432 3777.714213 1.206999e-08 0
  0.599459   1.974357 3777.704366 1.228875e-08 0
  0.600873   2.004794 3777.696015 1.250751e-08 0
  0.601436   2.037974 3777.689425 1.272627e-08 0
  0.600810   2.075158 3777.682376 1.294503e-08 0
  0.600765   2.110369 3777.673996 1.316378e-08 0
  0.600968   2.144752 3777.668551 1.338254e-08 0
  0.602408   2.174571 3777.660684 1.360130e-08 0
  0.602663   2.208636 3777.654863 1.382006e-08 0
  0.601733   2.247033 3777.646284 1.403882e-08 0
  0.602641   2.278607 3777.637615 1.425758e-08 0
  0.602645   2.313529 3777.626933 1.447633e-08 0
  0.602431   2.349398 3777.623166 1.469509e-08 0
  0.601789   2.386880 3777.615347 1.491385e-08 0
  0.602470   2.419176 3777.609872 1.513261e-08 0
  0.604165   2.447231 3777.601360 1.535137e-08 0
  0.603975   2.460262 3777.599894 1.542793e-08 0
  0.602003   2.433308 3777.603473 1.520917e-08 0
