# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.008910   2.039600 3778.006075 1.897729e-10 0
  0.018154   1.990304 3777.868755 3.795457e-10 0
  0.027906   1.945319 3777.994517 5.693186e-10 0
  0.039390   1.851737 3777.967763 7.590915e-10 0
  0.048571   1.875449 3778.018987 9.488643e-10 1
  0.063926   1.712373 3778.025075 1.138637e-09 1
  0.076257   1.674123 3778.048929 1.328410e-09 1
  0.089246   1.635054 3778.067690 1.518183e-09 1
  0.106083   1.547622 3778.081475 1.707956e-09 1
  0.122499   1.488842 3778.101873 1.897729e-09 1
  0.139526   1.438311 3778.108541 2.087502e-09 1
  0.159605   1.371584 3778.118989 2.277274e-09 1
  0.180159   1.316449 3778.124347 2.467047e-09 1
  0.205315   1.243997 3778.130616 2.656820e-09 1
  0.232221   1.178437 3778.127250 2.846593e-09 1
  0.260601   1.120103 3778.123454 3.036366e-09 1
  0.290003   1.069328 3778.115133 3.226139e-09 1
  0.321402   1.021515 3778.104364 3.415912e-09 1
  0.356227   0.972969 3778.097207 3.605685e-09 1
  0.391905   0.930341 3778.079448 3.795457e-09 1
  0.429483   0.890865 3778.056891 3.985230e-09 1
  0.469588   0.852801 3778.029145 4.175003e-09 1
  0.509091   0.821835 3777.998264 4.364776e-09 1
  0.546159   0.798720 3777.964689 4.554549e-09 0
  0.563143   0.808438 3777.941011 4.744322e-09 0
  0.559709   0.847234 3777.931107 4.934094e-09 0
  0.572488   0.859892 3777.916120 5.123867e-09 0
  0.575954   0.886645 3777.905123 5.313640e-09 0
  0.567529   0.931853 3777.898013 5.501772e-09 0
  0.568361   0.962771 3777.888292 5.693186e-09 0
  0.572815   0.987440 3777.879108 5.884600e-09 0
  0.564346   1.034941 3777.871652 6.076013e-09 0
  0.564702   1.066824 3777.862656 6.267427e-09 0
  0.567124   1.094731 3777.853990 6.458840e-09 0
  0.571697   1.118125 3777.844265 6.650254e-09 0
  0.570451   1.152874 3777.835774 6.841667e-09 0
  0.572066   1.181823 3777.828647 7.033081e-09 0
  0.571069   1.215890 3777.815122 7.224494e-09 0
  0.572978   1.244246 3777.810968 7.415907e-09 0
  0.572925   1.276416 3777.803639 7.607322e-09 0
  0.573898   1.306165 3777.791478 7.798735e-09 0
  0.569650   1.348257 3777.780635 7.990149e-09 0
  0.573171   1.372217 3777.774652 8.181563e-09 0
  0.573308   1.403941 3777.766453 8.372976e-09 0
  0.592750   1.388762 3777.781461 8.564389e-09 0
  0.593246   1.418870 3777.777261 8.755803e-09 0
  0.594120   1.447710 3777.770262 8.947216e-09 0
  0.595471   1.475268 3777.761098 9.138630e-09 0
  0.596526   1.503631 3777.757916 9.330044e-09 0
  0.596146   1.535390 3777.750636 9.521458e-09 0
  0.597030   1.563967 3777.744941 9.712871e-09 0
  0.597132   1.594471 3777.736800 9.904284e-09 0
  0.595817   1.628939 3777.731949 1.009570e-08 0
  0.598357   1.652791 3777.728070 1.028711e-08 0
  0.598531   1.682969 3777.719151 1.047852e-08 0
  0.598751   1.713151 3777.714013 1.066994e-08 0
  0.599398   1.741966 3777.706409 1.086135e-08 0
  0.597787   1.777457 3777.716139 1.105276e-08 0
  0.599722   1.802321 3777.705720 1.124418e-08 0
  0.600988   1.829277 3777.701767 1.143559e-08 0
  0.599646   1.864037 3777.696492 1.162701e-08 0
  0.600549   1.891776 3777.686190 1.181842e-08 0
  0.601164   1.920525 3777.679073 1.200983e-08 0
  0.601227   1.950967 3777.674643 1.220125e-08 0
  0.601694   1.980004 3777.667677 1.239266e-08 0
  0.602309   2.008563 3777.662816 1.258407e-08 0
  0.601379   2.042216 3777.654620 1.277549e-08 0
  0.601446   2.072589 3777.646674 1.296690e-08 0
  0.602551   2.099375 3777.641562 1.315831e-08 0
  0.602250   2.120532 3777.638947 1.328410e-08 0
  0.603011   2.087342 3777.645044 1.309269e-08 0
