# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.008570  15.108094 3094.165174 1.443805e-09 0
  0.016433  15.742770 3093.813770 2.887610e-09 0
  0.024732  15.705189 3093.765242 4.331415e-09 0
  0.033594  15.415892 3093.682846 5.775220e-09 0
  0.042463  15.245559 3093.642622 7.219026e-09 1
  0.051498  15.084701 3093.668362 8.662831e-09 1
  0.061475  14.742966 3093.646993 1.010664e-08 1
  0.071791  14.427854 3093.654656 1.155044e-08 1
  0.082143  14.185727 3093.677751 1.299425e-08 1
  0.093301  13.877059 3093.664402 1.443805e-08 1
  0.105601  13.486664 3093.675082 1.588186e-08 1
  0.118586  13.101680 3093.689546 1.732566e-08 1
  0.131768  12.773604 3093.699231 1.876947e-08 1
  0.147108  12.321704 3093.718324 2.021327e-08 1
  0.162450  11.954982 3093.735436 2.165708e-08 1
  0.179218  11.559022 3093.737990 2.310088e-08 1
  0.197123  11.165698 3093.761914 2.454469e-08 1
  0.217035  10.738068 3093.757592 2.598849e-08 1
  0.238158  10.329174 3093.774932 2.743230e-08 1
  0.261286   9.910505 3093.778542 2.887610e-08 1
  0.287243   9.465634 3093.787630 3.031991e-08 1
  0.315196   9.036973 3093.790556 3.176371e-08 1
  0.346103   8.604103 3093.774911 3.320752e-08 1
  0.378339   8.213195 3093.755550 3.465132e-08 1
  0.415866   7.783326 3093.727750 3.609513e-08 1
  0.456378   7.375781 3093.679850 3.753893e-08 1
  0.497977   7.018992 3093.610982 3.898274e-08 0
  0.515837   7.026825 3093.539875 4.042654e-08 0
  0.520800   7.209154 3093.492463 4.187035e-08 0
  0.525128   7.396430 3093.451372 4.331415e-08 0
  0.527271   7.612034 3093.416306 4.475796e-08 0
  0.536139   7.727345 3093.365321 4.620176e-08 0
  0.539128   7.925009 3093.336054 4.764557e-08 0
  0.541500   8.129416 3093.308789 4.908937e-08 0
  0.543723   8.334289 3093.278901 5.053318e-08 0
  0.545545   8.543839 3093.256353 5.197698e-08 0
  0.549023   8.725508 3093.228510 5.342079e-08 0
  0.552965   8.897469 3093.202733 5.486459e-08 0
  0.557000   9.065471 3093.178019 5.630840e-08 0
  0.560456   9.240589 3093.155210 5.775220e-08 0
  0.564966   9.396002 3093.132924 5.919601e-08 0
  0.568095   9.572079 3093.100010 6.063981e-08 0
  0.570077   9.765931 3093.066756 6.208362e-08 0
  0.571911   9.960988 3093.032397 6.352742e-08 0
  0.573240  10.163780 3093.001063 6.497123e-08 0
  0.574246  10.371465 3092.971570 6.641503e-08 0
  0.575615  10.571738 3092.943619 6.785884e-08 0
  0.577089  10.769076 3092.912258 6.930264e-08 0
  0.578338  10.969714 3092.884601 7.074645e-08 0
  0.579450  11.172058 3092.849789 7.219025e-08 0
  0.581303  11.359207 3092.819812 7.363406e-08 0
  0.582788  11.552429 3092.788734 7.507786e-08 0
  0.584785  11.734400 3092.761675 7.652167e-08 0
  0.586490  11.921018 3092.728520 7.796547e-08 0
  0.588547  12.099383 3092.701761 7.940928e-08 0
  0.590101  12.286880 3092.668530 8.085309e-08 0
  0.591921  12.467871 3092.638521 8.229689e-08 0
  0.593744  12.647678 3092.613459 8.374070e-08 0
  0.595334  12.831334 3092.580367 8.518450e-08 0
  0.597777  12.995545 3092.556883 8.662831e-08 0
  0.600536  13.151416 3092.529268 8.807211e-08 0
  0.603075  13.310742 3092.502812 8.951592e-08 0
  0.605183  13.478313 3092.473955 9.095972e-08 0
  0.606580  13.660735 3092.448505 9.240353e-08 0
  0.608888  13.821586 3092.422430 9.384733e-08 0
  0.611425  13.976015 3092.404900 9.529114e-08 0
  0.614136  14.125134 3092.381951 9.673494e-08 0
  0.617006  14.269249 3092.351737 9.817875e-08 0
  0.619704  14.416072 3092.323634 9.962255e-08 0
  0.621790  14.575937 3092.299021 1.010664e-07 0
  0.621911  14.573125 3092.298440 1.010664e-07 0
