# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.005794   1.872103 3093.832322 1.279736e-10 0
  0.011807   1.838629 3093.815612 2.559473e-10 0
  0.017680   1.841978 3093.833145 3.839209e-10 0
  0.023743   1.828976 3093.831315 5.118945e-10 0
  0.029946   1.812646 3093.838360 6.398682e-10 0
  0.036784   1.770376 3093.862301 7.678419e-10 0
  0.043407   1.750715 3093.871852 8.958154e-10 1
  0.050467   1.720956 3093.878599 1.023789e-09 1
  0.057803   1.690220 3093.893382 1.151763e-09 1
  0.065397   1.660067 3093.897780 1.279736e-09 1
  0.073349   1.628074 3093.906414 1.407710e-09 1
  0.081821   1.592108 3093.918556 1.535684e-09 1
  0.090708   1.555883 3093.926811 1.663657e-09 1
  0.099992   1.519891 3093.939594 1.791631e-09 1
  0.109699   1.484451 3093.947408 1.919605e-09 1
  0.119916   1.448476 3093.956497 2.047578e-09 1
  0.130579   1.413264 3093.968339 2.175552e-09 1
  0.141865   1.377400 3093.977606 2.303525e-09 1
  0.153940   1.339886 3093.986206 2.431499e-09 1
  0.166357   1.305080 3093.996741 2.559473e-09 1
  0.179580   1.269500 3094.003603 2.687446e-09 1
  0.193803   1.232321 3094.011879 2.815420e-09 1
  0.208655   1.196663 3094.018219 2.943394e-09 1
  0.224466   1.160719 3094.025134 3.071367e-09 1
  0.240761   1.127238 3094.032455 3.199341e-09 1
  0.258057   1.093729 3094.040308 3.327314e-09 1
  0.275711   1.063076 3094.047936 3.455288e-09 1
  0.293936   1.034135 3094.053047 3.583262e-09 1
  0.313873   1.003068 3094.054397 3.711235e-09 1
  0.334757   0.972908 3094.052521 3.839209e-09 1
  0.356473   0.944023 3094.046672 3.967182e-09 1
  0.378712   0.917088 3094.036755 4.095156e-09 1
  0.401259   0.892298 3094.021488 4.223130e-09 1
  0.424043   0.869734 3094.004064 4.351104e-09 1
  0.445554   0.851741 3093.983013 4.479077e-09 1
  0.466397   0.836596 3093.959329 4.607051e-09 1
  0.485053   0.826518 3093.933863 4.735025e-09 1
  0.501011   0.821728 3093.907891 4.862998e-09 0
  0.510238   0.828656 3093.886521 4.990972e-09 0
  0.513802   0.844678 3093.872376 5.118945e-09 0
  0.514043   0.865842 3093.867719 5.246919e-09 0
  0.515476   0.884410 3093.860542 5.374893e-09 0
  0.516262   0.904177 3093.856180 5.502866e-09 0
  0.517217   0.923477 3093.850901 5.630840e-09 0
  0.517963   0.943126 3093.846170 5.758813e-09 0
  0.518560   0.962982 3093.841953 5.886787e-09 0
  0.518590   0.983869 3093.837878 6.014761e-09 0
  0.519915   1.002242 3093.833942 6.142735e-09 0
  0.519597   1.023755 3093.830484 6.270708e-09 0
  0.520116   1.043612 3093.827107 6.398682e-09 0
  0.520469   1.063752 3093.823239 6.526655e-09 0
  0.520879   1.083759 3093.819449 6.654629e-09 0
  0.521059   1.104211 3093.815025 6.782603e-09 0
  0.521698   1.123660 3093.810469 6.910576e-09 0
  0.522025   1.143751 3093.805655 7.038549e-09 0
  0.522103   1.164407 3093.802685 7.166523e-09 0
  0.522615   1.184020 3093.798637 7.294497e-09 0
  0.523025   1.203847 3093.794614 7.422471e-09 0
  0.522470   1.225931 3093.792189 7.550444e-09 0
  0.523133   1.245108 3093.788626 7.678418e-09 0
  0.522866   1.266506 3093.784908 7.806392e-09 0
  0.523003   1.286950 3093.782000 7.934365e-09 0
  0.522876   1.307993 3093.777621 8.062339e-09 0
  0.522902   1.328718 3093.774537 8.190313e-09 0
  0.522849   1.349573 3093.769504 8.318286e-09 0
  0.522716   1.370722 3093.766139 8.446260e-09 0
  0.523125   1.390387 3093.761864 8.574233e-09 0
  0.523064   1.411315 3093.758432 8.702207e-09 0
  0.523100   1.431968 3093.754691 8.830180e-09 0
  0.523217   1.452402 3093.751355 8.958154e-09 0
  0.523161   1.431859 3093.754436 8.830180e-09 0
