# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.523161   1.431859 3093.754436 8.830180e-09 0
  0.522906   1.411793 3093.759216 8.702207e-09 0
  0.522496   1.392126 3093.762687 8.574233e-09 0
  0.522519   1.371287 3093.766729 8.446260e-09 0
  0.522518   1.350511 3093.770616 8.318286e-09 0
  0.522644   1.329409 3093.775412 8.190313e-09 0
  0.522700   1.308499 3093.779562 8.062339e-09 0
  0.522900   1.287236 3093.783999 7.934365e-09 0
  0.522643   1.267097 3093.788055 7.806392e-09 0
  0.522561   1.246522 3093.791746 7.678418e-09 0
  0.522267   1.226439 3093.794999 7.550444e-09 0
  0.521837   1.206638 3093.799452 7.422471e-09 0
  0.521849   1.185808 3093.803333 7.294497e-09 0
  0.521762   1.165202 3093.806816 7.166523e-09 0
  0.521597   1.144742 3093.811908 7.038549e-09 0
  0.520729   1.125809 3093.816452 6.910576e-09 0
  0.521121   1.104130 3093.820487 6.782603e-09 0
  0.520536   1.084513 3093.824896 6.654629e-09 0
  0.520262   1.064216 3093.829363 6.526655e-09 0
  0.519628   1.044622 3093.833251 6.398682e-09 0
  0.519353   1.024272 3093.837490 6.270708e-09 0
  0.518715   1.004599 3093.841715 6.142735e-09 0
  0.517902   0.985203 3093.846837 6.014761e-09 0
  0.517534   0.964931 3093.851267 5.886787e-09 0
  0.517225   0.944504 3093.856528 5.758813e-09 0
  0.516337   0.925109 3093.861498 5.630840e-09 0
  0.515033   0.906339 3093.868102 5.502866e-09 0
  0.513659   0.887577 3093.876139 5.374893e-09 0
  0.514277   0.865509 3093.878651 5.246919e-09 0
  0.512194   0.847655 3093.888371 5.118945e-09 0
  0.506660   0.835023 3093.906033 4.990972e-09 0
  0.492949   0.835287 3093.933086 4.862998e-09 1
  0.475199   0.843475 3093.962083 4.735025e-09 1
  0.455698   0.856055 3093.989570 4.607051e-09 1
  0.433531   0.874991 3094.016100 4.479077e-09 1
  0.410896   0.897099 3094.040564 4.351104e-09 1
  0.388465   0.921343 3094.062155 4.223130e-09 1
  0.365542   0.949703 3094.081180 4.095156e-09 1
  0.343437   0.979432 3094.097849 3.967182e-09 1
  0.321904   1.011366 3094.113185 3.839209e-09 1
  0.300549   1.047278 3094.125684 3.711235e-09 1
  0.281322   1.080374 3094.136215 3.583262e-09 1
  0.263128   1.113917 3094.143693 3.455288e-09 1
  0.245538   1.149535 3094.149658 3.327314e-09 1
  0.228703   1.186705 3094.154856 3.199341e-09 1
  0.213402   1.220944 3094.158032 3.071367e-09 1
  0.198199   1.259834 3094.159902 2.943394e-09 1
  0.184641   1.293544 3094.160661 2.815420e-09 1
  0.171232   1.331428 3094.158248 2.687446e-09 1
  0.158400   1.370751 3094.156493 2.559473e-09 1
  0.146803   1.405075 3094.153064 2.431499e-09 1
  0.135657   1.440453 3094.147230 2.303525e-09 1
  0.124911   1.477448 3094.140337 2.175552e-09 1
  0.114743   1.513786 3094.134202 2.047578e-09 1
  0.105266   1.546887 3094.125429 1.919605e-09 1
  0.095833   1.585869 3094.116133 1.791631e-09 1
  0.087046   1.621236 3094.106421 1.663657e-09 1
  0.078540   1.658473 3094.092280 1.535684e-09 1
  0.070945   1.683118 3094.081014 1.407710e-09 1
  0.063336   1.714022 3094.073541 1.279736e-09 1
  0.055917   1.747142 3094.060975 1.151763e-09 1
  0.048882   1.776608 3094.050789 1.023789e-09 1
  0.042025   1.808050 3094.036314 8.958154e-10 1
  0.035752   1.821509 3094.017043 7.678419e-10 0
  0.029481   1.841092 3094.006785 6.398682e-10 0
  0.023391   1.856469 3093.999888 5.118945e-10 0
  0.017250   1.887411 3093.977373 3.839209e-10 0
  0.011804   1.836943 3093.930377 2.559473e-10 0
  0.006102   1.778082 3093.962507 1.279736e-10 0
  0.005967   1.819303 3093.979024 1.279736e-10 0
