# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.301036   1.441378 6766.016021 5.206449e-09 0
  0.300690   1.422461 6766.020515 5.132071e-09 0
  0.300858   1.401061 6766.024715 5.057693e-09 0
  0.300726   1.381064 6766.030622 4.983315e-09 0
  0.300463   1.361642 6766.035768 4.908937e-09 0
  0.300415   1.341228 6766.040177 4.834559e-09 0
  0.300289   1.321144 6766.045904 4.760182e-09 0
  0.300078   1.301417 6766.050398 4.685804e-09 0
  0.299806   1.281920 6766.055208 4.611426e-09 0
  0.299679   1.261781 6766.059441 4.537048e-09 0
  0.299853   1.240373 6766.064012 4.462670e-09 0
  0.299556   1.220910 6766.068527 4.388292e-09 0
  0.298961   1.202601 6766.074334 4.313915e-09 0
  0.298893   1.182139 6766.078652 4.239537e-09 0
  0.298445   1.163132 6766.085064 4.165159e-09 0
  0.298666   1.141526 6766.089488 4.090781e-09 0
  0.298194   1.122536 6766.095644 4.016403e-09 0
  0.298493   1.100656 6766.099479 3.942025e-09 0
  0.298419   1.080145 6766.104646 3.867648e-09 0
  0.298363   1.059570 6766.110114 3.793270e-09 0
  0.297687   1.041161 6766.114635 3.718892e-09 0
  0.297651   1.020453 6766.120053 3.644514e-09 0
  0.297860   0.998930 6766.124727 3.570136e-09 0
  0.297938   0.977846 6766.130608 3.495758e-09 0
  0.298484   0.955309 6766.134556 3.421380e-09 0
  0.298524   0.934422 6766.137435 3.347003e-09 0
  0.297832   0.915750 6766.143401 3.272625e-09 0
  0.296633   0.898521 6766.150849 3.198247e-09 0
  0.298242   0.872942 6766.150601 3.123869e-09 0
  0.296262   0.857658 6766.161696 3.049491e-09 0
  0.297589   0.833202 6766.161884 2.975114e-09 0
  0.296656   0.814764 6766.171906 2.900736e-09 0
  0.294070   0.800613 6766.186574 2.826358e-09 0
  0.292348   0.784199 6766.199491 2.751980e-09 0
  0.285950   0.778883 6766.225596 2.677602e-09 0
  0.283898   0.763913 6766.237888 2.603224e-09 0
  0.278166   0.756758 6766.257987 2.528846e-09 0
  0.269724   0.756733 6766.285006 2.454469e-09 0
  0.260923   0.758707 6766.310198 2.380091e-09 1
  0.251830   0.761608 6766.335602 2.305713e-09 1
  0.242703   0.764793 6766.360306 2.231335e-09 1
  0.233102   0.770000 6766.383242 2.156957e-09 1
  0.223294   0.776198 6766.405550 2.082580e-09 1
  0.213781   0.781791 6766.428004 2.008202e-09 1
  0.203750   0.789992 6766.449328 1.933824e-09 1
  0.193691   0.799106 6766.470564 1.859446e-09 1
  0.184081   0.807369 6766.490389 1.785068e-09 1
  0.174405   0.816809 6766.508319 1.710690e-09 1
  0.164737   0.827116 6766.527010 1.636312e-09 1
  0.155388   0.837238 6766.542856 1.561935e-09 1
  0.145911   0.849132 6766.559544 1.487557e-09 1
  0.136218   0.864212 6766.574450 1.413179e-09 1
  0.127222   0.876691 6766.588093 1.338801e-09 1
  0.118586   0.888322 6766.601263 1.264423e-09 1
  0.109239   0.907811 6766.610341 1.190045e-09 1
  0.100879   0.921558 6766.620618 1.115668e-09 1
  0.092633   0.936842 6766.624667 1.041290e-09 1
  0.084331   0.955530 6766.630552 9.669119e-10 1
  0.076521   0.972093 6766.630352 8.925341e-10 1
  0.068402   0.996844 6766.628677 8.181562e-10 1
  0.060818   1.019116 6766.622463 7.437784e-10 1
  0.053488   1.042923 6766.616444 6.694005e-10 1
  0.046379   1.068730 6766.600920 5.950227e-10 1
  0.039914   1.086536 6766.584283 5.206449e-10 1
  0.033648   1.103798 6766.556564 4.462670e-10 1
  0.027230   1.136795 6766.529336 3.718892e-10 1
  0.021359   1.157876 6766.489597 2.975114e-10 1
  0.015608   1.184680 6766.427839 2.231335e-10 1
  0.010302   1.194314 6766.355466 1.487557e-10 1
  0.004725   1.284208 6766.222986 7.437784e-11 0
  0.004873   1.271897 6766.214955 7.437784e-11 0
