# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.296816   0.957654 6766.088582 3.560292e-09 0
  0.296727   0.944271 6766.091645 3.509431e-09 0
  0.296614   0.930941 6766.094900 3.458569e-09 0
  0.296641   0.917156 6766.099558 3.407708e-09 0
  0.296388   0.904239 6766.104386 3.356847e-09 0
  0.295934   0.891905 6766.108048 3.305986e-09 0
  0.295936   0.878173 6766.112927 3.255124e-09 0
  0.295723   0.865078 6766.116691 3.204263e-09 0
  0.296321   0.849638 6766.118306 3.153402e-09 0
  0.295794   0.837405 6766.122883 3.102540e-09 0
  0.295944   0.823266 6766.126805 3.051679e-09 0
  0.295082   0.811908 6766.130791 3.000818e-09 0
  0.295857   0.796066 6766.133063 2.949956e-09 0
  0.295466   0.783359 6766.137107 2.899095e-09 0
  0.294671   0.771647 6766.143763 2.848234e-09 0
  0.295630   0.755474 6766.144702 2.797372e-09 0
  0.294829   0.743651 6766.152173 2.746511e-09 0
  0.296712   0.725300 6766.148680 2.695650e-09 0
  0.295530   0.714435 6766.154451 2.644788e-09 0
  0.294238   0.703705 6766.162317 2.593927e-09 0
  0.292213   0.694494 6766.173815 2.543066e-09 0
  0.292103   0.681087 6766.180568 2.492205e-09 0
  0.291955   0.667565 6766.185564 2.441343e-09 0
  0.292461   0.652578 6766.187300 2.390482e-09 0
  0.290750   0.642239 6766.195852 2.339621e-09 0
  0.289179   0.631718 6766.203958 2.288759e-09 0
  0.288228   0.619681 6766.212841 2.237898e-09 0
  0.282722   0.616366 6766.232994 2.187037e-09 0
  0.279804   0.609016 6766.246011 2.136175e-09 0
  0.275924   0.602604 6766.261524 2.085314e-09 0
  0.269901   0.600730 6766.280232 2.034453e-09 0
  0.263604   0.599692 6766.298400 1.983591e-09 0
  0.256894   0.599584 6766.316842 1.932730e-09 0
  0.250451   0.598831 6766.334853 1.881869e-09 0
  0.243467   0.599417 6766.352897 1.831007e-09 1
  0.236050   0.601147 6766.369939 1.780146e-09 1
  0.228910   0.602170 6766.387206 1.729285e-09 1
  0.222430   0.601647 6766.402818 1.678423e-09 1
  0.214850   0.603952 6766.418925 1.627562e-09 1
  0.207630   0.605440 6766.434907 1.576701e-09 1
  0.200454   0.606933 6766.450157 1.525840e-09 1
  0.192721   0.610262 6766.465684 1.474978e-09 1
  0.185629   0.611801 6766.480573 1.424117e-09 1
  0.178004   0.615214 6766.494935 1.373256e-09 1
  0.170830   0.617375 6766.508900 1.322394e-09 1
  0.163547   0.620155 6766.522138 1.271533e-09 1
  0.155915   0.624462 6766.535762 1.220672e-09 1
  0.148200   0.629708 6766.547745 1.169810e-09 1
  0.141974   0.628807 6766.559133 1.118949e-09 1
  0.134809   0.632146 6766.570135 1.068088e-09 1
  0.127763   0.635250 6766.581316 1.017226e-09 1
  0.120536   0.639741 6766.591176 9.663650e-10 1
  0.113462   0.643955 6766.599799 9.155037e-10 1
  0.106462   0.648151 6766.608503 8.646423e-10 1
  0.099332   0.653919 6766.615279 8.137811e-10 1
  0.092419   0.658994 6766.619828 7.629198e-10 1
  0.085442   0.665274 6766.624264 7.120584e-10 1
  0.078311   0.674097 6766.624906 6.611971e-10 1
  0.071571   0.680843 6766.623763 6.103358e-10 1
  0.062978   0.709242 6766.619946 5.594745e-10 1
  0.058565   0.693357 6766.616598 5.086132e-10 1
  0.052277   0.698788 6766.605399 4.577518e-10 1
  0.045881   0.707652 6766.592102 4.068905e-10 1
  0.039761   0.713893 6766.572346 3.560292e-10 1
  0.033509   0.725854 6766.549483 3.051679e-10 1
  0.027543   0.734614 6766.517607 2.543066e-10 1
  0.021553   0.749709 6766.478300 2.034453e-10 1
  0.015986   0.757358 6766.434812 1.525839e-10 1
  0.010555   0.755243 6766.360095 1.017226e-10 1
  0.004919   0.790347 6766.239104 5.086132e-11 0
  0.004963   0.818054 6766.227762 5.086132e-11 0
