# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.300288   1.338950 6766.038419 4.861904e-09 0
  0.299763   1.322153 6766.042670 4.792448e-09 0
  0.299687   1.303319 6766.047530 4.722993e-09 0
  0.299597   1.284535 6766.052867 4.653537e-09 0
  0.299414   1.266139 6766.056828 4.584081e-09 0
  0.299694   1.245790 6766.061718 4.514625e-09 0
  0.299416   1.227766 6766.064668 4.445170e-09 0
  0.299067   1.209975 6766.070653 4.375714e-09 0
  0.299275   1.189956 6766.074955 4.306258e-09 0
  0.298867   1.172359 6766.078935 4.236802e-09 0
  0.297952   1.156673 6766.084061 4.167347e-09 0
  0.297797   1.137988 6766.089630 4.097891e-09 0
  0.298186   1.117241 6766.094493 4.028435e-09 0
  0.297965   1.098786 6766.099745 3.958979e-09 0
  0.298111   1.078988 6766.104378 3.889523e-09 0
  0.297916   1.060421 6766.107631 3.820068e-09 0
  0.297858   1.041330 6766.112261 3.750612e-09 0
  0.298077   1.021290 6766.117508 3.681156e-09 0
  0.297547   1.003808 6766.122019 3.611700e-09 0
  0.297242   0.985509 6766.127467 3.542245e-09 0
  0.297146   0.966491 6766.132587 3.472789e-09 0
  0.298971   0.941409 6766.134305 3.403333e-09 0
  0.297933   0.925349 6766.140959 3.333877e-09 0
  0.297917   0.906147 6766.145787 3.264421e-09 0
  0.298177   0.886113 6766.149660 3.194966e-09 0
  0.296434   0.871882 6766.156093 3.125510e-09 0
  0.296938   0.851121 6766.159934 3.056054e-09 0
  0.297430   0.830410 6766.161696 2.986598e-09 0
  0.294967   0.817475 6766.175859 2.917143e-09 0
  0.297414   0.791787 6766.172508 2.847687e-09 0
  0.295409   0.777502 6766.183335 2.778231e-09 0
  0.293494   0.762851 6766.197178 2.708775e-09 0
  0.291247   0.749111 6766.208772 2.639319e-09 0
  0.284570   0.745143 6766.235107 2.569864e-09 0
  0.283347   0.729492 6766.246133 2.500408e-09 0
  0.277620   0.723154 6766.266066 2.430952e-09 0
  0.269852   0.722074 6766.290914 2.361496e-09 0
  0.261729   0.722702 6766.315455 2.292041e-09 1
  0.251859   0.728102 6766.341264 2.222585e-09 1
  0.244337   0.727647 6766.361898 2.153129e-09 1
  0.235017   0.731932 6766.384492 2.083673e-09 1
  0.225612   0.737157 6766.406050 2.014217e-09 1
  0.216162   0.742792 6766.428136 1.944762e-09 1
  0.207149   0.747610 6766.448617 1.875306e-09 1
  0.197744   0.754391 6766.467032 1.805850e-09 1
  0.188612   0.760440 6766.486367 1.736394e-09 1
  0.179027   0.769172 6766.505382 1.666939e-09 1
  0.170070   0.776047 6766.523023 1.597483e-09 1
  0.160897   0.784702 6766.539824 1.528027e-09 1
  0.151321   0.796547 6766.555770 1.458571e-09 1
  0.142327   0.806585 6766.571697 1.389116e-09 1
  0.133583   0.816586 6766.585064 1.319660e-09 1
  0.124787   0.828220 6766.596892 1.250204e-09 1
  0.116127   0.840606 6766.608105 1.180748e-09 1
  0.107047   0.858275 6766.618891 1.111292e-09 1
  0.099786   0.863332 6766.626407 1.041837e-09 1
  0.091682   0.877076 6766.631098 9.723809e-10 1
  0.083485   0.894382 6766.635852 9.029250e-10 1
  0.075518   0.912727 6766.636740 8.334693e-10 1
  0.067998   0.929178 6766.634589 7.640135e-10 1
  0.060485   0.949606 6766.629936 6.945578e-10 1
  0.053695   0.962565 6766.620742 6.251020e-10 1
  0.046560   0.986478 6766.606172 5.556462e-10 1
  0.039905   1.006883 6766.588202 4.861904e-10 1
  0.033472   1.028567 6766.565113 4.167347e-10 1
  0.027175   1.054578 6766.531376 3.472789e-10 1
  0.021280   1.075444 6766.483881 2.778231e-10 1
  0.015756   1.091150 6766.447165 2.083673e-10 1
  0.009967   1.140410 6766.364370 1.389116e-10 0
  0.005173   1.086510 6766.249860 6.945578e-11 0
  0.004904   1.169871 6766.220441 6.945578e-11 0
