# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.300712   1.493682 6766.007860 5.397862e-09 0
  0.300363   1.474075 6766.012262 5.320750e-09 0
  0.300445   1.452316 6766.017089 5.243638e-09 0
  0.300437   1.430995 6766.022299 5.166525e-09 0
  0.300253   1.410498 6766.027767 5.089413e-09 0
  0.299881   1.390841 6766.033944 5.012300e-09 0
  0.300144   1.368253 6766.038701 4.935188e-09 0
  0.299901   1.347970 6766.042584 4.858076e-09 0
  0.299728   1.327331 6766.048079 4.780964e-09 0
  0.299811   1.305556 6766.053626 4.703851e-09 0
  0.299264   1.286515 6766.056986 4.626739e-09 0
  0.299053   1.265952 6766.062349 4.549627e-09 0
  0.298906   1.245101 6766.068455 4.472514e-09 0
  0.298698   1.224494 6766.073103 4.395402e-09 0
  0.298241   1.204852 6766.077902 4.318290e-09 0
  0.298146   1.183710 6766.083349 4.241177e-09 0
  0.298271   1.161692 6766.089253 4.164065e-09 0
  0.298184   1.140510 6766.095235 4.086953e-09 0
  0.298154   1.119127 6766.098325 4.009841e-09 0
  0.297519   1.099945 6766.101833 3.932728e-09 0
  0.297500   1.078410 6766.108221 3.855616e-09 0
  0.297132   1.058158 6766.114503 3.778504e-09 0
  0.297314   1.035921 6766.120166 3.701391e-09 0
  0.297299   1.014409 6766.125317 3.624279e-09 0
  0.297557   0.991958 6766.130125 3.547166e-09 0
  0.296699   0.973175 6766.136378 3.470054e-09 0
  0.298260   0.946617 6766.139177 3.392942e-09 0
  0.297365   0.927848 6766.144578 3.315830e-09 0
  0.296912   0.907650 6766.150437 3.238717e-09 0
  0.297308   0.884898 6766.152736 3.161605e-09 0
  0.295142   0.869359 6766.165135 3.084493e-09 0
  0.297438   0.841359 6766.164667 3.007380e-09 0
  0.295429   0.825086 6766.176294 2.930268e-09 0
  0.292854   0.810235 6766.191142 2.853156e-09 0
  0.291899   0.791188 6766.200682 2.776043e-09 0
  0.284153   0.788328 6766.230130 2.698931e-09 0
  0.281347   0.774873 6766.245953 2.621819e-09 0
  0.273990   0.771346 6766.271214 2.544706e-09 0
  0.265398   0.772024 6766.297414 2.467594e-09 1
  0.255843   0.775819 6766.323925 2.390482e-09 1
  0.246433   0.779715 6766.348463 2.313370e-09 1
  0.236097   0.786596 6766.374079 2.236257e-09 1
  0.227035   0.790122 6766.397267 2.159145e-09 1
  0.216714   0.798196 6766.420814 2.082033e-09 1
  0.206822   0.805599 6766.442145 2.004920e-09 1
  0.193176   0.829005 6766.467256 1.927808e-09 1
  0.186683   0.824258 6766.485095 1.850696e-09 1
  0.176636   0.834699 6766.504544 1.773583e-09 1
  0.166639   0.846441 6766.522790 1.696471e-09 1
  0.157014   0.857644 6766.539137 1.619359e-09 1
  0.147308   0.870551 6766.556916 1.542246e-09 1
  0.137913   0.883436 6766.573745 1.465134e-09 1
  0.128523   0.898325 6766.586969 1.388022e-09 1
  0.119545   0.912126 6766.600997 1.310909e-09 1
  0.110192   0.931582 6766.609854 1.233797e-09 1
  0.101684   0.946386 6766.620293 1.156685e-09 1
  0.093203   0.963835 6766.625144 1.079572e-09 1
  0.084839   0.983206 6766.630480 1.002460e-09 1
  0.076444   1.007293 6766.630353 9.253478e-10 1
  0.068571   1.029342 6766.628079 8.482355e-10 1
  0.061292   1.046915 6766.625829 7.711232e-10 1
  0.053482   1.079598 6766.615776 6.940109e-10 1
  0.046520   1.103149 6766.602690 6.168985e-10 1
  0.040084   1.119555 6766.579506 5.397862e-10 1
  0.033299   1.154575 6766.549409 4.626739e-10 1
  0.027246   1.176713 6766.527998 3.855616e-10 1
  0.021600   1.184624 6766.482024 3.084493e-10 1
  0.015475   1.237697 6766.419866 2.313370e-10 1
  0.010035   1.274643 6766.368675 1.542246e-10 1
  0.004836   1.304330 6766.247525 7.711232e-11 0
  0.004635   1.377734 6766.180138 7.711232e-11 0
