# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.557582   8.322852 3786.617583 3.936010e-08 0
  0.556566   8.217271 3786.652833 3.879132e-08 0
  0.555072   8.118885 3786.669379 3.822255e-08 0
  0.553596   8.019235 3786.695965 3.765378e-08 0
  0.552487   7.913900 3786.725375 3.708501e-08 0
  0.551897   7.800804 3786.756465 3.651624e-08 0
  0.551287   7.688084 3786.768695 3.594747e-08 0
  0.551056   7.569450 3786.792371 3.537869e-08 0
  0.550040   7.461423 3786.820443 3.480992e-08 0
  0.548999   7.353677 3786.831913 3.424115e-08 0
  0.547895   7.245871 3786.858175 3.367238e-08 0
  0.546218   7.145358 3786.883258 3.310361e-08 0
  0.545129   7.036183 3786.824009 3.253483e-08 0
  0.545361   6.910435 3786.858636 3.196606e-08 0
  0.542391   6.825057 3786.869675 3.139729e-08 0
  0.538638   6.747699 3786.903474 3.082852e-08 0
  0.535415   6.663318 3786.925685 3.025975e-08 0
  0.531366   6.587875 3786.948542 2.969098e-08 0
  0.529985   6.478511 3786.970723 2.912220e-08 0
  0.528850   6.365678 3786.988405 2.855343e-08 0
  0.526883   6.261998 3787.014991 2.798466e-08 0
  0.522463   6.186472 3787.047732 2.741589e-08 0
  0.517601   6.114661 3787.092228 2.684712e-08 0
  0.514916   6.016230 3787.138601 2.627835e-08 0
  0.512724   5.911215 3787.182958 2.570958e-08 0
  0.512709   5.781032 3787.212421 2.514080e-08 0
  0.511323   5.665525 3787.242691 2.457203e-08 0
  0.510369   5.544539 3787.278698 2.400326e-08 0
  0.511177   5.405049 3787.295605 2.343449e-08 0
  0.507904   5.307635 3787.321694 2.286572e-08 0
  0.508934   5.165202 3787.344489 2.229695e-08 0
  0.507091   5.051584 3787.372780 2.172817e-08 0
  0.506211   4.928032 3787.395104 2.115940e-08 0
  0.505543   4.801787 3787.421371 2.059063e-08 0
  0.501796   4.704123 3787.442734 2.002186e-08 0
  0.501798   4.570119 3787.475270 1.945309e-08 0
  0.499621   4.455931 3787.504065 1.888431e-08 0
  0.497796   4.337378 3787.537293 1.831554e-08 0
  0.495913   4.218518 3787.572638 1.774677e-08 0
  0.493133   4.106336 3787.606990 1.717800e-08 0
  0.486254   4.024923 3787.670070 1.660923e-08 0
  0.482883   3.915234 3787.714368 1.604046e-08 0
  0.474491   3.841562 3787.783282 1.547168e-08 0
  0.430873   4.075127 3787.853684 1.490291e-08 1
  0.384716   4.391519 3787.904084 1.433414e-08 1
  0.342023   4.744629 3787.937545 1.376537e-08 1
  0.305726   5.089119 3787.955144 1.319660e-08 1
  0.272987   5.453838 3787.971987 1.262783e-08 1
  0.244961   5.804273 3787.973529 1.205905e-08 1
  0.220564   6.142220 3787.979209 1.149028e-08 1
  0.197668   6.514421 3787.986594 1.092151e-08 1
  0.176793   6.902909 3787.907652 1.035274e-08 1
  0.161256   7.153724 3787.907481 9.783967e-09 1
  0.143933   7.548658 3787.921505 9.215195e-09 1
  0.130292   7.823825 3787.865742 8.646424e-09 1
  0.117347   8.115921 3787.880604 8.077652e-09 1
  0.104397   8.479527 3787.809368 7.508880e-09 1
  0.094454   8.663197 3787.812249 6.940109e-09 1
  0.083750   8.969456 3787.837646 6.371337e-09 1
  0.073274   9.336781 3787.802624 5.802565e-09 1
  0.064065   9.627234 3787.696888 5.232153e-09 1
  0.055952   9.820789 3787.803225 4.661740e-09 1
  0.047664  10.112049 3787.588166 4.091328e-09 1
  0.041504   9.998234 3787.720429 3.520916e-09 1
  0.032093  10.837421 3787.605406 2.950503e-09 1
  0.027230  10.303997 3787.688884 2.380091e-09 0
  0.019244  11.066321 3787.336897 1.809678e-09 0
  0.012665  11.506004 3787.748596 1.239266e-09 0
  0.006698  11.773085 3787.838115 6.688536e-10 0
  0.005635  11.842175 3787.087508 5.704124e-10 0
  0.006171  10.740368 3787.992241 5.704124e-10 0
