# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.005731  11.527491 3788.267325 5.704124e-10 0
  0.011277  11.845093 3787.576582 1.140825e-09 0
  0.019082  10.573548 3787.572053 1.711237e-09 0
  0.024978  10.767757 3787.682618 2.281650e-09 0
  0.033879   9.908904 3787.388577 2.852062e-09 1
  0.041088   9.820872 3787.411845 3.422474e-09 1
  0.048959   9.607988 3787.598120 3.992887e-09 1
  0.057270   9.390765 3787.727400 4.563299e-09 1
  0.066646   9.081955 3787.748613 5.133712e-09 1
  0.075564   8.900101 3787.777558 5.704124e-09 1
  0.085563   8.643325 3787.714064 6.272896e-09 1
  0.096435   8.360582 3787.840593 6.841667e-09 1
  0.107396   8.135276 3787.798620 7.410439e-09 1
  0.120268   7.821655 3787.845292 7.979211e-09 1
  0.133933   7.524673 3787.875317 8.547982e-09 1
  0.149556   7.187320 3787.880334 9.116755e-09 1
  0.166648   6.852451 3787.896401 9.685526e-09 1
  0.185141   6.530295 3787.901338 1.025430e-08 1
  0.206121   6.190915 3787.909741 1.082307e-08 1
  0.229490   5.851267 3787.968997 1.139184e-08 1
  0.256457   5.498765 3787.944180 1.196061e-08 1
  0.288191   5.125985 3787.949941 1.252938e-08 1
  0.322881   4.782986 3787.948854 1.309816e-08 1
  0.361019   4.463142 3787.913780 1.366693e-08 1
  0.406304   4.130327 3787.868693 1.423570e-08 1
  0.454401   3.840145 3787.814107 1.480447e-08 1
  0.486292   3.725264 3787.746209 1.537324e-08 0
  0.489016   3.842840 3787.699435 1.594201e-08 0
  0.490759   3.965879 3787.652935 1.651079e-08 0
  0.493618   4.078542 3787.600455 1.707956e-08 0
  0.497049   4.185642 3787.555663 1.764833e-08 0
  0.499361   4.300958 3787.523396 1.821710e-08 0
  0.501163   4.419385 3787.494262 1.878587e-08 0
  0.502345   4.542429 3787.461667 1.935464e-08 0
  0.504047   4.660271 3787.435831 1.992342e-08 0
  0.505581   4.778763 3787.408876 2.049219e-08 0
  0.506519   4.902431 3787.390834 2.106096e-08 0
  0.508559   5.014469 3787.361098 2.162973e-08 0
  0.507452   5.157730 3787.343723 2.219850e-08 0
  0.509113   5.272598 3787.322765 2.276728e-08 0
  0.509702   5.397896 3787.289978 2.333605e-08 0
  0.510797   5.517732 3787.263948 2.390482e-08 0
  0.511884   5.637073 3787.242110 2.447359e-08 0
  0.512894   5.756511 3787.206313 2.504236e-08 0
  0.514753   5.866141 3787.177887 2.561113e-08 0
  0.515207   5.990880 3787.135444 2.617991e-08 0
  0.516799   6.102163 3787.092323 2.674868e-08 0
  0.521331   6.177702 3787.046664 2.731745e-08 0
  0.525711   6.254103 3787.016617 2.788622e-08 0
  0.527705   6.357631 3786.992824 2.845499e-08 0
  0.529743   6.459812 3786.974853 2.902376e-08 0
  0.530792   6.573362 3786.953361 2.959253e-08 0
  0.534993   6.646901 3786.917010 3.016131e-08 0
  0.540181   6.707439 3786.901240 3.073008e-08 0
  0.542980   6.796290 3786.875738 3.129885e-08 0
  0.543841   6.908814 3786.847576 3.186762e-08 0
  0.545709   7.008168 3786.832726 3.243640e-08 0
  0.547605   7.106338 3786.813593 3.300516e-08 0
  0.548632   7.215213 3786.786869 3.357394e-08 0
  0.548209   7.343192 3786.779098 3.414271e-08 0
  0.548152   7.465787 3786.815136 3.471148e-08 0
  0.549158   7.574738 3786.803433 3.528025e-08 0
  0.550355   7.679966 3786.771106 3.584902e-08 0
  0.551431   7.786697 3786.750356 3.641780e-08 0
  0.553327   7.881225 3786.729780 3.698657e-08 0
  0.553780   7.995788 3786.700006 3.755534e-08 0
  0.555320   8.094481 3786.684165 3.812411e-08 0
  0.556724   8.194348 3786.648697 3.869288e-08 0
  0.557595   8.301988 3786.631284 3.926165e-08 0
  0.559414   8.394766 3786.600920 3.983043e-08 0
  0.559932   8.407849 3786.599553 3.992887e-08 0
  0.557582   8.322852 3786.617583 3.936010e-08 0
