# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.483303   3.416456 3787.371492 1.415367e-08 0
  0.482417   3.373765 3787.385899 1.395131e-08 0
  0.480554   3.337785 3787.393468 1.374896e-08 0
  0.481244   3.282605 3787.402713 1.354114e-08 0
  0.479253   3.246956 3787.414962 1.333879e-08 0
  0.478776   3.200923 3787.422718 1.313644e-08 0
  0.477346   3.161052 3787.430634 1.293409e-08 0
  0.475460   3.123896 3787.443254 1.273174e-08 0
  0.474990   3.075989 3787.451587 1.252392e-08 0
  0.472997   3.039011 3787.462613 1.232156e-08 0
  0.472492   2.992332 3787.469145 1.211921e-08 0
  0.472018   2.945300 3787.478831 1.191686e-08 0
  0.471576   2.896669 3787.485880 1.170904e-08 0
  0.470068   2.855683 3787.498161 1.150669e-08 0
  0.467222   2.822548 3787.510964 1.130434e-08 0
  0.467583   2.769962 3787.514469 1.110199e-08 0
  0.465909   2.727830 3787.524267 1.089417e-08 0
  0.467048   2.670471 3787.542704 1.069181e-08 0
  0.464041   2.637003 3787.532417 1.048946e-08 0
  0.462048   2.595971 3787.541932 1.028164e-08 0
  0.461590   2.546053 3787.547862 1.007382e-08 0
  0.461633   2.494605 3787.560067 9.871470e-09 0
  0.459237   2.454899 3787.565697 9.663650e-09 0
  0.457836   2.409398 3787.576317 9.455830e-09 0
  0.459541   2.349092 3787.586506 9.253478e-09 0
  0.457618   2.306028 3787.593258 9.045658e-09 0
  0.456568   2.258251 3787.594611 8.837838e-09 0
  0.457377   2.202598 3787.602962 8.635486e-09 0
  0.456355   2.154339 3787.615001 8.427665e-09 0
  0.454641   2.109235 3787.619060 8.219845e-09 0
  0.454620   2.055921 3787.629791 8.012024e-09 0
  0.453744   2.007883 3787.639150 7.809673e-09 0
  0.451425   1.964497 3787.648038 7.601853e-09 0
  0.451167   1.911893 3787.656138 7.394032e-09 0
  0.448224   1.870406 3787.693525 7.191681e-09 0
  0.448127   1.818098 3787.688172 6.983860e-09 0
  0.446079   1.771934 3787.702216 6.776040e-09 0
  0.445245   1.722227 3787.715874 6.573688e-09 0
  0.444589   1.670165 3787.731696 6.365868e-09 0
  0.442673   1.622597 3787.747871 6.158047e-09 0
  0.440292   1.576421 3787.760604 5.950228e-09 0
  0.441274   1.519203 3787.778482 5.747876e-09 0
  0.438935   1.471782 3787.801282 5.540055e-09 0
  0.436438   1.425684 3787.818133 5.334969e-09 0
  0.435100   1.374881 3787.838496 5.129883e-09 0
  0.432897   1.326350 3787.862103 4.924797e-09 0
  0.420055   1.308774 3787.898836 4.719711e-09 0
  0.391550   1.343034 3787.936285 4.514625e-09 1
  0.356891   1.407462 3787.965864 4.309539e-09 1
  0.321993   1.486323 3787.990186 4.104454e-09 1
  0.288865   1.574519 3788.005582 3.899368e-09 1
  0.258851   1.664776 3788.019374 3.694281e-09 1
  0.229595   1.772917 3788.024422 3.489196e-09 1
  0.205423   1.865090 3788.025576 3.284110e-09 1
  0.182433   1.968607 3788.006829 3.079024e-09 1
  0.161976   2.069866 3787.998924 2.873938e-09 1
  0.143283   2.173015 3788.001144 2.668852e-09 1
  0.126288   2.275634 3787.981892 2.463766e-09 1
  0.110277   2.389465 3787.979302 2.258680e-09 1
  0.097676   2.451954 3787.948420 2.053594e-09 1
  0.084841   2.541812 3787.944741 1.848508e-09 1
  0.071755   2.668923 3787.882025 1.643422e-09 1
  0.060073   2.792764 3787.910214 1.438336e-09 1
  0.049120   2.927507 3787.864306 1.233250e-09 1
  0.039588   3.029881 3787.855404 1.028164e-09 1
  0.030241   3.175078 3787.840354 8.230783e-10 1
  0.022078   3.265458 3787.833221 6.179923e-10 0
  0.013427   3.587717 3787.838168 4.129064e-10 0
  0.005854   4.134895 3787.956816 2.078204e-10 0
  0.006536   3.207351 3787.080610 2.050860e-10 0
  0.005292   4.285004 3787.793874 2.050860e-10 0
