# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.685729   7.188030 3082.196540 7.066988e-08 0
  0.684745   7.095501 3082.208269 6.966031e-08 0
  0.684333   6.996865 3082.221334 6.865074e-08 0
  0.683534   6.902046 3082.230635 6.764117e-08 0
  0.681940   6.814906 3082.243524 6.663160e-08 0
  0.680968   6.721236 3082.254880 6.562204e-08 0
  0.679063   6.636370 3082.269911 6.461247e-08 0
  0.677483   6.547916 3082.284253 6.360290e-08 0
  0.675936   6.458732 3082.297318 6.259333e-08 0
  0.673027   6.382002 3082.313088 6.158376e-08 0
  0.671104   6.295383 3082.326233 6.057419e-08 0
  0.668383   6.215644 3082.341714 5.956462e-08 0
  0.665424   6.137469 3082.356530 5.855505e-08 0
  0.662923   6.054382 3082.373333 5.754548e-08 0
  0.660150   5.973186 3082.386478 5.653591e-08 0
  0.657345   5.891536 3082.401788 5.552634e-08 0
  0.655368   5.801846 3082.418361 5.451677e-08 0
  0.652067   5.723213 3082.436077 5.350720e-08 0
  0.649643   5.636185 3082.453457 5.249763e-08 0
  0.646813   5.551939 3082.473667 5.148806e-08 0
  0.644759   5.460496 3082.487276 5.047849e-08 0
  0.642444   5.370514 3082.505037 4.946892e-08 0
  0.639861   5.282173 3082.520458 4.845935e-08 0
  0.638476   5.183372 3082.533793 4.744978e-08 0
  0.636304   5.090411 3082.546175 4.644021e-08 0
  0.634010   4.997727 3082.561565 4.543064e-08 0
  0.631147   4.908857 3082.574601 4.442107e-08 0
  0.628675   4.816148 3082.588061 4.341150e-08 0
  0.625700   4.726521 3082.600337 4.240193e-08 0
  0.623673   4.628989 3082.611829 4.139236e-08 0
  0.621839   4.529418 3082.622010 4.038279e-08 0
  0.619355   4.433879 3082.633016 3.937322e-08 0
  0.617711   4.331694 3082.642997 3.836365e-08 0
  0.616045   4.229110 3082.652992 3.735408e-08 0
  0.613738   4.130238 3082.665841 3.634451e-08 0
  0.611654   4.029179 3082.679094 3.533494e-08 0
  0.607223   3.942295 3082.707283 3.432537e-08 0
  0.604868   3.841558 3082.720453 3.331580e-08 0
  0.601979   3.742978 3082.735883 3.230623e-08 0
  0.599022   3.643925 3082.750013 3.129666e-08 0
  0.596424   3.541709 3082.765633 3.028709e-08 0
  0.593497   3.440449 3082.784912 2.927752e-08 0
  0.583049   3.381045 3082.814037 2.826795e-08 0
  0.540209   3.517864 3082.864902 2.725838e-08 1
  0.497099   3.682011 3082.905458 2.624881e-08 1
  0.456681   3.854102 3082.938776 2.523924e-08 1
  0.418354   4.039129 3082.966907 2.422967e-08 1
  0.383112   4.227066 3082.990238 2.322010e-08 1
  0.351408   4.408182 3083.008928 2.221054e-08 1
  0.321212   4.603360 3083.028733 2.120097e-08 1
  0.294114   4.788143 3083.046106 2.019139e-08 1
  0.269070   4.972194 3083.057702 1.918183e-08 1
  0.245926   5.153822 3083.067509 1.817226e-08 1
  0.224286   5.337112 3083.080377 1.716269e-08 1
  0.204108   5.519792 3083.087707 1.615312e-08 1
  0.185369   5.697943 3083.095144 1.514355e-08 1
  0.167992   5.868160 3083.101976 1.413398e-08 1
  0.151705   6.034024 3083.103183 1.312441e-08 1
  0.136092   6.208852 3083.108611 1.211484e-08 1
  0.121684   6.365326 3083.117325 1.110527e-08 1
  0.107925   6.524384 3083.109129 1.009570e-08 1
  0.094811   6.684180 3083.109667 9.086128e-09 1
  0.082270   6.847179 3083.110319 8.076558e-09 1
  0.071007   6.941605 3083.104688 7.066988e-09 1
  0.059456   7.105861 3083.121568 6.057419e-09 0
  0.048710   7.227938 3083.133382 5.047849e-09 0
  0.038368   7.341061 3083.143592 4.038279e-09 0
  0.028846   7.323092 3083.119560 3.028709e-09 0
  0.018843   7.470497 3083.229987 2.019139e-09 0
  0.009657   7.290732 3083.276332 1.009570e-09 0
  0.009666   7.284213 3083.331613 1.009570e-09 0
