# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.175309  18.920466 6753.986739 1.070232e-07 0
  0.208527  15.651450 6754.767703 1.046671e-07 0
  0.208293  15.385715 6754.864081 1.023111e-07 0
  0.207367  15.097887 6754.979861 9.995506e-08 0
  0.206343  14.815437 6755.084666 9.759904e-08 0
  0.205469  14.518781 6755.203541 9.524300e-08 0
  0.204581  14.222137 6755.280402 9.288698e-08 0
  0.203749  13.917899 6755.358151 9.053095e-08 0
  0.202956  13.607896 6755.464531 8.817493e-08 0
  0.202579  13.268673 6755.576156 8.581890e-08 0
  0.201607  12.967070 6755.670820 8.346287e-08 0
  0.200751  12.654761 6755.763117 8.110684e-08 0
  0.200158  12.322828 6755.874577 7.875082e-08 0
  0.198805  12.036602 6755.946788 7.639479e-08 0
  0.198618  11.675620 6756.043221 7.403876e-08 0
  0.197144  11.388202 6756.148110 7.168274e-08 0
  0.196397  11.056472 6756.228777 6.932671e-08 0
  0.195914  10.704553 6756.369572 6.697068e-08 0
  0.194935  10.380463 6756.491814 6.461465e-08 0
  0.193239  10.089789 6756.610057 6.225863e-08 0
  0.192123   9.763963 6756.731901 5.990260e-08 0
  0.185918   9.690360 6756.897010 5.754657e-08 0
  0.167093  10.339135 6757.093391 5.519054e-08 1
  0.147373  11.225801 6757.253318 5.283452e-08 1
  0.130908  12.075075 6757.409721 5.047849e-08 1
  0.116855  12.899601 6757.475398 4.812246e-08 1
  0.104787  13.681035 6757.542145 4.576643e-08 1
  0.092278  14.736035 6757.603105 4.341041e-08 1
  0.082881  15.516340 6757.670453 4.105438e-08 1
  0.073568  16.476511 6757.782027 3.869835e-08 1
  0.066404  17.144122 6757.761980 3.634232e-08 1
  0.059660  17.845088 6757.784286 3.398630e-08 1
  0.053651  18.467952 6757.818468 3.163027e-08 1
  0.046868  19.566371 6757.816046 2.927424e-08 1
  0.041954  20.098719 6757.873809 2.691821e-08 1
  0.037027  20.778349 6757.742904 2.456219e-08 1
  0.032124  21.654405 6757.768666 2.220616e-08 1
  0.028407  21.888907 6757.828813 1.985013e-08 1
  0.023538  23.271829 6757.503466 1.749411e-08 1
  0.019462  24.337683 6758.095329 1.513808e-08 1
  0.016383  24.413003 6757.559987 1.278205e-08 1
  0.012998  25.127667 6757.534199 1.042602e-08 1
  0.009956  25.367784 6756.999711 8.069995e-09 0
  0.007078  25.254882 6757.664601 5.713968e-09 0
  0.003452  28.906332 6752.883740 3.357941e-09 0
  0.001951  37.666037 6750.877814 2.356027e-09 0
  0.002179  33.747785 6752.215538 2.356027e-09 0
