# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  1.421743   5.878447 1676.229943 5.815144e-08 0
  1.419097   5.805128 1676.243919 5.732070e-08 0
  1.416374   5.732018 1676.256236 5.648997e-08 0
  1.413995   5.657199 1676.269912 5.565923e-08 0
  1.411230   5.583689 1676.282574 5.482850e-08 0
  1.408961   5.507942 1676.295376 5.399776e-08 0
  1.406041   5.434480 1676.306917 5.316703e-08 0
  1.403938   5.357572 1676.318754 5.233629e-08 0
  1.394375   5.308493 1676.340891 5.150556e-08 0
  1.387252   5.249734 1676.360931 5.067482e-08 0
  1.382763   5.180571 1676.373080 4.984409e-08 0
  1.375665   5.120471 1676.387636 4.901335e-08 0
  1.373086   5.043180 1676.399333 4.818262e-08 0
  1.369884   4.967818 1676.410420 4.735189e-08 0
  1.366914   4.891275 1676.420598 4.652115e-08 0
  1.363552   4.815771 1676.431015 4.569041e-08 0
  1.361201   4.736369 1676.441636 4.485968e-08 0
  1.358673   4.657339 1676.449729 4.402895e-08 0
  1.355204   4.581128 1676.460168 4.319821e-08 0
  1.352814   4.500999 1676.468148 4.236748e-08 0
  1.350604   4.419942 1676.477179 4.153674e-08 0
  1.348494   4.338321 1676.486244 4.070601e-08 0
  1.339264   4.278964 1676.501210 3.987527e-08 0
  1.337024   4.196936 1676.510246 3.904454e-08 0
  1.333163   4.119520 1676.520024 3.821380e-08 0
  1.318430   4.074898 1676.535006 3.738307e-08 0
  1.315929   3.992011 1676.544647 3.655233e-08 0
  1.300670   3.946736 1676.567645 3.572160e-08 0
  1.294740   3.872875 1676.579256 3.489086e-08 0
  1.287962   3.800550 1676.591009 3.406013e-08 0
  1.282219   3.724438 1676.603640 3.322939e-08 0
  1.274993   3.651906 1676.616152 3.239866e-08 0
  1.270909   3.569741 1676.626103 3.156792e-08 0
  1.263613   3.495815 1676.638757 3.073719e-08 0
  1.259912   3.411366 1676.648913 2.990645e-08 0
  1.251524   3.338786 1676.661019 2.907572e-08 0
  1.239351   3.275212 1676.674373 2.824498e-08 0
  1.230200   3.202565 1676.685991 2.741425e-08 0
  1.213177   3.149023 1676.700021 2.658351e-08 0
  1.198565   3.087801 1676.714159 2.575278e-08 0
  1.144703   3.128220 1676.744514 2.492205e-08 1
  1.083731   3.194119 1676.774370 2.409131e-08 1
  1.013005   3.299224 1676.806980 2.326058e-08 1
  0.943803   3.414807 1676.837723 2.242984e-08 1
  0.877230   3.538019 1676.866280 2.159910e-08 1
  0.812787   3.671783 1676.893144 2.076837e-08 1
  0.752615   3.806844 1676.917862 1.993764e-08 1
  0.695433   3.948263 1676.941638 1.910690e-08 1
  0.640514   4.100484 1676.964034 1.827617e-08 1
  0.589225   4.254907 1676.983583 1.744543e-08 1
  0.541994   4.405451 1677.002734 1.661470e-08 1
  0.496447   4.569205 1677.020263 1.578396e-08 1
  0.454156   4.731850 1677.036595 1.495323e-08 1
  0.414541   4.896132 1677.049258 1.412249e-08 1
  0.377374   5.061991 1677.061407 1.329176e-08 1
  0.343513   5.213425 1677.072716 1.246102e-08 1
  0.311104   5.372778 1677.083528 1.163029e-08 1
  0.279004   5.563082 1677.086652 1.079955e-08 1
  0.250329   5.723378 1677.091383 9.968818e-09 1
  0.223628   5.872861 1677.095486 9.138083e-09 1
  0.198716   6.008330 1677.089125 8.307349e-09 1
  0.175140   6.135354 1677.093362 7.476613e-09 1
  0.152300   6.271564 1677.089393 6.645878e-09 1
  0.130992   6.380267 1677.072348 5.815144e-09 1
  0.110103   6.506354 1677.068099 4.984409e-09 1
  0.090261   6.613846 1677.046076 4.153674e-09 0
  0.071408   6.687996 1677.024001 3.322939e-09 0
  0.052670   6.800378 1676.990560 2.492205e-09 0
  0.035041   6.812938 1676.906738 1.661470e-09 0
  0.016871   7.053140 1676.604780 8.307348e-10 0
  0.016666   7.164210 1676.594148 8.307348e-10 0
