# vel[cm/s]  width[Hz], freq[Hz], drive[A], fit
  0.735992  14.460916 3116.165603 8.395398e-08 0
  0.734110  14.290762 3116.186021 8.275464e-08 0
  0.731881  14.126452 3116.216567 8.155530e-08 0
  0.729065  13.972458 3116.246985 8.035596e-08 0
  0.725912  13.823717 3116.275182 7.915661e-08 0
  0.723390  13.661802 3116.296048 7.795727e-08 0
  0.721183  13.492789 3116.314963 7.675793e-08 0
  0.719578  13.311590 3116.333435 7.555859e-08 0
  0.717285  13.142150 3116.354994 7.435924e-08 0
  0.715656  12.959584 3116.377673 7.315990e-08 0
  0.713745  12.781318 3116.393979 7.196056e-08 0
  0.712094  12.597389 3116.415318 7.076122e-08 0
  0.710524  12.411292 3116.431252 6.956187e-08 0
  0.708661  12.229296 3116.453094 6.836253e-08 0
  0.707406  12.036083 3116.472226 6.716319e-08 0
  0.704912  11.862941 3116.494852 6.596385e-08 0
  0.701939  11.696498 3116.523529 6.476450e-08 0
  0.697532  11.552322 3116.558992 6.356516e-08 0
  0.692278  11.420417 3116.591137 6.236582e-08 0
  0.686450  11.295856 3116.624801 6.116647e-08 0
  0.680223  11.175748 3116.657336 5.996713e-08 0
  0.675066  11.035812 3116.695290 5.876779e-08 0
  0.669105  10.906897 3116.732370 5.756845e-08 0
  0.664624  10.751761 3116.763950 5.636910e-08 0
  0.659782  10.600282 3116.791057 5.516976e-08 0
  0.656199  10.426502 3116.814182 5.397042e-08 0
  0.650979  10.276567 3116.835753 5.277108e-08 0
  0.646360  10.114806 3116.854847 5.157173e-08 0
  0.642480   9.939239 3116.873249 5.037239e-08 0
  0.638339   9.765532 3116.892229 4.917305e-08 0
  0.634334   9.587450 3116.914252 4.797371e-08 0
  0.630652   9.402341 3116.935141 4.677436e-08 0
  0.626097   9.227840 3116.960393 4.557502e-08 0
  0.619785   9.076325 3116.994812 4.437568e-08 0
  0.612793   8.931854 3117.024868 4.317634e-08 0
  0.592837   8.975722 3117.070376 4.197699e-08 1
  0.556544   9.287880 3117.117459 4.077765e-08 1
  0.520789   9.633982 3117.149578 3.957831e-08 1
  0.486765   9.995166 3117.174816 3.837896e-08 1
  0.454104  10.379342 3117.194885 3.717962e-08 1
  0.423603  10.767855 3117.208378 3.598028e-08 1
  0.395609  11.145512 3117.219393 3.478094e-08 1
  0.368663  11.547772 3117.223878 3.358159e-08 1
  0.344069  11.931297 3117.230595 3.238225e-08 1
  0.320825  12.321849 3117.233177 3.118291e-08 1
  0.299424  12.694775 3117.233432 2.998357e-08 1
  0.279084  13.075156 3117.233090 2.878422e-08 1
  0.259958  13.452260 3117.231333 2.758488e-08 1
  0.242006  13.821890 3117.228633 2.638554e-08 1
  0.224963  14.193152 3117.220995 2.518619e-08 1
  0.208828  14.561713 3117.211779 2.398685e-08 1
  0.193692  14.914693 3117.198999 2.278751e-08 1
  0.179393  15.255959 3117.195376 2.158817e-08 1
  0.165675  15.601439 3117.187910 2.038883e-08 1
  0.152380  15.964795 3117.174401 1.918948e-08 1
  0.140262  16.260093 3117.154805 1.799014e-08 1
  0.128246  16.597990 3117.143315 1.679080e-08 1
  0.116723  16.934009 3117.133108 1.559145e-08 1
  0.106200  17.180070 3117.097005 1.439211e-08 1
  0.095703  17.475898 3117.092084 1.319277e-08 1
  0.085856  17.709302 3117.092493 1.199343e-08 1
  0.075931  18.021387 3117.034626 1.079408e-08 1
  0.066442  18.307084 3117.038782 9.594741e-09 1
  0.057557  18.491318 3117.033262 8.395398e-09 0
  0.048789  18.698238 3117.036575 7.196056e-09 0
  0.040378  18.827363 3116.991563 5.996713e-09 0
  0.031966  19.024401 3117.090260 4.797371e-09 0
  0.023820  19.149593 3117.088553 3.598028e-09 0
  0.016020  18.982183 3117.067475 2.398685e-09 0
  0.008251  18.416366 3117.369441 1.199343e-09 0
  0.008053  18.878392 3117.474285 1.199343e-09 0
